Rank,Nickname,Points,Prize
1,sunset1111,28473.00,600.00
2,kiyomij,27369.00,500.00
3,Evannnnnnn,26981.00,450.00
4,A Selimhanov,26953.00,400.00
5,ERICOKE,26875.00,350.00
6,OtecMikhail,26723.00,350.00
7,vasedaic,25980.00,300.00
8,HONEY Well,25868.00,300.00
9,PiJiTaiLai66,25400.00,250.00
10,David Keta,24397.00,250.00
11,fish-cht,23267.00,210.00
12,AmatsukaAmu,23158.00,170.00
13,Thesis,22712.00,130.00
14,TheDukeOfFrnli,22141.00,110.00
15,Oscar1109,21196.00,90.00
16,fengbaobao89,19213.00,90.00
17,PolskiPech,19136.00,90.00
18,Vesper_31,18744.00,90.00
19,TakeMyTilt,17371.00,90.00
20,Anton Zinatov,15560.00,80.00
21,Ryan Gibson,15395.00,80.00
22,liangdushe,14762.00,80.00
23,darionoDhad,13473.00,80.00
24,Bobby_Fisher@,13219.00,80.00
25,Zoomilion,12340.00,80.00
26,Superman33!,12173.00,80.00
27,LhsjO292929,12125.00,80.00
28,malamanera23,12052.00,80.00
29,JH66610,11888.00,80.00
30,HaveAAdream_1,11043.00,80.00
31,wei2huge,10923.00,70.00
32,wakutin0220k,10765.00,70.00
33,Supppppppp,10674.00,70.00
34,HikkaMikka,10591.00,70.00
35,Orange_Minus,10024.00,70.00
36,NUME_WINS,9438.00,70.00
37,isildur9569,9277.00,70.00
38,HORN3T,9221.00,70.00
39,ChopBlock,8697.00,70.00
40,Woody Pride,8590.00,70.00
41,IHTamNet,8313.00,60.00
42,WhakaTaka,8306.00,60.00
43,Delacream,8111.00,60.00
44,NoArmor_,8103.00,60.00
45,AmitRomem,7830.00,60.00
46,pokermonies,7815.00,60.00
47,ELENA1305,7633.00,60.00
48,ALEXX08,7542.00,60.00
49,yingxionga,7402.00,60.00
50,hiitsme,7364.00,60.00
51,Igor Stevanovic,7346.00,60.00
52,OtB_BlueShark,7317.00,60.00
53,vjsHfsi,7225.00,60.00
54,Cyph3rr,7178.00,60.00
55,subolang,6984.00,60.00
56,Papik_Mihail,6790.00,60.00
57,LFDope,6754.00,60.00
58,M Bedin,6684.00,60.00
59,nattereri Kner,6643.00,60.00
60,RooGaKang,6629.00,60.00
61,ll_Kiwicito_ll,6536.00,60.00
62,HumanityExp!871,6465.00,60.00
63,sp1ros,6464.00,60.00
64,Simuy Raporo,6408.00,60.00
65,Kruzzzin,6342.00,60.00
66,morfondu,6137.00,60.00
67,Clairv0yant,6114.00,60.00
68,I Run It Once,6098.00,60.00
69,LunarWisp,6092.00,60.00
70,duwangdie,6087.00,60.00
71,Old TRee,6011.00,60.00
72,Ubernit-,5994.00,60.00
73,wild garza,5993.00,60.00
74,H Pesonen,5986.00,60.00
75,CDICS,5928.00,60.00
76,Stur Ungar,5917.00,60.00
77,Pao Chi Lam,5876.00,60.00
78,FrenchRiviera,5824.00,60.00
79,Brelan Cohen,5781.00,60.00
80,Andrew Tate III,5764.00,60.00
81,HillSizeToHS,5733.00,60.00
82,kwn_,5676.00,60.00
83,27oop Allin,5661.00,60.00
84,Draco809,5630.00,60.00
85,B Riemann,5613.00,60.00
86,Metsuki-Sutemi,5600.00,60.00
87,SsssssH,5584.00,60.00
88,Litturtle,5568.00,60.00
89,csagile9,5524.00,60.00
90,Kartenklatscher,5504.00,60.00
91,cyhnjupt7,5498.00,60.00
92,IWILLKOYOU,5484.00,60.00
93,Zaap1,5477.00,60.00
94,Finu81,5470.00,60.00
95,DOMINATE__,5380.00,60.00
96,Rick Rule,5368.00,60.00
97,WuSaQi,5305.00,60.00
98,RavenZz_,5266.00,60.00
99,yuzhouwangzhe,5098.00,60.00
100,L0ve MaKer,5064.00,60.00
