Rank,Nickname,Points,Prize
1,SirPaul,1055.00,1200.00
2,Agustin Coelli,624.50,800.00
3,GREAGYPoker,622.00,550.00
4,Pathetic Beluga,567.00,430.00
5,N Evdokimov,332.50,390.00
6,Zeljko Tokic,308.00,350.00
7,Gabor Burgony,283.00,320.00
8,forh7,232.00,290.00
9,P Sekinger,225.00,260.00
10,PokerokN1,195.00,240.00
11,Roman Duong,194.00,220.00
12,Sharp red hands,189.00,200.00
13,Nyuli Tibor,175.00,180.00
14,Davide Suriano,171.00,170.00
15,J Schusteritsch,167.00,160.00
16,AV3RAGE,154.00,160.00
17,George Pittam,151.00,150.00
18,N Dobrachev,147.00,140.00
19,psyhoagromor,144.50,130.00
20,YRLBETS,144.00,120.00
21,knfg,140.00,120.00
22,D Vicente,136.50,110.00
23,luckl666,128.00,110.00
24,Matheus Souza,128.00,100.00
25,TropicalTilt,128.00,100.00
