Rank,Nickname,Points,Prize
1,biwoer,43934.00,250.00
2,nyashmyash,38037.00,180.00
3,ikunpoker,37298.00,160.00
4,naterne,35406.00,150.00
5,Nuyooah,32603.00,140.00
6,wudalang,31894.00,140.00
7,Fritzie,31887.00,130.00
8,xxxbbballin,31757.00,130.00
9,linghushuo,30446.00,120.00
10,Tobetop2026,29853.00,120.00
11,yiyore,28966.00,100.00
12,laoyuwangka,26755.00,80.00
13,LUCKYGJJ,25955.00,70.00
14,Gabriel Leclerc,21525.00,60.00
15,Cave Troll,21267.00,50.00
16,mengderder,21247.00,40.00
17,Cho2ee,20880.00,30.00
18,enjoy4putts,19868.00,30.00
19,LWGorgeous,18733.00,30.00
20,Halmat911,18596.00,30.00
21,Toufu12327,18217.00,30.00
22,xiaozongzibaba,17778.00,30.00
23,MoreLuckyPlease,17199.00,30.00
24,LOGOSS,16625.00,30.00
25,ERICOKE,16366.00,30.00
26,Ganodermallz,15711.00,30.00
27,CashVampire,14959.00,20.00
28,LillusTw0,14493.00,20.00
29,knife2017,14426.00,20.00
30,bengdeng668,14232.00,20.00
31,LowellMe,13651.00,20.00
32,sator-x,13576.00,20.00
33,KrutayaRedPanda,13345.00,20.00
34,GoodOldMan,13293.00,20.00
35,Tikiti,13207.00,20.00
36,sheriffff,12851.00,20.00
37,gogo-tang,12705.00,20.00
38,Jin Hyeon Kwon,12669.00,20.00
39,Lopatka,12560.00,20.00
40,xioamoaxiong,12389.00,20.00
41,Carr1er,12326.00,15.00
42,Smithysmiler,12117.00,15.00
43,Fissss,11985.00,15.00
44,Coold,11973.00,15.00
45,agrippa94,11463.00,15.00
46,J4PhD,11322.00,15.00
47,Suspended Nerd,10968.00,15.00
48,iFbby,10958.00,15.00
49,EP0nGe,10943.00,15.00
50,Purp1e,10934.00,15.00
51,Ranofix1408,10842.00,15.00
52,Seanyayaying,10689.00,15.00
53,Aholicplayer,10503.00,15.00
54,Yamahaso,10418.00,15.00
55,Repoio,10063.00,15.00
56,vena001,10010.00,15.00
57,TakeMyNuts,9733.00,15.00
58,hi1lpoker,9706.00,15.00
59,Alanngo,9347.00,15.00
60,DV_DV,9333.00,15.00
61,cool2026,9330.00,15.00
62,Leng wei,9193.00,15.00
63,hncyfv,9164.00,15.00
64,vkdsufmlpA,9163.00,15.00
65,Balahe37,9075.00,15.00
66,SaQuu,8896.00,15.00
67,OmgItsLuigi,8873.00,15.00
68,Isangamo,8784.00,15.00
69,bleknajt,8709.00,15.00
70,Kinsss,8648.00,15.00
71,Lalalandand,8536.00,15.00
72,BlufferMan1,8446.00,15.00
73,CatEngineer,8407.00,15.00
74,Ch@0t1c,8390.00,15.00
75,CyberTony,8307.00,15.00
76,Chefxxx,8250.00,15.00
77,whoismyfishh,8068.00,15.00
78,KushPav,8038.00,15.00
79,LuckyS777,7938.00,15.00
80,chuansha 99,7906.00,15.00
81,Lockerl7199,7749.00,15.00
82,onlybluff_river,7708.00,15.00
83,new_scorpion,7629.00,15.00
84,plzW,7617.00,15.00
85,DanGs,7597.00,15.00
86,AAfound me,7503.00,15.00
87,Anisaaa,7478.00,15.00
88,myanger34,7374.00,15.00
89,ERNESTO3092,7365.00,15.00
90,Chenchao Fei,7364.00,15.00
91,Anabasis,7234.00,15.00
92,XIANGYA053,7196.00,15.00
93,s1tkys,7170.00,15.00
94,mengzhichu999,7035.00,15.00
95,bigflippa,6949.00,15.00
96,hazza257,6927.00,15.00
98,MagicOnRiver,6745.00,15.00
99,super00998178,6725.00,15.00
100,RayRevolver,6700.00,15.00
101,Kaprikok,6520.00,15.00
102,y!_!@,6498.00,15.00
103,piao-A,6492.00,15.00
104,Remontada Nino,6438.00,15.00
105,longyang,6401.00,15.00
106,Feenghuolunn,6398.00,15.00
107,hkdidi,6378.00,15.00
108,mammmamia,6334.00,15.00
109,lck3,6325.00,15.00
110,look2026,6291.00,15.00
111,Ldfjmxs,6240.00,15.00
112,Kabens,6201.00,15.00
113,YiPoker88,6180.00,15.00
114,zitrone radler,6172.00,15.00
115,TTwo999,6117.00,15.00
116,china-fishy,6078.00,15.00
117,pikszi,6053.00,15.00
118,Fast1Fast,6035.00,15.00
119,RobPoker12,6004.00,15.00
120,PL98qv,5932.00,15.00
121,Al-Baida,5883.00,15.00
122,incept,5880.00,15.00
123,Pay0990,5798.00,15.00
124,khokhorrr,5794.00,15.00
125,Slow Jamz,5788.00,15.00
126,Dandrian02,5785.00,15.00
127,cl0udy3,5736.00,15.00
128,GTOAPPrentice,5735.00,15.00
129,Andragost,5673.00,15.00
130,NTxxxTN,5612.00,15.00
131,Soul1984,5606.00,15.00
132,Har_C,5602.00,15.00
133,hahaha31,5576.00,15.00
134,var-log-skynet,5573.00,15.00
135,nandao12,5540.00,15.00
136,Mrhiphop07,5534.00,15.00
137,fishbear2025,5466.00,15.00
138,afjirsJfa,5446.00,15.00
139,LosingDay,5419.00,15.00
140,Sneeuwschuiver,5413.00,15.00
141,aliasx177,5390.00,15.00
142,patchouli,5366.00,15.00
143,LetHerGoAA,5352.00,15.00
144,WelshXavi,5348.00,15.00
145,Look1nMyEyes,5338.00,15.00
146,michtheo,5330.00,15.00
147,MMysteryPPlayer,5306.00,15.00
148,Dave Mustaine,5254.00,15.00
149,P0RDIGY,5224.00,15.00
150,leb395644952,5217.00,15.00
151,Mike Coffee,5212.00,15.00
152,Kolehti,5209.00,15.00
153,MambaMentality!,5193.00,15.00
154,BraveWater1,5166.00,15.00
155,Attila888,5132.00,15.00
156,ST428,5128.00,15.00
157,Lionel_Jessi,5124.00,15.00
158,GDFISH1,5107.00,15.00
159,Chi_Yu_Ge,5036.00,15.00
160,mengardinha,5034.00,15.00
161,GodRunPls,5034.00,15.00
162,carryon_,5033.00,15.00
163,aoligeibiu,5011.00,15.00
164,HJclub Leader,5005.00,15.00
165,Hiu Chun Leung,4984.00,15.00
166,BreezyPoker,4978.00,15.00
167,l-l-h-0505,4969.00,15.00
168,L3V3L_UP,4966.00,15.00
169,XJZZ007,4966.00,15.00
170,Lucyluck888,4946.00,15.00
171,lazyAby,4934.00,15.00
172,Jason dou,4896.00,15.00
173,Bommi,4878.00,15.00
174,dashaoyu,4864.00,15.00
175,bluff by back,4864.00,15.00
176,Prime Ludio,4855.00,15.00
177,yanemo,4836.00,15.00
178,dthm60dsa,4823.00,15.00
179,LootNRun,4811.00,15.00
180,Pokersaurus888,4810.00,15.00
181,KarinRitter77,4809.00,15.00
182,love dogs,4785.00,15.00
183,suifeng9,4766.00,15.00
184,GGPK-LUOAO,4714.00,15.00
185,gromSLO,4704.00,15.00
186,Zsugabubus8,4698.00,15.00
187,bo_86chhiiiu,4697.00,15.00
188,TonGinic,4677.00,15.00
189,CrossRoss,4671.00,15.00
190,hina sorasaki,4654.00,15.00
191,Kalin1024,4652.00,15.00
192,Kubo_T,4640.00,15.00
193,ruen,4604.00,15.00
194,Firess,4603.00,15.00
195,0oga Booga,4594.00,15.00
196,Hupai8,4584.00,15.00
197,1ccept,4570.00,15.00
198,LuckyIvan9999,4563.00,15.00
199,A Lichman,4546.00,15.00
200,Zemelya,4545.00,15.00
201,histamine,4542.00,15.00
202,stuinscarlet,4539.00,15.00
203,beatpeace,4530.00,15.00
204,Geinige Gozer,4522.00,15.00
205,Espen Helmersen,4522.00,15.00
206,Razvan Dorneanu,4494.00,15.00
207,Blue3488,4490.00,15.00
208,SubineAuksine,4484.00,15.00
209,Mad Cash,4466.00,15.00
210,HOVROMERO,4453.00,15.00
211,OLOLOFREE,4453.00,15.00
212,ccsuccsuzc,4424.00,15.00
213,Milka95,4394.00,15.00
214,P-ROD IlIlIlIlI,4393.00,15.00
215,No1Bluffs,4382.00,15.00
216,Ritatita,4368.00,15.00
217,P o k e r m a n,4368.00,15.00
218,EV Juicer,4354.00,15.00
219,Harrison@Fold,4337.00,15.00
220,kderling,4332.00,15.00
221,St0ckfish,4331.00,15.00
222,4WhiskeySour,4325.00,15.00
223,SuprA80,4322.00,15.00
224,New_Jersey,4321.00,15.00
225,dzacharas,4310.00,15.00
226,mi1kteaa,4304.00,15.00
227,wakefulcheong,4300.00,15.00
228,linlaoshixxx,4247.00,15.00
229,Sp1ke_,4244.00,15.00
230,MrHuntery,4241.00,15.00
231,AceVes0,4235.00,15.00
232,Grand Bleu,4221.00,15.00
233,ZFZB,4220.00,15.00
234,sora2,4197.00,15.00
235,YsYyHrLmkQcwmt,4155.00,15.00
236,Volirs,4127.00,15.00
237,b49f28a,4124.00,15.00
238,Peter Lew!s,4058.00,15.00
239,LogicoCR,4048.00,15.00
240,newmumba,4041.00,15.00
241,TRK26,4018.00,
242,Mr_EEEEEEEE,4011.00,
243,Psolic,3980.00,
244,pandaking001,3970.00,
245,Yu-Kai,3944.00,
246,Kalthorr,3939.00,
247,Samv lee,3934.00,
248,Gfvnhdsh,3931.00,
249,Panda Man Bear,3921.00,
250,Precious067,3845.00,
251,yhcsteR,3783.00,
252,TeusL,3769.00,
253,Moreallin,3760.00,
254,ShenC_!,3754.00,
255,AntonioA,3745.00,
256,P0kerd0ss1,3731.00,
257,BojanPetrovic,3707.00,
258,CrazyZyyy,3676.00,
259,boney999,3672.00,
260,Shut_aP,3667.00,
261,MyLoveJiuJiu,3664.00,
262,A Cool Fish,3656.00,
263,to fly,3651.00,
264,KK20290621,3650.00,
265,rivenK,3646.00,
266,DichtesSchwein,3622.00,
267,IIIIIIIIIII9999,3550.00,
268,RoccoJustice,3515.00,
269,Scern3,3510.00,
270,karickll,3510.00,
