Rank,Nickname,Points,Prize
1,Apologia,34168.00,400.00
2,nyashmyash,31619.00,320.00
3,Z3ru5,29527.00,260.00
4,SpecialKind,29397.00,220.00
5,Scern3,26251.00,200.00
6,vmestozavodika,24423.00,180.00
7,xdks2510,22414.00,160.00
8,ThreeBetKing105,21784.00,160.00
9,hepingb,21333.00,140.00
10,noodddllle,20757.00,140.00
11,kei2000,19104.00,120.00
12,owen33,19006.00,100.00
13,Caio Pessagno,18451.00,80.00
14,PolskiPech,17884.00,80.00
15,snxheHin,15556.00,60.00
16,Te88er4ct,15413.00,60.00
17,knock ur door,15053.00,60.00
18,wakutin0220k,14754.00,60.00
19,yuning777,12968.00,50.00
20,very easy poker,12920.00,50.00
21,o0oo,12569.00,50.00
22,CrushMinder6,12186.00,50.00
23,P H O N Y O,11726.00,50.00
24,ProtectKing,11661.00,50.00
25,HiJustForFun,11487.00,50.00
26,DCB1234,11319.00,50.00
27,ERICOKD,11254.00,50.00
28,sky--,10810.00,50.00
29,wattnuuu,10392.00,50.00
30,1010gosu,10365.00,50.00
31,JC_0127,10069.00,40.00
32,augolemonos77,9405.00,40.00
33,Yipee,9347.00,40.00
34,wulitouer,9331.00,40.00
35,werewolf14,9241.00,40.00
36,dispose,9167.00,40.00
37,Fissss,9089.00,40.00
38,MINONOLL,8999.00,40.00
39,GCZ138,8813.00,40.00
40,gouptt,8714.00,40.00
41,Melodymelomelo!,8695.00,40.00
42,Fear Inoculum,8615.00,40.00
43,Damian Bell,8610.00,40.00
44,tlhk,8574.00,40.00
45,wenh8888,8510.00,40.00
46,P_Pokerr,8478.00,40.00
47,SonnyHeise,8344.00,40.00
48,hi1lpoker,8312.00,40.00
49,Mchyuk,8247.00,40.00
50,Greed Island,8179.00,40.00
51,PyjamasPartyyy,8115.00,40.00
52,karickll,8066.00,40.00
53,RickKackis,7976.00,40.00
54,Dedyla,7816.00,40.00
55,BolshoyStan,7791.00,40.00
56,TvP-,7684.00,40.00
57,KATSP45,7666.00,40.00
58,yanemo,7633.00,40.00
59,vetel,7585.00,40.00
60,FreeSpiirit,7560.00,40.00
61,Audaxis,7544.00,30.00
62,AKQJ1122,7482.00,30.00
63,LuckymonkeyRO,7481.00,30.00
64,tinatt,7300.00,30.00
65,reverse-river,7246.00,30.00
66,Locked ln,7147.00,30.00
67,minkz,6935.00,30.00
68,NVMkk,6911.00,30.00
69,BruceMan,6808.00,30.00
70,YAOCHEN0808,6701.00,30.00
71,mxfmxf,6602.00,30.00
72,mobius16,6574.00,30.00
73,Ruozhi2017,6548.00,30.00
74,b49f28a,6485.00,30.00
75,Claude-Maurice,6378.00,30.00
76,heshuai007,6290.00,30.00
77,GazG,6265.00,30.00
78,cantgopro,6207.00,30.00
79,SongEC,6142.00,30.00
80,V@lueTheSpot,6140.00,30.00
81,GilesWang,6026.00,30.00
82,Kabens,5989.00,30.00
83,GG Godnatt,5970.00,30.00
84,Wonderk1d,5966.00,30.00
85,baccaratgosu,5931.00,30.00
86,messica,5925.00,30.00
87,rock 0421,5874.00,30.00
88,BAdrian95,5772.00,30.00
89,Black Money,5759.00,30.00
90,zZTheStarZz,5713.00,30.00
91,Kalin1024,5669.00,30.00
92,laitovo,5640.00,30.00
93,fish_,5623.00,30.00
94,Stoffer,5565.00,30.00
95,valuesystem,5517.00,30.00
96,SanFrancisco007,5496.00,30.00
97,Luckyzo3,5452.00,30.00
98,S Nikitin,5381.00,30.00
99,imase,5374.00,30.00
100,ahora,5368.00,30.00
101,DiosCarlsen,5366.00,30.00
102,JunbbangE,5353.00,30.00
103,Davide Crenna,5348.00,30.00
104,Mrhiphop07,5316.00,30.00
105,yktdnmn,5272.00,30.00
106,hunterQAQ,5271.00,30.00
107,ALONE177,5238.00,30.00
108,KhaoSoi555,5174.00,30.00
109,Ankhes,5152.00,30.00
110,GODurrr,5130.00,30.00
111,Nabu Na_id,5049.00,30.00
112,arrow40,5031.00,30.00
113,m@ri@m,5013.00,30.00
114,GodRunPls,4997.00,30.00
115,kali7ar,4963.00,30.00
116,Naked sun,4943.00,30.00
117,DemiSoloQ,4872.00,30.00
118,fkgto,4837.00,30.00
119,mumu2026,4804.00,30.00
120,aniccAAnicca,4783.00,30.00
121,ruguowo,4741.00,30.00
122,Karyudon,4700.00,30.00
123,LukasTseng,4622.00,30.00
124,xixi945,4598.00,30.00
125,GTOvsGTA,4594.00,30.00
126,DoWhatExcites,4584.00,30.00
127,Ron Sw@nson,4570.00,30.00
128,nuclearthumbs,4563.00,30.00
129,blbeee,4530.00,30.00
130,patchouli,4485.00,30.00
131,Haarv1,4481.00,30.00
132,SquirtleBae,4473.00,30.00
133,Talich19,4426.00,30.00
134,Nikola7713,4425.00,30.00
135,kapitoshka,4372.00,30.00
136,MiloLuna,4357.00,30.00
137,danmo2026,4353.00,30.00
138,Kokiri,4262.00,30.00
139,mikami ai,4262.00,30.00
140,lvp1,4261.00,30.00
