Rank,Nickname,Points,Prize
1,Jean Lhuillier,800.00,1200.00
2,zengyihao19,776.50,800.00
3,N Evdokimov,538.00,550.00
4,Sharp red hands,510.50,430.00
5,Owl Howell,460.00,390.00
6,PadThaiYung,406.00,350.00
7,Gooodcards,403.00,320.00
8,M Papiernik,368.50,290.00
9,forh7,334.00,260.00
10,knxwledge,331.00,240.00
11,Agustin Coelli,319.00,220.00
12,TropicalTilt,315.00,200.00
13,Zeljko Tokic,308.00,180.00
14,D Vicente,307.00,170.00
15,Alex Wejdrup,307.00,160.00
16,Evgeny Nazarev,294.00,160.00
17,MillonaireWolf,278.00,150.00
18,KharitonovAA,276.00,140.00
19,R Gabdullin,250.50,130.00
20,G Kovari,242.00,120.00
21,VietJetAir,226.50,120.00
22,Nyuli Tibor,217.00,110.00
23,I MP I,201.00,110.00
24,Cameron Couch,193.00,100.00
25,Matheus Souza,175.00,100.00
