Rank,Nickname,Points,Prize
1,Jacky Tom,3099.00,25.00
2,ggmylovem,2774.00,21.00
3,Yashilagggou,2576.00,18.00
4,RAGE-,2475.00,15.00
5,Bsderikof,2297.50,13.00
6,Legenda-One,1813.00,11.00
7,EYULAILE,1799.50,9.00
8,MonsterPlanet,1716.00,8.00
9,Robot001,1595.00,7.00
10,ArtsadA,1493.00,6.00
11,timliu1988,1331.00,5.00
12,Bossa Nova,1234.50,4.50
13,Nazarii19,1218.00,4.00
14,jiahua-Lv,1134.50,3.50
15,Zoda123,1072.00,3.50
16,Facuu,1040.00,3.00
17,ChickenBoyYy,1025.00,3.00
18,Kadiee,1008.50,2.50
19,Kapttmakris,943.00,2.50
20,forty1,942.50,2.50
21,DavidGianG,940.50,2.50
22,TryMe27,932.00,2.50
23,trto,912.00,2.00
24,AA-MOLILI,905.00,2.00
25,20! WINRATE NIT,880.00,2.00
26,Givemeset,868.50,1.80
27,AnteKamata,836.00,1.80
28,Kaluszko,816.50,1.80
29,NaranjoEnFlor-,813.00,1.60
30,xiaogoupi1,800.00,1.60
31,poleggol87,799.00,1.60
32,zafksm,789.50,1.40
33,mauri22,781.00,1.40
34,Wrongtimes_,780.00,1.40
35,520xunchanglu,760.50,1.40
36,lex1221,739.00,1.40
37,zalet,685.00,1.20
38,MrBrocoli,684.00,1.20
39,runandwin,648.50,1.20
40,liangyuxing,648.00,1.20
41,buyujihua,643.00,1.00
42,canesomeone,636.00,1.00
43,Indigocbo,633.00,1.00
44,Chu khi buon,630.00,1.00
45,al210584,624.00,1.00
46,Rjoseph,616.00,1.00
47,qclxg,613.00,1.00
48,KyBaJIda,596.00,1.00
49,xiaofei555,592.00,1.00
50,R Mochulskiy,577.00,1.00
51,poetlibai,557.00,0.80
52,xoma_alex,552.50,0.80
53,Zhorik1990,546.00,0.80
54,dragon7189a,544.50,0.80
55,evis,536.50,0.80
56,DuorpR,535.00,0.80
57,xiaomipoker,535.00,0.80
58,Bigfish6689,534.00,0.80
59,wyh402,531.50,0.80
60,lucky123qq,520.50,0.80
61,MLH1688,508.00,0.60
62,Gin6gg,492.50,0.60
63,6ixth Man,492.00,0.60
64,Xt-cashgame,488.50,0.60
65,mengmeiyi,484.50,0.60
66,Bali2020,483.50,0.60
67,Xuanhoa@,471.00,0.60
68,Soldier9,462.00,0.60
69,mutedo,459.00,0.60
70,mingtiandalaohu,458.50,0.60
71,LovGZW,456.00,0.60
72,KhanhKaKa3,454.50,0.60
73,aiyifan,451.00,0.60
74,Garderiya,449.00,0.60
75,itstimefor,447.00,0.60
76,Hminmin,443.00,0.60
77,Traicionero,442.00,0.60
78,polyuuuuu,434.00,0.60
79,puteez,430.00,0.60
80,Erhog,429.50,0.60
81,Yunlai f,429.50,0.40
82,Maikelu,424.00,0.40
83,Juicy Poker,423.00,0.40
84,HYIP,423.00,0.40
85,EVGENY1104,421.00,0.40
86,Zoker Dafug,420.00,0.40
87,Gdracarys,408.00,0.40
88,Calvin91,406.00,0.40
89,cashcontrol,405.00,0.40
90,KolyaGG,404.00,0.40
91,Otitoki,401.00,0.40
92,piji17,401.00,0.40
93,xiaolou2025,393.50,0.40
94,Himalaya777,391.00,0.40
95,chan1969,389.00,0.40
96,XX929XX,383.50,0.40
97,NicknameMaster,383.00,0.40
98,huangcai,382.00,0.40
99,Close2Brok3,379.00,0.40
100,DayOneToday,376.00,0.40
101,TheSunWillRise,372.00,0.30
102,MSASSANO,370.00,0.30
103,Lewis Bog,367.50,0.30
104,Jerry99,366.00,0.30
105,cvvtei-zairmag,364.00,0.30
106,Leo379126,362.00,0.30
107,zhanggaoxing,356.00,0.30
108,bixusige,353.50,0.30
109,KosVik4656,352.00,0.30
110,Snwgm,348.00,0.30
111,MachidonFlorin,347.00,0.30
112,jimobanzhiyan,345.50,0.30
113,Xldongggwin,342.00,0.30
114,Agent_Chucha,341.50,0.30
115,CozyT,341.00,0.30
116,joker1296,336.00,0.30
117,Moon Soon,335.00,0.30
118,FourH,335.00,0.30
119,cmccdmian,332.50,0.30
120,starsisbetter,332.00,0.30
121,fengyu2077,331.50,0.20
122,Levi_3,331.00,0.20
123,HermanoDeManukk,329.00,0.20
124,Kaiser_Soze,328.00,0.20
125,rosco_stacks,327.00,0.20
126,g0316,323.00,0.20
127,ZugzwangFishMan,322.00,0.20
128,DemonHunter001,316.00,0.20
129,vivakorsar,314.00,0.20
130,ClaimTheBounty,311.00,0.20
131,dajjj8,310.50,0.20
132,skuoy,310.00,0.20
133,xdfb2025,309.00,0.20
134,BluffersGame,309.00,0.20
135,storm_winner,306.00,0.20
136,tit 5,306.00,0.20
137,pennyoo,303.00,0.20
138,Outofpage,301.00,0.20
139,Allin Trippy,298.50,0.20
140,lneitralka2,298.00,0.20
141,zyt668899,297.00,0.20
142,binan,296.00,0.20
143,UKPker,295.50,0.20
144,Leo2024,295.00,0.20
145,Pavshenko A,293.00,0.20
146,ShitAgain,292.50,0.20
147,BuddhiLW,288.00,0.20
148,778210092627,287.00,0.20
149,Nealcafffrey,285.00,0.20
150,Jefe_,285.00,0.20
