Rank,Nickname,Points,Prize
1,ProfitCut,1875.00,500.00
2,Sergio_Virgin,1731.50,400.00
3,bad nick,1556.50,320.00
4,Djon Wik,1350.50,260.00
5,LonelyBrainCell,1282.00,210.00
6,wild garza,1219.00,170.00
7,EvilSm1Le,1184.00,140.00
8,LosMuchosHeapos,1180.00,110.00
9,derHeinrich,1063.00,90.00
10,o0oo,950.00,70.00
11,Angelo Krom,821.00,70.00
12,DobbyNoBluffea,815.00,60.00
13,NITsvenKin,782.00,60.00
14,Baktung,776.00,60.00
15,F Kapetanovic,737.00,60.00
16,HoldTheFort,676.00,60.00
17,G Reis Santos,674.00,60.00
18,Lucky_fans,614.50,50.00
19,MachoAppa,575.00,50.00
20,flowstate23,572.00,50.00
21,Pikoro,563.00,50.00
22,Diego Emperador,557.00,50.00
23,ceilingxholdus,530.00,50.00
24,Nelfi,507.00,50.00
25,Shiny__Flakes,504.50,40.00
26,GenghisKhan_,501.00,40.00
27,nuller,468.00,40.00
28,tilt_instinct,464.50,40.00
29,Buzzcut,464.50,40.00
30,VHDY,463.00,40.00
31,illlililil,454.50,40.00
32,OneDecision,408.50,40.00
33,Raiser Th!n,408.00,40.00
34,Saulo Costa,406.00,40.00
35,mjandara,385.00,40.00
36,Universal Mind,385.00,40.00
37,PuntyMcPunt,374.00,30.00
38,Hugh_Hustler,365.00,30.00
39,Robin Lacey,359.00,30.00
40,Tom_tm,343.00,30.00
41,Btrthnyou,341.00,30.00
42,Filip685,331.00,30.00
43,Pavel Meshkov,331.00,30.00
44,Dase1n,325.00,30.00
45,Azarix,319.00,30.00
46,Gaffero,314.00,30.00
47,Whakapapa,308.00,30.00
48,SanSanJo!,292.00,30.00
49,Rodrigo Paredes,284.00,30.00
50,Kumcum,276.50,30.00
51,Invisible MaN,276.00,30.00
52,agamerr,264.50,30.00
53,Beer y GinTonic,263.00,30.00
54,Cnacu CoxpaHu,250.00,30.00
55,onetim3p1z,248.00,30.00
56,minzheng,238.00,30.00
57,Marc McLaughlin,231.00,30.00
58,AbundanceFlow,228.00,30.00
59,GMAC1,224.00,30.00
60,YourSweetLover,218.00,30.00
61,IIllIIllI,212.00,25.00
62,OriVH30o,211.00,25.00
63,MyMonkeyToldMe2,203.00,25.00
64,IwantMiIIioN,202.00,25.00
65,ProbablyFine,199.00,25.00
66,WhiteMaIe,198.00,25.00
67,littletinycrab,187.00,25.00
68,Jimmy-GGG,184.50,25.00
69,Petrus_L,182.50,25.00
70,ToxicF[][][][]r,178.00,25.00
71,midamida,169.00,25.00
72,JustdoIt53,164.00,25.00
73,Loven,159.00,25.00
74,R Gabdullin,158.00,25.00
75,Tu Bui,156.00,25.00
76,Marco Zevola,155.00,25.00
77,Nikita_205,150.00,25.00
78,Foose-Design,148.00,25.00
79,Nespresso26,147.50,25.00
80,Ivan Erena,145.00,25.00
81,wawa7,145.00,25.00
82,MOKITOKY,139.00,25.00
83,Pokerpoker1212,138.00,25.00
84,Nickorama8,136.50,25.00
85,fangfeiaa,136.50,25.00
86,MrVanWeyden,135.50,25.00
87,Dj-Devils,133.00,25.00
88,bonyvik8,131.00,25.00
89,Pokerbeater,127.50,25.00
90,GiorDream,126.50,25.00
