Rank,Nickname,Points,Prize
1,lloveGG123,43328.00,90.00
2,fishfry2026,39541.00,70.00
3,Big Keka,38834.00,65.00
4,Asocail,38165.00,60.00
5,Slow Mobius,37733.00,55.00
6,Suhana1108,36585.00,50.00
7,aodebiao9,33502.00,45.00
8,ONEkumo,30773.00,40.00
9,Alde1988,30044.00,35.00
10,NederantisA5,29300.00,35.00
11,Jason8444,29127.00,30.00
12,Bluff4life,27370.00,25.00
13,j6oriver,26939.00,20.00
14,lynnen,26150.00,15.00
15,MountainCat,25767.00,10.00
16,Summerrain,24904.00,10.00
17,zero8245,22913.00,9.00
18,simple_magic,21685.00,9.00
19,breakingGrieven,21292.00,9.00
20,dalangwubian,20578.00,9.00
21,henry0325,19043.00,9.00
22,LockMyClock,18789.00,8.00
23,Fritzie,18718.00,8.00
24,SilverZZ,18245.00,8.00
25,rIver616,17845.00,8.00
26,Karawanga,17518.00,8.00
27,Dianfu Zhao,17218.00,7.00
28,player15872,17189.00,7.00
29,RRRAAAHM,16336.00,7.00
30,ctbegin,16221.00,7.00
31,DFrancois,15820.00,7.00
32,shenqiwubi,15678.00,7.00
33,longthat6666,15632.00,6.00
34,hnbhnbaa,15569.00,6.00
35,farbizz,15365.00,6.00
36,DaniLaan,14962.00,6.00
37,Munkh_,14949.00,6.00
38,Stepan Solianyk,14917.00,6.00
39,YourBunnyGG,14687.00,6.00
40,georgexlf,14584.00,6.00
41,novosibirskiano,14454.00,6.00
42,seeseeKSQ,14323.00,6.00
43,OneTimers,14308.00,6.00
44,techchang,14235.00,6.00
45,SatoriMobius,14188.00,6.00
46,JokerJackpot,14065.00,6.00
47,EddieMorra888,13577.00,6.00
48,Carlos Cavieres,13525.00,6.00
49,Sammy Chau,13427.00,6.00
50,Zixfrid,13408.00,6.00
51,LawlessHeaven,13313.00,6.00
52,Slippery Jim,12995.00,6.00
53,EVEmaru,12730.00,6.00
54,GISPA AIERPATI,12595.00,6.00
55,Liamjames,12576.00,6.00
56,DukeT88888,12545.00,6.00
57,powerrrrrrr,12501.00,6.00
58,hsrf,12192.00,6.00
59,df5c,12155.00,6.00
60,Nycze,12133.00,6.00
61,Diavolakos,12096.00,6.00
62,aggio88,11872.00,6.00
63,MollY_404,11751.00,6.00
64,Duo0209,11751.00,6.00
65,Bluff or not,11745.00,6.00
66,kippari300,11655.00,6.00
67,Moonsh1ner,11521.00,6.00
68,Sangre _Yoven,11449.00,6.00
69,fnt59,11392.00,6.00
70,sora@joshua@,11307.00,6.00
71,RealAdrianBoy,11263.00,6.00
72,M A N O N,11242.00,6.00
73,Vfp!,11206.00,6.00
74,DokiDoki2026,11196.00,6.00
75,crossbones,11176.00,6.00
76,Port Royal,11136.00,6.00
77,Fr1423,10879.00,6.00
78,Mrdddh,10871.00,6.00
79,meguuu7,10819.00,6.00
80,Fancheck,10796.00,6.00
81,kpinek,10516.00,5.00
82,xy111,10513.00,5.00
83,kanekiszn,10493.00,5.00
84,Luckora,10332.00,5.00
85,Toolmaker,10293.00,5.00
86,irvinjose,10150.00,5.00
87,Edizz,10128.00,5.00
88,Zenglianjin,10002.00,5.00
89,czz233,9996.00,5.00
90,KitasanrikuOvO,9885.00,5.00
92,verguiliano93,9829.00,5.00
93,xvoidochka,9783.00,5.00
94,bacon1008,9783.00,5.00
95,Gear Up,9776.00,5.00
96,Shust333,9765.00,5.00
97,LuDiMa8,9764.00,5.00
98,catcatcat_,9744.00,5.00
99,HiiRoo hung,9738.00,5.00
100,Andrei Coso,9707.00,5.00
101,Meeshulescu,9661.00,5.00
102,wlsrnjs123,9658.00,5.00
103,Hername,9645.00,5.00
104,pipecmolodec,9622.00,5.00
105,TypeOk,9592.00,5.00
106,GPoker888,9572.00,5.00
107,osmou,9561.00,5.00
108,Paullus,9422.00,5.00
109,Carlosyeee,9370.00,5.00
110,Anti-involution,9369.00,5.00
111,kklj,9308.00,5.00
112,Wayennn,9258.00,5.00
113,rainsal2025,9135.00,5.00
114,Luoda16,9131.00,5.00
115,SARASANO,9111.00,5.00
116,FinancialExpert,9099.00,5.00
117,Naksu-,9041.00,5.00
118,pokerudusi,9037.00,5.00
119,Mamonchik!,9002.00,5.00
120,Mr_AK07,8983.00,5.00
121,Bladerunner1988,8885.00,5.00
122,BigFishRunsGood,8882.00,5.00
123,noneedjp,8798.00,5.00
124,Tinnik_off,8739.00,5.00
125,Jerry99,8704.00,5.00
126,wotawa,8663.00,5.00
127,NITSLASHER,8618.00,5.00
128,kOOma_,8564.00,5.00
129,Lucky_stg,8463.00,5.00
130,MoShiPK,8258.00,5.00
131,Reywqf,8199.00,5.00
132,Dragonkiss57,8156.00,5.00
133,Razvan95,8153.00,5.00
134,Tribalcuban,8134.00,5.00
135,Ackerrman,8027.00,5.00
136,notofart,8008.00,5.00
137,BEPATIENT,7970.00,5.00
138,Heihei Poker,7961.00,5.00
139,BunnyHop,7945.00,5.00
140,Zttttt,7945.00,5.00
141,JumpOver,7929.00,5.00
142,AlwaysFoldss,7898.00,5.00
143,AT 0101,7883.00,5.00
144,Zimomo4916,7859.00,5.00
145,AAceeee,7819.00,5.00
146,BeeKrisss,7796.00,5.00
147,Gulo gulo Lin,7785.00,5.00
148,Jarlaath,7696.00,5.00
149,Xenogears777,7672.00,5.00
150,PuertoVallarta,7638.00,5.00
151,ChillWinVibes,7609.00,5.00
152,kid27149,7604.00,5.00
153,dabao poker,7571.00,5.00
154,SayInGame,7555.00,5.00
155,ZxbirdxZ,7540.00,5.00
156,pilikitt9527,7495.00,5.00
157,G4NSTA,7493.00,5.00
158,pppllay,7455.00,5.00
159,nutinsider,7422.00,5.00
160,Grant_F,7421.00,5.00
161,Outcognito,7400.00,5.00
162,donglaidong,7372.00,5.00
163,kislisin,7336.00,5.00
164,Nangonglatiao,7307.00,5.00
165,action_kj,7288.00,5.00
166,Pay0990,7284.00,5.00
167,DeNN1s23,7257.00,5.00
168,Errrsss,7255.00,5.00
169,Xalikis,7244.00,5.00
170,Miguel Fuerte,7203.00,5.00
171,JACKYHU,7189.00,5.00
172,Ris3,7186.00,5.00
173,Harden13,7158.00,5.00
174,Zayden6228,7149.00,5.00
175,duckbubeee,7142.00,5.00
176,SLoWRoLLJoeL,7141.00,5.00
177,eltr0mpa,7133.00,5.00
178,vicbobo,7133.00,5.00
179,syhsmy,7125.00,5.00
180,MVP !,7067.00,5.00
181,Vlasov_A_S_,7054.00,4.00
182,Mistic_,6990.00,4.00
183,bitael,6982.00,4.00
184,WJ999,6979.00,4.00
185,W1PG05,6937.00,4.00
186,Defeated Man,6898.00,4.00
187,suoha9527,6871.00,4.00
188,A Ogoreltsev,6870.00,4.00
189,NbGG,6860.00,4.00
190,XuMuK,6854.00,4.00
191,BigBadWolf@,6847.00,4.00
192,Igoros86,6843.00,4.00
193,SBwpkgg,6841.00,4.00
194,Mikevvv,6818.00,4.00
195,msofffabk,6808.00,4.00
196,grumpy yak,6802.00,4.00
197,FaBC,6772.00,4.00
198,LW1234,6689.00,4.00
199,WJ_S1mple,6574.00,4.00
200,pgone111,6569.00,4.00
201,heisenberg-sun,6540.00,4.00
202,Adr112,6536.00,4.00
203,wAVE577,6475.00,4.00
204,TheEvernight,6461.00,4.00
205,Banana168,6455.00,4.00
206,mikrochelik88,6431.00,4.00
207,MaximR,6428.00,4.00
208,BlufferVi,6415.00,4.00
209,KingVidz,6395.00,4.00
210,Jonyjays,6393.00,4.00
211,Cnacu6o,6386.00,4.00
212,huakai2025,6385.00,4.00
213,WynnFan,6379.00,4.00
214,Legstrong,6363.00,4.00
215,JmeJme,6348.00,4.00
216,Cssper,6313.00,4.00
217,P o k e r m a n,6284.00,4.00
218,maru421,6280.00,4.00
219,Jiu Shu,6274.00,4.00
220,russipower,6243.00,4.00
221,Jeckeld86,6204.00,4.00
222,Tang J,6178.00,4.00
223,BlackYisus23,6143.00,4.00
224,BN_Victory,6138.00,4.00
225,Yashiro N,6130.00,4.00
226,Pors_Poker,6127.00,4.00
227,Luckypao,6113.00,4.00
228,zalpao,6111.00,4.00
229,MLhoslpl,6063.00,4.00
230,Damondy,6056.00,4.00
231,Galex56,5997.00,4.00
232,Aka_Reno,5972.00,4.00
233,Cesar Ramirez,5920.00,4.00
234,dezwaag,5905.00,4.00
235,outcast,5897.00,4.00
236,Eddy_Fizzio,5878.00,4.00
237,Tomas57,5867.00,4.00
238,charles_w,5867.00,4.00
239,dushurenyu,5843.00,4.00
240,PiCKandRoLL,5799.00,4.00
241,LEGE_,5798.00,4.00
242,wsny,5777.00,4.00
243,Zsasz,5771.00,4.00
244,SCPU30,5766.00,4.00
245,Smart_ONE_,5761.00,4.00
246,Sundayday9,5760.00,4.00
247,J Oscar L,5759.00,4.00
248,AXAX99,5758.00,4.00
249,iggya,5742.00,4.00
250,Slaziss1,5740.00,4.00
251,lshAA,5739.00,3.00
252,friendzoned,5731.00,3.00
253,Justin Thor,5672.00,3.00
254,Nobody_win,5669.00,3.00
255,jonahlomu,5656.00,3.00
256,flopski,5649.00,3.00
257,2026HSNM,5632.00,3.00
258,VukM24,5630.00,3.00
259,playASpsycho,5600.00,3.00
260,JAX91MM,5595.00,3.00
261,SesameBall,5590.00,3.00
262,kareta in macao,5552.00,3.00
263,DominikDCoco,5539.00,3.00
264,oldboys,5518.00,3.00
265,BTBK86,5500.00,3.00
266,Hiu Chun Leung,5481.00,3.00
267,Linkin_Fight,5475.00,3.00
268,GGATM,5473.00,3.00
269,ww_abab,5414.00,3.00
270,GYLIVER321,5404.00,3.00
271,Grulle,5404.00,3.00
272,dingdezhu88,5393.00,3.00
273,Vienna Calling,5391.00,3.00
274,gaodeding66,5376.00,3.00
275,Jedynak,5373.00,3.00
276,epidersia,5371.00,3.00
277,Balaceanu23,5356.00,3.00
278,DeckShawe,5344.00,3.00
279,IWantAMi!!ion,5336.00,3.00
280,lakeraa,5336.00,3.00
281,seoxdison,5332.00,3.00
282,VeniVidiValue,5325.00,3.00
283,EP0nGe,5322.00,3.00
284,SlenderB,5311.00,3.00
285,LPtheG0D,5310.00,3.00
286,twenty47,5291.00,3.00
287,AJ valentiner,5290.00,3.00
288,EdgeAccumulator,5289.00,3.00
289,iLud0NoMaD,5287.00,3.00
290,tome0321,5269.00,3.00
291,Mrpereezd,5267.00,3.00
292,Gentleman888,5263.00,3.00
293,Magpie_,5238.00,3.00
294,mingyuan,5237.00,3.00
295,Jakecx,5219.00,3.00
