Rank,Nickname,Points,Prize
1,Alichka4444,6497.00,120.00
2,Liehuotang,6344.50,100.00
3,Dr- Gener,6261.00,80.00
4,mffff333,5308.50,65.00
5,A--jun,5166.50,50.00
6,MikaPaasonen,5039.50,40.00
7,dufuzhixin2026,4694.00,35.00
8,KOORA3,4252.00,30.00
9,miracle49,3518.00,25.00
10,Mindsetmdp,3308.00,20.00
11,Beblebabla,3167.00,15.00
12,Tao Pro,3164.00,14.00
13,Aphex Twin,2904.50,13.00
14,perpenpen,2841.00,12.00
15,3RINGS,2819.00,11.00
16,Nikolaikos63,2535.00,11.00
17,SattvaMind,2332.00,10.00
18,Megechi Kham,2271.00,10.00
19,samgwan,2179.50,9.00
20,chihuoghvho,2177.50,9.00
21,dydutzOO,2117.00,8.00
22,2026luck,2080.00,8.00
23,MaxWin go allin,2034.00,8.00
24,EV_Burn3r,2003.50,7.00
25,NVNNUV,1906.00,7.00
26,wanghan,1850.50,7.00
27,3AXPAHKO,1830.50,7.00
28,Stackfu,1814.00,7.00
29,TePele,1787.00,6.00
30,gechendong,1727.00,6.00
31,Morning Calm,1723.00,6.00
32,ggbao11,1702.50,6.00
33,Nikovich11,1685.00,6.00
34,YTDHE,1640.00,6.00
35,fog frog,1596.00,6.00
36,0TO200,1593.50,5.00
37,1baNoTakaramono,1591.00,5.00
38,ololopush,1521.00,5.00
39,qi an xu,1475.00,5.00
40,gonzo72s,1451.00,5.00
41,Thomas2100,1406.00,4.00
42,RogerroooONY,1393.00,4.00
43,YanJXiaoQ,1376.50,4.00
44,Aaiio,1367.00,4.00
45,LICHARDO,1362.00,4.00
46,eloso,1349.00,4.00
47,MKP [Ginta],1348.00,4.00
48,hameyhameyha,1315.00,4.00
49,DragonBenoni,1309.00,4.00
50,Strange things,1295.50,4.00
51,Dr_ Fish,1271.00,4.00
52,clyhappy,1248.00,4.00
53,Ridikulus,1241.00,4.00
54,DoctorDoom,1232.00,4.00
55,milkloongChr1s1,1223.00,4.00
56,quimebasallo,1221.00,4.00
57,StrongerRicher,1212.50,4.00
58,Miqiwangka,1178.00,4.00
59,SharpeShooter,1176.50,4.00
60,Bernardino1940,1156.00,4.00
61,Crazy_Lizzi,1147.00,3.00
62,GG_Albert,1138.00,3.00
63,Ski2diee,1131.00,3.00
64,Tunsasss,1131.00,3.00
65,bibiip,1098.00,3.00
66,yong19830806,1091.00,3.00
67,mardez,1084.00,3.00
68,Eternal Aurora,1061.00,3.00
69,Supermccc,1058.00,3.00
70,Jasperwai,1054.50,3.00
71,getgoosebumps,1036.50,3.00
72,rekreacyjny,1029.00,3.00
73,Elmo345,1026.00,3.00
74,SrWolpo,1026.00,3.00
75,Wifecoach,1007.50,3.00
76,xiaobangbang,1005.00,3.00
77,Max Betstappen,993.00,3.00
78,pepe wu,988.50,3.00
79,Ahwooo,977.00,3.00
80,proFuriouS50,957.00,3.00
81,i7ome,944.00,3.00
82,AxeSea,934.00,3.00
83,Bobh2,912.00,3.00
84,MrManok,906.00,3.00
85,14AAs,903.50,3.00
86,DemonHunter001,885.00,3.00
87,HHHunter39,884.00,3.00
88,Attila888,878.50,3.00
89,WEIHAO6,875.00,3.00
90,sg5550,866.00,3.00
91,ThatWasEpic!,862.00,2.50
92,liangshao,860.00,2.50
93,JustBe88,853.00,2.50
94,freekingall,851.50,2.50
95,lukou111,846.00,2.50
96,GTAlambang,841.00,2.50
97,Smokey Nagata,839.00,2.50
98,Nicholas0612,819.00,2.50
99,TTTgogogo,818.50,2.50
100,lebowskiru,813.00,2.50
