Rank,Nickname,Points,Prize
1,dydutzOO,6433.50,120.00
2,mffff333,5784.00,100.00
3,MikaPaasonen,5709.50,80.00
4,TheDutchRabbit,5300.00,65.00
5,KOORA3,4744.00,50.00
6,Queendeppy,4234.00,40.00
7,Dr- Gener,4227.50,35.00
8,RazvanTT90,3937.50,30.00
9,MingTao 2026,3674.00,25.00
10,KamiennaWyspa,3360.00,20.00
11,lukaaso,2778.00,15.00
12,3RINGS,2709.00,14.00
13,MaxWin go allin,2595.00,13.00
14,ololopush,2461.50,12.00
15,miracle49,2425.50,11.00
16,SuperLexx,2388.00,11.00
17,MrManok,2362.00,10.00
18,CHHH777,2124.00,10.00
19,Mindsetmdp,2093.00,9.00
20,nemoim,1967.50,9.00
21,ThatWasEpic!,1967.00,8.00
22,moscue dernuc,1953.50,8.00
23,ggcnmxb,1921.00,8.00
24,HHHunter39,1907.00,7.00
25,lucasino21,1847.00,7.00
26,yar_stein,1779.00,7.00
27,WL_CL,1691.00,7.00
28,gonzo72s,1681.00,7.00
29,abadasini,1652.50,6.00
30,Texan55,1619.50,6.00
31,Stackfu,1616.50,6.00
32,B166ER,1575.00,6.00
33,BlindingLight,1564.50,6.00
34,Alfred0013,1561.00,6.00
35,1baNoTakaramono,1526.00,6.00
36,YanJXiaoQ,1499.50,5.00
37,ahhsd,1494.50,5.00
38,Nikovich11,1477.00,5.00
39,wanxiahaomei,1459.00,5.00
40,mardez,1455.00,5.00
41,Osmysh,1449.00,4.00
42,Espelunca,1438.50,4.00
43,N0tengoldea,1434.00,4.00
44,Morning Calm,1402.00,4.00
45,Nikosik96,1376.00,4.00
46,xinxan,1372.50,4.00
47,14AAs,1295.00,4.00
48,moctopus,1277.00,4.00
49,fish2026fish,1270.00,4.00
50,Roly Poly,1258.00,4.00
51,DAFISH2025,1214.00,4.00
52,Thomas2100,1205.00,4.00
53,willo777,1171.00,4.00
54,chihuoghvho,1170.00,4.00
55,M1ckey1616,1153.00,4.00
56,wanghan,1148.00,4.00
57,taiswailou,1146.00,4.00
58,rekreacyjny,1125.00,4.00
59,DY0729,1114.00,4.00
60,EV_Burn3r,1100.00,4.00
61,kid2507,1096.50,3.00
62,tres-deuce,1095.00,3.00
63,WHWF,1085.00,3.00
64,Kasheshan,1067.00,3.00
65,YTDHE,1062.00,3.00
66,ArtPapazyan,1047.50,3.00
67,Akkity,1032.50,3.00
68,xiaoshouyidou,1003.00,3.00
69,Chalong Miracle,1003.00,3.00
70,AkademiaS,997.00,3.00
71,goodlunky,983.00,3.00
72,Sharp168,979.00,3.00
73,pazitas,959.00,3.00
74,OcallPTY,958.00,3.00
75,DoctorDoom,933.00,3.00
76,superccccc,931.00,3.00
77,sixi0077,927.50,3.00
78,Markony999,917.00,3.00
79,NVNNUV,916.00,3.00
80,I need Justice,907.50,3.00
81,mikison200,904.00,3.00
82,proFuriouS50,901.00,3.00
83,mich_bjukenon,896.00,3.00
84,cccccchh,895.00,3.00
85,Elmo345,894.00,3.00
86,Nelsonxuwen,889.00,3.00
87,xiaobangbang,882.00,3.00
88,starmaweake,881.00,3.00
89,Nikolaikos63,874.00,3.00
90,La Ta Da Wang,859.50,3.00
91,SattvaMind,858.00,2.50
92,lukou111,858.00,2.50
93,macfaelan,854.00,2.50
94,AnotherSunRun,844.50,2.50
95,Mishastick,841.00,2.50
96,Crazy_Lizzi,831.00,2.50
97,fog frog,829.00,2.50
98,TRK26,825.00,2.50
99,moditesec,821.00,2.50
100,Alichka4444,806.00,2.50
