Rank,Nickname,Points,Prize
1,xiaokalami999,4117.50,500.00
2,Muten-Roshi,3797.00,420.00
3,b1la,3642.00,360.00
4,TiltedDetective,2781.00,300.00
5,LsamaL,2756.00,260.00
6,Baktung,2328.00,220.00
7,Richard Martin,2312.00,190.00
8,Potss,2099.00,160.00
9,Fishku,1731.00,130.00
10,VielenDank,1664.50,110.00
11,Dr Dessert,1653.00,100.00
12,Thirty-seven,1488.00,90.00
13,l_____________I,1475.00,80.00
14,F Nuetzel,1433.00,80.00
15,Ken1325,1338.50,70.00
16,245aa,1315.00,70.00
17,TOMBATLE,1307.00,60.00
18,Eriks Krumins,1277.00,60.00
19,Owl Howell,1227.50,50.00
20,Tomas Rosado,1199.00,50.00
21,just4fun23,1101.00,50.00
22,yl888aa,1094.00,50.00
23,fish-cht,1048.00,40.00
24,AAlleyOOp,1005.00,40.00
25,GodofLuckEDGAR,968.00,40.00
26,CALLIFYOUDARE,945.00,40.00
27,ll Pinguino,921.00,40.00
28,Mister_MJ,918.50,40.00
29,A Passet,833.50,30.00
30,OurBoiBoris,809.00,30.00
31,Joseph Warren,791.00,30.00
32,Mikhail Kotov,781.00,30.00
33,And Stoenescu,762.00,30.00
34,Trato!,708.00,30.00
35,Plsdontbluff,689.50,20.00
36,xunxiren1985,667.00,20.00
37,hdakhahda,639.00,20.00
38,KAPITAN DANKO,634.00,20.00
39,Piponu,622.00,20.00
40,RAMBAZZZAMBAAA,618.00,20.00
