Rank,Nickname,Points,Prize
1,Majino,2024.50,800.00
2,H Pesonen,1883.50,550.00
3,A Goncharov,1418.50,400.00
4,ShadowBluffer,1358.00,280.00
5,Nassgebiet,834.00,200.00
6,Antonio Scala,669.00,160.00
7,Mr_TA73,603.00,140.00
8,LuckyyyAri,481.00,120.00
9,StitCx,469.00,110.00
10,ElPerroMagico1,442.00,110.00
11,Ben Raven,438.50,100.00
12,MachoAppa,421.00,100.00
13,Zoltan Vrancsik,420.00,90.00
14,Angelo Krom,419.50,90.00
15,Matjaz Vogrinec,416.00,90.00
16,Niv Heled,407.50,80.00
17,Halfy Potter,356.00,80.00
18,H Rodriguez,348.50,80.00
19,Teufelhohle!,345.00,80.00
20,IntoTheVoid,329.00,70.00
21,D Vicente,327.00,70.00
22,Toni Verlander,323.00,70.00
23,Ignacio Puebla,319.00,70.00
24,Alex Wejdrup,315.00,70.00
25,G Kovari,311.00,70.00
26,RocketCake,311.00,70.00
27,PadThaiYung,309.00,70.00
28,IIllIIllI,305.00,60.00
29,R Gabdullin,298.00,60.00
30,Sharp red hands,288.00,60.00
31,OhDidIWin,279.00,60.00
32,VHDY,266.00,60.00
33,OneDecision,258.00,60.00
34,Zeljko Tokic,229.00,60.00
35,Laboorieroo,224.00,60.00
36,Siebe Hartog,220.00,60.00
37,Rodrigo Motoki,218.00,60.00
38,SHEEZY,214.00,60.00
39,Scott Corbett,210.00,60.00
40,dom_sz8b8,209.00,60.00
41,Filip685,206.00,50.00
42,Dmitrii Vitugin,202.00,50.00
43,VietJetAir,195.00,50.00
44,WoodyPoker22,190.50,50.00
45,George Froggatt,190.00,50.00
46,JustdoIt53,173.00,50.00
47,Matthias Ehlers,168.00,50.00
48,Rodrigo Paredes,155.00,50.00
49,JBSMJ,153.00,50.00
50,AAAMMMOR,153.00,50.00
51,Kevez,153.00,50.00
52,cascoonss,148.00,50.00
53,Ginette39,148.00,50.00
54,Cameron Couch,145.50,50.00
55,N Evdokimov,138.00,50.00
56,BerMalBerIst,130.00,50.00
57,psyhoagromor,127.00,50.00
58,Melker Almleaf,125.00,50.00
59,dms_root,115.00,50.00
60,Boris Premovic,114.00,50.00
