Rank,Nickname,Points,Prize
1,NOOOWAY,1258.50,750.00
2,Owl Howell,1050.00,580.00
3,PINK FLOYD,951.00,450.00
4,bad nick,870.50,350.00
5,OpenPalm,762.50,270.00
6,Andrey Kuklin,683.50,230.00
7,Roman Duong,557.00,210.00
8,Agustin Coelli,519.00,190.00
9,AV3RAGE,495.50,170.00
10,Cameron Couch,466.00,150.00
11,RIMV0RD,400.00,140.00
12,Siebe Hartog,392.00,130.00
13,Kotpes,362.00,120.00
14,knxwledge,351.50,110.00
15,Less is more@,337.50,100.00
16,Gabor Burgony,334.00,100.00
17,WhataRiver,329.00,90.00
18,yukito0723,299.00,90.00
19,P Sekinger,290.00,80.00
20,CiuciMima,279.00,80.00
21,George Froggatt,277.50,70.00
22,poke bowl with,243.00,70.00
23,DMTAlien,213.50,70.00
24,Shiny__Flakes,211.00,70.00
25,iCoo,202.00,60.00
26,lil81,196.00,60.00
27,zmbyyzvv,171.00,60.00
28,Matheus Souza,170.00,50.00
29,Zeljko Tokic,167.00,50.00
30,somehours,165.50,50.00
