Rank,Nickname,Points,Prize
1,bad nick,1420.50,800.00
2,Zoltan Vrancsik,1304.00,550.00
3,Ditto1031,1004.50,400.00
4,Siebe Hartog,884.00,280.00
5,Shiny__Flakes,771.00,200.00
6,Cameron Couch,757.00,160.00
7,Rodrigo Paredes,634.00,140.00
8,cascoonss,552.00,120.00
9,VMI19,547.00,110.00
10,NOOOWAY,529.50,110.00
11,Matheus Souza,518.00,100.00
12,Gabor Burgony,512.00,100.00
13,Laboorieroo,475.00,90.00
14,Zeljko Tokic,471.00,90.00
15,Antonio Scala,466.00,90.00
16,Michael Weiss,463.50,80.00
17,Majino,429.50,80.00
18,R Gabdullin,419.00,80.00
19,VendaS,413.00,80.00
20,ElPerroMagico1,408.00,70.00
21,PK007,361.00,70.00
22,Ivan Erena,352.00,70.00
23,AbundanceFlow,336.00,70.00
24,P Sekinger,285.00,70.00
25,HoneyBunny60,273.00,70.00
26,PadThaiYung,237.00,70.00
27,George Froggatt,232.50,70.00
28,B__0__S__S,232.00,60.00
29,SprasesAces,222.00,60.00
30,RocketCake,218.50,60.00
31,VietJetAir,213.50,60.00
32,I MP I,210.00,60.00
33,MilanaPro,208.50,60.00
34,CiuciMima,207.00,60.00
35,OhDidIWin,205.00,60.00
36,OpenPalm,201.50,60.00
37,CatCat42,195.50,60.00
38,WorkAlpha,185.00,60.00
39,Kumcum,177.00,60.00
40,J Laczkowski,175.50,60.00
41,onetim3p1z,172.00,50.00
42,D Zarifulin,169.00,50.00
43,MaximusPrime!,164.00,50.00
44,Matjaz Vogrinec,155.00,50.00
45,N Evdokimov,152.00,50.00
46,ToxicF[][][][]r,151.00,50.00
47,Lucky_fans,146.00,50.00
48,YimoZhong,146.00,50.00
49,Robin Lacey,142.00,50.00
50,mishel12123,141.00,50.00
51,IntoTheVoid,139.00,50.00
52,SHEEZY,137.00,50.00
53,OneMoreEspresso,133.00,50.00
54,TropicalTilt,132.00,50.00
55,MyMonkeyToldMe2,126.00,50.00
56,illlililil,124.00,50.00
57,Ming-Li,123.00,50.00
58,A Zgirouski,122.00,50.00
59,benimaru1,117.00,50.00
60,OjLimpS0n,112.00,50.00
