Rank,Nickname,Points,Prize
1,Ditto1031,1463.50,800.00
2,H Pesonen,1416.50,550.00
3,Tuitamo,1280.00,400.00
4,Bring_Them_Home,975.00,280.00
5,A Goncharov,875.00,200.00
6,Rodrigo Paredes,725.50,160.00
7,Cheers!,712.00,140.00
8,Matthias Ehlers,690.50,120.00
9,Andrew Tate III,672.50,110.00
10,hulahHULAH,621.00,110.00
11,Flafercina,536.00,100.00
12,Afouteza,512.00,100.00
13,LaabD,488.00,90.00
14,Halfy Potter,477.00,90.00
15,Vander9,432.00,90.00
16,CallmybluffAAKK,431.50,80.00
17,Peter Kovacs,424.00,80.00
18,iamfatty,415.50,80.00
19,KhaleesiFire,388.00,80.00
20,David Lacasa,375.50,70.00
21,Angelo Krom,347.50,70.00
22,R Gabdullin,317.00,70.00
23,Mar_KK,306.00,70.00
24,knxwledge,271.50,70.00
25,Yellovvvwin,269.00,70.00
26,Ben Raven,262.00,70.00
27,IntoTheVoid,260.00,70.00
28,JohnBoos,256.00,60.00
29,ElPerroMagico1,243.00,60.00
30,Lemil Ivoskodi,238.50,60.00
31,Lphuang,228.00,60.00
32,I MP I,208.00,60.00
33,KONGfuPANDA,208.00,60.00
34,LeopardodaVinci,202.00,60.00
35,qwerabcd,198.00,60.00
36,P Sekinger,197.00,60.00
37,Ilia Trusov,193.00,60.00
38,Zeljko Tokic,189.00,60.00
39,Traax,181.50,60.00
40,tomakawk,178.00,60.00
41,chiennx,177.50,50.00
42,piscuilo1804,167.00,50.00
43,Vlad Archybasov,161.00,50.00
44,OneMoreEspresso,157.00,50.00
45,Tre_Kronor,154.50,50.00
46,AleksandrPetrov,154.00,50.00
47,OJBKC,149.00,50.00
48,Janck,143.00,50.00
49,BerryTTT,141.50,50.00
50,VendaS,138.00,50.00
51,dom_sz8b8,135.00,50.00
52,Dirlanda,134.50,50.00
53,A Krapyvnytskyj,134.00,50.00
54,makaproon,134.00,50.00
55,DrPoker7,132.00,50.00
56,Fuzanglong-,131.00,50.00
57,Angrypandaaa,130.00,50.00
58,_B_O_S_S_,129.50,50.00
59,Brandon_HunG,119.00,50.00
60,JustdoIt53,117.00,50.00
61,ke_chang,111.00,
62,LeapingFish,110.00,
63,Feel Galfond,108.00,
64,Lavoisier,106.00,
65,IAmThePope,106.00,
66,Lucas_MS,103.50,
67,J Tacoronte,102.50,
68,SouljaBoy,102.00,
69,FundingSecured,100.00,
70,Lijinghao,98.50,
71,Gokuzzz7_,97.00,
72,Howard Roark,92.00,
73,WAYLON888,90.00,
74,Dav101,90.00,
75,LeLoup24,87.00,
76,Dpxza,86.00,
77,GrahamGooch,84.00,
78,aIIIIIIIII,81.00,
79,AilimiE,80.50,
80,Ping200,80.00,
