Rank,Nickname,Points,Prize
1,Fritzie,40896.00,250.00
2,LULINGFENG,29877.00,180.00
3,xianni,26773.00,160.00
4,wasilij,25086.00,150.00
5,BudhaCoudaWouda,23208.00,140.00
6,Milka95,23121.00,140.00
7,name1essplayer,22229.00,130.00
8,vxseuohfd,21838.00,130.00
9,buhuibeibb,21396.00,120.00
10,ChippyPoker,20580.00,120.00
11,Bravas,19976.00,100.00
12,Seanyayaying,19510.00,80.00
13,daguangtou007,18812.00,70.00
14,no name123,18671.00,60.00
15,BlackFenix,17840.00,50.00
16,dashaoyu,17597.00,40.00
17,CLYA,17540.00,30.00
18,oadidi1994,16631.00,30.00
19,super00998178,16277.00,30.00
20,snimutrysiki,14175.00,30.00
21,Wanningboys,14004.00,30.00
22,knife2017,13843.00,30.00
23,yiyore,13818.00,30.00
24,Peanuts7,13679.00,30.00
25,ZHANG SIYI,12803.00,30.00
26,Bitchassnick,12616.00,30.00
27,MeiYaoJiu1,12342.00,20.00
28,Kalthorr,12280.00,20.00
29,LOGOSS,12179.00,20.00
30,orange-!,11996.00,20.00
31,P Kovacs,11850.00,20.00
32,FocusOnBike,11843.00,20.00
33,SB2501,11506.00,20.00
34,ThreeBetKing105,10703.00,20.00
35,CrossRoss,10648.00,20.00
36,shuzhuan,10637.00,20.00
37,Emperoord,10598.00,20.00
38,Rayyy7777,10581.00,20.00
39,kderling,10352.00,20.00
40,IlIlIIlIIlIlIll,10188.00,20.00
42,Vv01dD,9727.00,15.00
43,Lockerl7199,9676.00,15.00
44,compliance,9664.00,15.00
45,o6F2nZ0vQ,9471.00,15.00
46,mengardinha,9462.00,15.00
47,Butters1804,9307.00,15.00
48,meanbb,9046.00,15.00
49,RiaRie,8969.00,15.00
50,CCFHEB31WA,8963.00,15.00
51,odiodeldios,8953.00,15.00
52,PGPowehi,8946.00,15.00
53,shelven0123,8742.00,15.00
54,NLOENM,8542.00,15.00
55,suhhhh,8498.00,15.00
56,OmgItsProfeanu,8463.00,15.00
57,Strange_Fish,8268.00,15.00
58,S!mple0_o,8235.00,15.00
59,respeasy,8037.00,15.00
60,SchrodingerCats,8027.00,15.00
61,PerritoMalvado,8025.00,15.00
62,onlybluff_river,8003.00,15.00
63,Wowie_Zowie,7895.00,15.00
64,Check_Fold__,7880.00,15.00
65,OslikUA_Love,7831.00,15.00
66,Yaseen99,7771.00,15.00
67,Picu10,7741.00,15.00
68,Jiangpoker,7681.00,15.00
69,Moreallin,7667.00,15.00
70,HOVROMERO,7410.00,15.00
71,AmandusAKA,7402.00,15.00
72,v1olleta,7257.00,15.00
73,YANG LlU,7158.00,15.00
74,LootNRun,7024.00,15.00
75,99NeverLose,6840.00,15.00
76,RetroiG,6822.00,15.00
77,kei2000,6806.00,15.00
78,onlyfishhhhhhhh,6764.00,15.00
79,shrimp-TY,6717.00,15.00
80,buyaoluanbb,6658.00,15.00
81,PolskiPech,6634.00,15.00
82,Never Aof Never,6548.00,15.00
83,Lucyluck888,6410.00,15.00
84,UuuuuuuupSwing,6356.00,15.00
85,MCSnaily,6353.00,15.00
86,WeiYan9,6303.00,15.00
87,Belejala,6224.00,15.00
88,mazak89,6197.00,15.00
89,T I M,6143.00,15.00
90,SubineAuksine,6083.00,15.00
91,x-m8,5984.00,15.00
92,var-log-skynet,5827.00,15.00
93,foldtome6,5760.00,15.00
94,t339,5713.00,15.00
95,RAMPAGE!!!,5705.00,15.00
96,FwwFww,5691.00,15.00
97,Alinoe,5688.00,15.00
98,china-fishy,5675.00,15.00
99,Ofek_Edri,5531.00,15.00
100,Yubbbi,5489.00,15.00
101,Yoan Merlo,5356.00,15.00
102,Viktor Colman,5344.00,15.00
103,bengdeng668,5330.00,15.00
104,YMan,5315.00,15.00
105,PeTer888888888,5295.00,15.00
106,Pkr_McPkrFace,5221.00,15.00
107,super_pavel9,5218.00,15.00
108,qtbhl888,5201.00,15.00
109,S@nt4na,5167.00,15.00
110,Emeryt,5114.00,15.00
111,lck3,5064.00,15.00
112,Oscar1109,5062.00,15.00
113,TEDDY-BEAR,5030.00,15.00
114,BrotherSpray,5027.00,15.00
115,Andrei Mazur,5016.00,15.00
116,KickBoom,4980.00,15.00
117,41MM,4968.00,15.00
118,tinatt,4935.00,15.00
119,SaySorry!,4908.00,15.00
120,ChuckZQ,4899.00,15.00
121,Pokersaurus888,4884.00,15.00
122,Jadeenthusiasts,4864.00,15.00
123,A Billion Dream,4848.00,15.00
124,salladhor,4825.00,15.00
125,God of wealth 8,4822.00,15.00
126,hazza257,4812.00,15.00
127,Cualy,4799.00,15.00
