Rank,Nickname,Points,Prize
1,OtecMikhail,31088.00,600.00
2,V Zheleztsov,28837.00,500.00
3,Robin Lecomte,27893.00,450.00
4,H Pesonen,27809.00,400.00
5,Vesper_31,26491.00,350.00
6,Ivan lysyakov,25911.00,350.00
7,jxndvaurp,23294.00,300.00
8,PiJiTaiLai66,23073.00,300.00
9,LuckyStrike2026,19670.00,250.00
10,Ryan Gibson,19107.00,250.00
11,WSNJ,18791.00,210.00
12,xioamoaxiong,17081.00,170.00
13,HumanityExp!871,16850.00,130.00
14,Buchicanga,16299.00,110.00
15,xinnianhuo,16195.00,90.00
16,Crab James,15733.00,90.00
17,Alistair,14960.00,90.00
18,Anabasis,14536.00,90.00
19,ALEXX08,13949.00,90.00
20,KharaziSAN,13778.00,80.00
21,KATSP45,13400.00,80.00
22,David Keta,13152.00,80.00
23,Dilemmaa,11643.00,80.00
24,belikesmart,11366.00,80.00
25,HillSizeToHS,11352.00,80.00
26,HikkaMikka,11135.00,80.00
27,duwangdie,11114.00,80.00
28,Thesis,10722.00,80.00
29,shmekel,10684.00,80.00
30,malamanera23,10628.00,80.00
31,Bet-For-[Value],10583.00,70.00
32,SmartThinKing,10460.00,70.00
33,KR31L18K8,10429.00,70.00
34,Mandark1,10198.00,70.00
35,HomoLudens,10077.00,70.00
36,WhakaTaka,10046.00,70.00
37,sp1ros,9488.00,70.00
38,Woody Pride,9241.00,70.00
39,Supppppppp,9042.00,70.00
40,ChopBlock,9042.00,70.00
41,hiitsme,8979.00,60.00
42,Millet Poridge,8686.00,60.00
43,panglou,8395.00,60.00
44,PilotAA,8324.00,60.00
45,Bankom@t,8050.00,60.00
46,aQp-thevagos,8022.00,60.00
47,BethHarmon2026,7845.00,60.00
48,emotionless15,7797.00,60.00
49,ll_Kiwicito_ll,7792.00,60.00
50,Litturtle,7728.00,60.00
51,Paul Fischill,7512.00,60.00
52,Old TRee,7456.00,60.00
53,zhangyu1992,7328.00,60.00
54,morfondu,7214.00,60.00
55,Gcinsa hulo,7115.00,60.00
56,Tinpooooo,6941.00,60.00
57,GCZ138,6759.00,60.00
58,xxxyyyx,6738.00,60.00
59,nattereri Kner,6694.00,60.00
60,barcode96,6679.00,60.00
61,wei2huge,6646.00,60.00
62,SHUTUPMONEY,6593.00,60.00
63,beyond_err,6535.00,60.00
64,subolang,6487.00,60.00
65,Pao Chi Lam,6432.00,60.00
66,Rafal Maluchnik,6376.00,60.00
67,Pobedite1,6334.00,60.00
68,trollbag,6297.00,60.00
69,27oop Allin,6276.00,60.00
70,AAArebeloAAA,6267.00,60.00
71,Gumshark,6263.00,60.00
72,Bundeslaender,6254.00,60.00
73,L Tsoca,6235.00,60.00
74,NUME_WINS,6178.00,60.00
75,Noru93,6177.00,60.00
76,ElPerroMagico1,6133.00,60.00
77,Igor Stevanovic,6093.00,60.00
78,ruguowo,6076.00,60.00
79,Jian AA,6072.00,60.00
80,Stur Ungar,6070.00,60.00
81,sir willians,6065.00,60.00
82,AZHU88,6016.00,60.00
83,Rick Rule,6008.00,60.00
84,daria130399,5953.00,60.00
85,JPcsc,5932.00,60.00
86,beatpeace,5891.00,60.00
87,Zer02TheMoon,5885.00,60.00
88,DarknesS[nside],5822.00,60.00
89,CameronX,5794.00,60.00
90,DOMINATE__,5755.00,60.00
91,Tokiyo,5705.00,60.00
92,iamfatty,5695.00,60.00
93,vnkirshowQ,5685.00,60.00
94,JustafleshWound,5683.00,60.00
95,IWILLKOYOU,5680.00,60.00
96,I Run It Once,5680.00,60.00
97,TakeMyTilt,5672.00,60.00
98,FFartso,5635.00,60.00
99,LunarWisp,5590.00,60.00
100,Chi_Yu_Ge,5575.00,60.00
101,Flip_Winner,5507.00,
102,Ani Sasi,5489.00,
103,FengRY,5432.00,
104,S1X-S3V3N,5420.00,
105,pawelgawelll,5327.00,
106,GoRuNNeR,5298.00,
107,karickll,5297.00,
108,Lanus Oeste,5257.00,
109,Koun no kitsune,5222.00,
110,GTOStocke,5199.00,
111,PuntyMcPunt,5130.00,
112,CDICS,5121.00,
113,Via negativa 97,5068.00,
114,Cyph3rr,4945.00,
115,OneFlopTooLate,4924.00,
116,edenplus,4910.00,
117,Wercker,4777.00,
118,werewolf14,4761.00,
119,Rocky707,4575.00,
120,ZDSsss,4556.00,
