Rank,Nickname,Points,Prize
1,owen33,31578.00,400.00
2,Chansypansy,23580.00,320.00
3,Agrr4Rollz,20958.00,260.00
4,lpckw,20487.00,220.00
5,eybalpqzdw,20383.00,200.00
6,Arman7788,19532.00,180.00
7,Genka_Luck1,17971.00,160.00
8,Easypokeriiii,17965.00,160.00
9,FEIJISHI,17452.00,140.00
10,messica,15464.00,140.00
11,Destiny_HY,14891.00,120.00
12,Tobetop2026,14735.00,100.00
13,xasouris33,14444.00,80.00
14,Loosepls,14303.00,80.00
15,kellynina,14139.00,60.00
16,whinecountry,13407.00,60.00
17,DA_VEPLA,12796.00,60.00
18,PilotAA,12619.00,60.00
19,LWGorgeous,11440.00,50.00
20,CrushMinder6,11399.00,50.00
21,Douglas Queiroz,10991.00,50.00
22,Grindoutsis,10438.00,50.00
23,Melodymelomelo!,9989.00,50.00
24,Z3ru5,9865.00,50.00
25,successus247,9821.00,50.00
26,3button,9739.00,50.00
27,ERICOKJ,9722.00,50.00
28,Dedyla,9614.00,50.00
29,SOQIS,9071.00,50.00
30,valuesystem,8984.00,50.00
31,Dennis Henn,8912.00,40.00
32,Caio Pessagno,8754.00,40.00
33,LuckyStrike2026,8690.00,40.00
34,b49f28a,8672.00,40.00
35,extinct1,8664.00,40.00
36,Zsugabubus8,8527.00,40.00
37,Mr_EEEEEEEE,8494.00,40.00
38,MAODEE,8478.00,40.00
39,QuietWave,8034.00,40.00
40,GGPK-LUOAO,7866.00,40.00
41,SpecialKind,7863.00,40.00
42,GTOAPPrentice,7726.00,40.00
43,JeetKuneDo,7645.00,40.00
44,mxfmxf,7539.00,40.00
45,japancake,7491.00,40.00
46,Xtar,7450.00,40.00
47,SAPRONOV@,7322.00,40.00
48,S Nikitin,7251.00,40.00
49,RichestDuck,7081.00,40.00
50,Rey de bastos,7068.00,40.00
51,KhaoSoi555,7051.00,40.00
52,dedaphcc,6963.00,40.00
53,n0way-,6923.00,40.00
54,21yo,6821.00,40.00
55,Tkaps,6774.00,40.00
56,EV Juicer,6763.00,40.00
57,Jpt_ever,6684.00,40.00
58,SubineAuksine,6435.00,40.00
59,zhaojianhua1,6424.00,40.00
60,Haoyun1ai,6174.00,40.00
61,syzygy22,6032.00,30.00
62,PSYXRAIMOS_gto,6030.00,30.00
63,Luckyzo3,6029.00,30.00
64,Davide Crenna,6020.00,30.00
65,Muerte-,6006.00,30.00
66,aliasx177,5994.00,30.00
67,ALEXALEXYXUNG,5990.00,30.00
68,Pandora2710,5956.00,30.00
69,SPRIVALS,5947.00,30.00
70,Pinkyy17,5876.00,30.00
71,Caro-Kann,5875.00,30.00
72,Garimlo,5845.00,30.00
73,kira_feng1,5823.00,30.00
74,Brelan Cohen,5819.00,30.00
75,Mr Bi DL,5785.00,30.00
76,Ubernit-,5755.00,30.00
77,CaesarKid,5727.00,30.00
78,JustafleshWound,5671.00,30.00
79,suhhhh,5626.00,30.00
80,Ommachubeachban,5625.00,30.00
81,yyp2026,5614.00,30.00
82,Guamiowmiow,5565.00,30.00
83,Pondok,5534.00,30.00
84,KrBanker,5516.00,30.00
85,allinmj88,5487.00,30.00
86,laugh cheetah,5462.00,30.00
87,MINTBALL,5453.00,30.00
88,will_rodders,5417.00,30.00
89,GG Godnatt,5393.00,30.00
90,PhaSNotob,5387.00,30.00
91,no1psw,5386.00,30.00
92,ruguowo,5383.00,30.00
93,acsdfla,5364.00,30.00
94,bengdeng668,5343.00,30.00
95,Metsuki-Sutemi,5193.00,30.00
96,calmdownbond,5153.00,30.00
97,Vachik Sargsyan,5142.00,30.00
98,JLShAArKK,5113.00,30.00
99,arkgu,5070.00,30.00
100,JohnnyWishbone,4946.00,30.00
101,kapblchnow,4879.00,30.00
102,smlovema0107,4844.00,30.00
103,philipcanthold,4839.00,30.00
104,SkaL_03,4787.00,30.00
105,SiNaBroA,4743.00,30.00
106,De Capibara,4733.00,30.00
107,Greed Island,4730.00,30.00
108,Poke It Out,4693.00,30.00
109,TiltedDetective,4686.00,30.00
110,Sebastianer,4665.00,30.00
111,stayhighh,4616.00,30.00
112,Maledicto,4595.00,30.00
113,LowellMe,4572.00,30.00
114,ifsmfn,4552.00,30.00
115,Bobby_Fisher@,4523.00,30.00
116,SquirtleBae,4462.00,30.00
117,onettuk!,4378.00,30.00
118,feibro888,4365.00,30.00
119,0eten,4224.00,30.00
120,krizhiki voloki,4185.00,30.00
121,ggcapilla,4162.00,30.00
122,kkamddung,4129.00,30.00
123,yuyugou,4103.00,30.00
124,Gucci Diablo,4069.00,30.00
125,NJdodo,4067.00,30.00
126,DOMINATE__,4052.00,30.00
127,PakiachiYako,4045.00,30.00
128,Ruozhi2017,4015.00,30.00
129,namumu,3998.00,30.00
130,kimjeongwoo,3954.00,30.00
131,doktorsigi,3903.00,30.00
132,RushNCrush,3899.00,30.00
133,dejan01,3896.00,30.00
134,yarik_baldwin,3883.00,30.00
135,nabao,3861.00,30.00
136,godgodgood,3834.00,30.00
137,tiredGG,3834.00,30.00
138,5high win,3832.00,30.00
139,sky--,3827.00,30.00
140,Who Am l,3808.00,30.00
