Rank,Nickname,Points,Prize
1,H Pesonen,1574.00,800.00
2,Matthias Ehlers,990.00,550.00
3,Andrew Tate III,903.00,400.00
4,Tuitamo,760.00,280.00
5,R Gabdullin,640.00,200.00
6,ElPerroMagico1,606.00,160.00
7,Zeljko Tokic,577.00,140.00
8,Cheers!,568.00,120.00
9,hulahHULAH,545.00,110.00
10,Angelo Krom,531.50,110.00
11,Peter Kovacs,466.00,100.00
12,KhaleesiFire,463.00,100.00
13,Rodrigo Paredes,431.00,90.00
14,Halfy Potter,414.00,90.00
15,J Tacoronte,400.00,90.00
16,iamfatty,391.00,80.00
17,FitzyE,346.50,80.00
18,LaabD,331.00,80.00
19,Tomasz Cichocki,314.00,80.00
20,Imstar2,310.00,70.00
21,Howard Roark,306.00,70.00
22,Ben Raven,297.00,70.00
23,KONGfuPANDA,292.50,70.00
24,WorkAlpha,280.00,70.00
25,OneMoreEspresso,274.00,70.00
26,dom_sz8b8,266.00,70.00
27,Janck,249.00,70.00
28,Afouteza,226.00,60.00
29,DrPoker7,224.00,60.00
30,HELP!!!,219.00,60.00
31,CiuciMima,211.00,60.00
32,FundingSecured,200.00,60.00
33,Lemil Ivoskodi,188.00,60.00
34,CARLlTOS,186.00,60.00
35,makaproon,185.50,60.00
36,heineken45,185.00,60.00
37,justin849,183.00,60.00
38,knxwledge,178.00,60.00
39,Bring_Them_Home,177.50,60.00
40,Tre_Kronor,175.00,60.00
41,Nicholas Schuler,175.00,50.00
42,qwerabcd,172.00,50.00
43,Lphuang,167.00,50.00
44,P Sekinger,161.00,50.00
45,chiennx,156.00,50.00
46,xiaopacai12,146.50,50.00
47,WhataRiver,144.50,50.00
48,popurshit,141.00,50.00
49,TropicalTilt,140.00,50.00
50,Jean Lhuillier,115.50,50.00
51,jonathan90,114.00,50.00
52,Hssssss_,112.00,50.00
53,Limpwienerhans,109.00,50.00
54,A Zgirouski,109.00,50.00
55,tomakawk,105.00,50.00
56,GL_MGL,104.00,50.00
57,Dpxza,103.50,50.00
58,Agustin Coelli,102.00,50.00
59,Rafal Maluchnik,99.00,50.00
60,Dkeating20,94.00,50.00
61,Francis B,93.00,
62,GG_LJH,88.50,
63,Tapalcapo,88.50,
64,K Torok,87.00,
65,benimaru1,86.00,
66,FrequencyRaiser,85.00,
67,RainbowShark,84.50,
68,CallmybluffAAKK,84.00,
70,Lucas_MS,83.00,
71,Ilia Trusov,76.00,
72,KopjeKoffie,73.00,
73,oucherpp,72.00,
74,ltorro,72.00,
75,Gergo Pinter,72.00,
76,Sergei Pronin,71.00,
77,Yyyyyyyyyc,69.00,
78,Kreat,66.00,
79,U Sidoranka,63.00,
80,Aifam,61.00,
