Rank,Nickname,Points,Prize
1,vmestozavodika,30173.00,600.00
2,TakeMyTilt,29890.00,500.00
3,laoyuwangka,29746.00,450.00
4,csagile9,27252.00,400.00
5,QiangShengsheng,26229.00,350.00
6,Evannnnnnn,26052.00,350.00
7,A Selimhanov,25512.00,300.00
8,Kalthorr,24651.00,300.00
9,mxbfoa,24384.00,250.00
10,MadBaby,21874.00,250.00
11,TheDukeOfFrnli,21742.00,210.00
12,DENKI-D,20477.00,170.00
13,Anton Zinatov,19679.00,130.00
14,Kimahri Ronso,19033.00,110.00
15,Bobby_Fisher@,18248.00,90.00
16,Alimea,17585.00,90.00
17,Sandr1xc,17501.00,90.00
18,noodddllle,15794.00,90.00
19,Bagoy,15662.00,90.00
20,Bankom@t,14490.00,80.00
21,Supppppppp,13786.00,80.00
22,darionoDhad,13684.00,80.00
23,pokermonies,13474.00,80.00
24,JulTroc68,13279.00,80.00
25,Vesper_31,12718.00,80.00
26,Vinicius C,11511.00,80.00
27,HaveAAdream_1,11300.00,80.00
28,Nikolo_Budkin,11294.00,80.00
29,Stable Genius,11247.00,80.00
30,nattereri Kner,11158.00,80.00
31,vietpho123,11068.00,70.00
32,mm789789,10494.00,70.00
33,SHUTUPMONEY,9917.00,70.00
34,HumanityExp!871,9767.00,70.00
35,Ponyta Fire,9534.00,70.00
36,sp1ros,9434.00,70.00
37,onlyfishhhhhhhh,9289.00,70.00
38,DOMINATE__,9164.00,70.00
39,NeNaZavode,9081.00,70.00
40,Vachik Sargsyan,8961.00,70.00
41,EvilSm1Le,8905.00,60.00
42,ForwardOnly,8709.00,60.00
43,El Gugondo,8338.00,60.00
44,fish-cht,8325.00,60.00
45,SsssssH,8304.00,60.00
46,qmfbxurna,8114.00,60.00
47,Nevan Chang,7919.00,60.00
48,LowellMe,7838.00,60.00
49,C4shUnutsGai,7640.00,60.00
50,tesourodamae,7501.00,60.00
51,RooGaKang,7324.00,60.00
52,V Zheleztsov,7314.00,60.00
53,lkmzzzz,7231.00,60.00
54,panglou,7037.00,60.00
55,HillSizeToHS,7016.00,60.00
56,KingKingz,6966.00,60.00
57,Gogettaaa,6964.00,60.00
58,wei2huge,6890.00,60.00
59,fish_,6695.00,60.00
60,Felix Hu,6660.00,60.00
61,SunsetBvd,6636.00,60.00
62,Cyph3rr,6632.00,60.00
63,IMBoofinRNBruv,6586.00,60.00
64,huangpqo,6531.00,60.00
65,coral3,6502.00,60.00
66,Lucky Heart,6367.00,60.00
67,Ryan Gibson,6336.00,60.00
68,ELENA1305,6309.00,60.00
69,Specter0007,6288.00,60.00
70,morfondu,6261.00,60.00
71,Metsuki-Sutemi,6254.00,60.00
72,JH66610,6244.00,60.00
73,fanghuazx,6210.00,60.00
74,Tanemaku,6194.00,60.00
75,GGEZGG,6182.00,60.00
76,Stur Ungar,6173.00,60.00
77,ElPerroMagico1,6167.00,60.00
78,L Tsoca,6147.00,60.00
79,WuSaQi,6136.00,60.00
80,BlueVoid,6135.00,60.00
81,Hey________Bong,6118.00,60.00
82,bengdeng668,6115.00,60.00
83,strAdele,6109.00,60.00
84,Dennis Henn,6096.00,60.00
85,KATSP45,6089.00,60.00
86,R-Valadao,6086.00,60.00
87,Baby Lasagna,6074.00,60.00
88,Melker Almleaf,6051.00,60.00
89,cthhkcw5,6028.00,60.00
90,johnmart,6025.00,60.00
91,pgajvm,6022.00,60.00
92,Kartenklatscher,6006.00,60.00
93,cyhnjupt7,5996.00,60.00
94,B Riemann,5992.00,60.00
95,Dawnbloom,5985.00,60.00
96,kwn_,5978.00,60.00
97,XianxianOO30,5924.00,60.00
98,barcode96,5913.00,60.00
99,yujiangjunchong,5899.00,60.00
100,Brickt63,5898.00,60.00
