Rank,Nickname,Points,Prize
1,YanJXiaoQ,7731.50,120.00
2,Dr- Gener,6535.50,100.00
3,Megechi Kham,6036.00,80.00
4,luzhu252777,5816.00,65.00
5,Crazy_Lizzi,5205.00,50.00
6,Alichka4444,5187.50,40.00
7,yar_stein,5115.00,35.00
8,A--jun,5071.00,30.00
9,MikaPaasonen,4546.00,25.00
10,TOMJS123,4427.00,20.00
11,miracle49,4284.00,15.00
12,mffff333,3262.00,14.00
13,Mindsetmdp,3063.50,13.00
14,EV_Burn3r,3039.00,12.00
15,GG_Albert,2989.00,11.00
16,Beblebabla,2976.00,11.00
17,RogerroooONY,2905.00,10.00
18,KOORA3,2781.00,10.00
19,MingTao 2026,2589.00,9.00
20,SamiusMester,2471.00,9.00
21,samgwan,2469.00,8.00
22,14AAs,2268.00,8.00
23,Roly Poly,2091.00,8.00
24,saku_baba,2017.00,7.00
25,Ridikulus,2010.00,7.00
26,dufuzhixin2026,2003.00,7.00
27,HuangYeJun,1983.00,7.00
28,ThatWasEpic!,1957.00,7.00
29,MaxWin go allin,1939.00,6.00
30,godthree,1877.00,6.00
31,StrongerRicher,1822.00,6.00
32,XiaoWenYu,1766.00,6.00
33,ololopush,1716.00,6.00
34,chihuoghvho,1673.50,6.00
35,lukou111,1636.00,6.00
36,Hateful_8th,1620.00,5.00
37,Nikovich11,1606.00,5.00
38,3RINGS,1563.00,5.00
39,Aphex Twin,1538.50,5.00
40,KamiennaWyspa,1538.00,5.00
41,cccccchh,1536.00,4.00
42,SattvaMind,1532.50,4.00
43,UnDosTresCheck,1516.00,4.00
44,I need Justice,1504.00,4.00
45,CHHH777,1495.50,4.00
46,BlindingLight,1490.00,4.00
47,getgoosebumps,1466.00,4.00
48,ro2hok,1454.00,4.00
49,Jerry Allen,1450.00,4.00
50,fog frog,1438.00,4.00
51,ALEX393ST,1402.00,4.00
52,DragonBenoni,1361.00,4.00
53,proFuriouS50,1317.00,4.00
54,SrWolpo,1270.00,4.00
55,nemoim,1266.50,4.00
56,lukaaso,1259.00,4.00
57,rekreacyjny,1254.00,4.00
58,1baNoTakaramono,1248.00,4.00
59,xiaohuangmao123,1246.00,4.00
60,yifei_025,1238.50,4.00
61,ggcnmxb,1236.50,3.00
62,LICHARDO,1224.00,3.00
63,wanghan,1208.00,3.00
64,Alforlan,1183.00,3.00
65,Ahwooo,1144.00,3.00
66,wanxiahaomei,1123.50,3.00
67,DDXQ777,1123.00,3.00
68,JustBe88,1114.00,3.00
69,willo777,1110.00,3.00
70,Aaiio,1106.00,3.00
71,vutanho19,1084.50,3.00
72,oumitoufo121,1078.00,3.00
73,lovezzx,1064.00,3.00
74,bryndendeng,1062.00,3.00
75,Ara66,1056.50,3.00
76,D1M0r3tt1,1056.50,3.00
77,Thomas2100,1047.00,3.00
78,tksgg,1045.50,3.00
79,Sampaiovic,1040.00,3.00
80,perpenpen,1037.00,3.00
81,doggonov,1033.00,3.00
82,goodlunky,1030.00,3.00
83,Dankus_memecus,1029.00,3.00
84,Dr_ Fish,1028.00,3.00
85,Keep sunshine,1022.00,3.00
86,Alfred0013,1021.00,3.00
87,Bai Xiaochun,1012.00,3.00
88,Kiwiinjapan,1006.00,3.00
89,DJdkll,1006.00,3.00
90,skinflint,993.00,3.00
91,Sharp168,992.00,2.50
92,DoctorDoom,988.00,2.50
93,robust0808,984.50,2.50
94,Sashimiyo,981.00,2.50
95,3AXPAHKO,978.50,2.50
96,MrManok,973.00,2.50
97,ArtPapazyan,966.00,2.50
98,hameyhameyha,961.00,2.50
99,zhulu321,958.00,2.50
100,MKP [Ginta],951.00,2.50
