Rank,Nickname,Points,Prize
1,osprey10,7059.00,60.00
2,Jooooosef,6284.50,50.00
3,Kill Line,4944.00,44.00
4,ESTQ2026LAOMO,4779.00,38.00
5,EccjCC,4302.00,32.00
6,WynD,4220.50,26.00
7,Thank You 2749,4216.00,22.00
8,alelei,4088.00,18.00
9,NicknameMaster,4081.00,15.00
10,danilgun247,4046.00,13.00
11,Sandovlal,4020.50,11.00
12,Baixiaochun,3486.00,10.00
13,Piedrita!,3420.00,9.00
14,VKGS,3394.00,8.00
15,Sanko808,3132.00,8.00
16,Yeo6,3086.00,7.00
17,st604,3002.50,7.00
18,Lapiain,2989.00,7.00
19,Anarion2,2831.00,6.00
20,AdiVino,2481.00,6.00
21,xuepro,2474.00,5.00
22,Svarko9,2472.00,5.00
23,Shamamix,2461.00,5.00
24,Koros28,2428.00,5.00
25,Ginny Sacrimoni,2410.00,5.00
26,D Ushakov,2285.50,5.00
27,AggroDog,2279.00,5.00
28,Arhimandrit,2230.00,4.00
29,GlusterTwo,2218.00,4.00
30,Teifur,2208.50,4.00
31,Kiedis,2171.50,4.00
32,Flash Pls,2123.00,3.00
33,nl-50,2081.00,3.00
34,ggpkAA88,2077.50,3.00
35,goldeprostata,2061.00,3.00
36,Lcs1573,2035.00,3.00
37,gongyifei1993,1975.00,3.00
38,EL TOLOLOCHE,1899.00,3.00
39,sadbadmadfu,1896.00,3.00
40,BeerendBotje,1848.00,3.00
41,Beblebabla,1836.00,2.50
42,Nortstink,1818.00,2.50
43,Chalong Miracle,1806.00,2.50
44,NoobEatFish,1754.00,2.50
45,XIAORONGRONG,1736.50,2.50
46,CupHeadR,1695.00,2.50
47,Uncle_K,1688.50,2.50
48,credit people,1680.50,2.50
49,moctopus,1678.50,2.50
50,wqq2026,1669.00,2.50
51,Bernardino1940,1554.00,2.00
52,kiattttt,1522.50,2.00
53,nothingriver,1516.00,2.00
54,datou2026,1460.50,2.00
55,xiaoxsheng,1458.00,2.00
56,blackmythwukong,1442.00,2.00
57,bratbugor,1440.00,2.00
58,2025NewStart,1427.00,2.00
59,Kiwiinjapan,1423.00,2.00
60,samy366,1403.00,2.00
61,Ahwooo,1402.00,2.00
62,Leon_zik,1396.00,2.00
63,linusrun,1388.00,2.00
64,Cole Poker,1381.00,2.00
65,kks3320,1343.00,2.00
66,YouTube Xiao Yu,1341.00,2.00
67,leveleleven!,1316.50,2.00
68,AfterThirdBeer,1291.00,2.00
69,sloopje,1289.00,2.00
70,kingoffisher,1267.50,2.00
71,Checkmatenuts,1263.50,1.50
72,stonespirit,1235.00,1.50
73,Rafa1603,1205.00,1.50
74,DhazE94,1204.00,1.50
75,I OnFire I,1158.00,1.50
76,reedmns,1151.00,1.50
77,nuts on r1ver,1148.00,1.50
78,CaChaBaCha10,1141.00,1.50
79,tengajie666,1140.00,1.50
80,LXHY0058,1137.00,1.50
81,QueVuelvaEl1a1,1131.00,1.50
82,BaJI6geMaR,1126.00,1.50
83,KuberaGold!,1093.00,1.50
84,wudizhang1,1083.50,1.50
85,The_Fisherman,1081.00,1.50
86,Ynkuyf18,1079.00,1.50
87,Rocinante_,1071.00,1.50
88,bluearmy73,1063.00,1.50
89,bigbearsoros,1059.00,1.50
90,Lw_king,1058.50,1.50
91,AAron AArlson,1053.00,1.00
92,baoma328,1046.00,1.00
93,Papik_Mihail,1043.00,1.00
94,iterum,1035.50,1.00
95,Casseur,1026.00,1.00
96,gtobluffrobot,1025.50,1.00
97,WXXP,1021.00,1.00
98,MRHODES,1008.00,1.00
99,Ven8m,995.00,1.00
100,Elwizze,984.00,1.00
101,hnyzxc,950.50,1.00
102,dadiedi,945.00,1.00
103,Rake Runner,925.00,1.00
104,PokerKingaroo,915.00,1.00
105,Waitcoffee,902.00,1.00
106,roma367,885.00,1.00
107,Sptnz,877.00,1.00
108,Slalomboy,874.00,1.00
109,Jiangpoker,873.50,1.00
110,TeusL,864.00,1.00
111,Zsombor Viola,846.00,1.00
112,WhatisValueBluf,843.00,1.00
113,Linghoney,842.00,1.00
114,Zaibak5,839.00,1.00
115,HUMO89,835.50,1.00
116,PABLIN_ss_,824.00,1.00
117,RangeBreaker,786.00,1.00
118,EddieBBPrinter,783.00,1.00
119,Mayajin,782.00,1.00
120,luckypuker11,781.00,1.00
121,Apex23,779.00,
122,ChiaraPoker,779.00,
123,BomBimBom!,778.00,
124,maojiumao,767.00,
125,Simon1314,761.00,
126,weredyk22,733.00,
127,Coward_,731.00,
128,uziggb,730.00,
129,Hexiaojain,729.00,
130,777REDIS777,720.00,
131,jsike23,715.50,
132,badab0em,713.00,
133,dontbetme27,708.00,
134,Maratik_,701.50,
135,zhengshuangfei,699.00,
136,Smokeabamboo,694.00,
137,RykCorporation,692.00,
138,Makymaky,691.00,
139,Vayshan,687.00,
140,ChinaMing666,665.00,
141,spumkin,662.50,
142,Bigvictor66,656.50,
143,loxy1002,655.50,
144,Borgadada,647.00,
145,Y u are so Fish,646.00,
146,Bepngokngeck,642.50,
147,Omega1985,618.00,
148,Jookeer88,617.00,
149,pizilit,612.00,
150,HonorOfKings,611.00,
