Rank,Nickname,Points,Prize
1,5240,31208.00,600.00
2,Kenn00,27196.00,500.00
3,Stable Genius,26310.00,450.00
4,MadBaby,25614.00,400.00
5,YouHesitate,22267.00,350.00
6,Phoenixclaw,19888.00,350.00
7,Robin Lecomte,19088.00,300.00
8,SimbaJoJo,17904.00,300.00
9,darionoDhad,16987.00,250.00
10,Dilemmaa,15775.00,250.00
11,Rake2High,15437.00,210.00
12,b49f28a,15130.00,170.00
13,gto_punter,14236.00,130.00
14,paohuxiao,14019.00,110.00
15,MIK301,13136.00,90.00
16,Noxad Slade,12156.00,90.00
17,NoArmor_,11885.00,90.00
18,Brickt63,11851.00,90.00
19,Bankom@t,11633.00,90.00
20,Vinicius C,11520.00,80.00
21,Nikolo_Budkin,10653.00,80.00
22,ll_Kiwicito_ll,10501.00,80.00
23,danielkyosev,10379.00,80.00
24,jinshangtianhua,10316.00,80.00
25,SlavaRebrov,10075.00,80.00
26,AdAugusta,9971.00,80.00
27,KR31L18K8,9681.00,80.00
28,Buchicanga,9668.00,80.00
29,TakeMyTilt,9580.00,80.00
30,Loven,9355.00,80.00
31,sp1ros,9191.00,70.00
32,HumanityExp!871,8879.00,70.00
33,rosseneri,8725.00,70.00
34,Quiet North,8692.00,70.00
35,Frankywu24,8490.00,70.00
36,y3jnIfiO03,8307.00,70.00
37,Douglas Queiroz,8133.00,70.00
38,Soupp,7958.00,70.00
39,rektiss,7703.00,70.00
40,WhakaTaka,7655.00,70.00
41,OtB_BlueShark,7462.00,60.00
42,onlyfishhhhhhhh,7228.00,60.00
43,wummmm,7192.00,60.00
44,A Morkos,7145.00,60.00
45,Gogettaaa,7067.00,60.00
46,Vesper_31,6607.00,60.00
47,Koun no kitsune,6510.00,60.00
48,Cyph3rr,6478.00,60.00
49,dejan01,6399.00,60.00
50,bianzhen,6357.00,60.00
51,AssurAhaIddina,6214.00,60.00
52,RoA34,6064.00,60.00
53,I Run It Once,6032.00,60.00
54,StackCrusherX,6009.00,60.00
55,danyks96,5978.00,60.00
56,L Tsoca,5915.00,60.00
57,Tslugxx,5866.00,60.00
58,Kongtiaoshan,5793.00,60.00
59,Kruzzzin,5717.00,60.00
60,haodiandian,5687.00,60.00
61,ThatsPokerBabyy,5687.00,60.00
62,Baby Lasagna,5671.00,60.00
63,HillSizeToHS,5649.00,60.00
64,wakefulcheong,5601.00,60.00
65,tesourodamae,5593.00,60.00
66,OjosRojos98,5476.00,60.00
67,SmallPigPeppa,5425.00,60.00
68,Ivan lysyakov,5347.00,60.00
69,BlueVoid,5261.00,60.00
70,A Tkatschew,5257.00,60.00
71,TheOWL1200,5238.00,60.00
72,WE931,5139.00,60.00
73,Yipee,5113.00,60.00
74,SsssssH,5094.00,60.00
75,Clairv0yant,5080.00,60.00
76,Winchestere,5032.00,60.00
77,SunsetBvd,4989.00,60.00
78,Evgen9000,4916.00,60.00
79,Hey________Bong,4908.00,60.00
80,LiveTillEnd,4905.00,60.00
81,Jessica[Hyde],4833.00,60.00
82,Parimala Kini,4782.00,60.00
83,Tom_tm,4740.00,60.00
84,ruguowo,4738.00,60.00
85,Thesis,4723.00,60.00
86,Ldd2025,4723.00,60.00
87,Kartenklatscher,4665.00,60.00
88,Harlito,4660.00,60.00
89,tlhk,4630.00,60.00
90,Cow Cow Moo,4626.00,60.00
91,GiorDream,4616.00,60.00
92,YourSwanSong,4580.00,60.00
93,allinmj88,4542.00,60.00
94,chika900,4446.00,60.00
95,Leafs191919,4381.00,60.00
96,Stockfisch1984,4297.00,60.00
97,Of Philomel,4235.00,60.00
98,kuku2008,3933.00,60.00
99,morfondu,3911.00,60.00
100,Luckypro,3909.00,60.00
101,yyp2026,3873.00,
102,Y Y YUAN,3798.00,
103,Fummy,3665.00,
104,Specter0007,3512.00,
105,King0fWhales,3475.00,
106,KATSP45,3465.00,
107,mazuboy,3453.00,
108,MarcAurel,3443.00,
109,nutsp,3419.00,
110,Ulises Soto,3418.00,
111,Wind Warning,3354.00,
112,Fernando1326,3330.00,
113,WT8Memories,3244.00,
114,Harrysong,3169.00,
115,Guadiaohuzimao,3156.00,
116,Noru93,3131.00,
117,Juan Marquez,3089.00,
118,E Narmontas,2968.00,
119,pokermonies,2918.00,
120,DonatikS,2874.00,
