Rank,Nickname,Points,Prize
1,J Schusteritsch,783.00,1200.00
2,zengyihao19,701.00,800.00
3,Angelo Krom,574.00,550.00
4,Jean Lhuillier,559.00,430.00
5,Siebe Hartog,497.00,390.00
6,M Papiernik,449.00,350.00
7,Osgiliath,419.00,320.00
8,SirPauI,347.00,290.00
9,PiscoSour,333.50,260.00
10,Cameron Couch,329.00,240.00
11,F Nuetzel,314.00,220.00
12,P Sekinger,289.00,200.00
13,N Evdokimov,279.00,180.00
14,Roeland Peeks,273.00,170.00
15,George Froggatt,241.00,160.00
16,Owl Howell,236.00,160.00
17,Fxltsby,225.50,150.00
18,KharitonovAA,223.00,140.00
19,Gabor Burgony,199.00,130.00
20,Checazzofai,195.00,120.00
21,I MP I,188.00,120.00
22,KingenG,184.00,110.00
23,VielenDank,183.50,110.00
24,Gergo Zsiros,174.00,100.00
25,Davide Suriano,173.50,100.00
