Rank,Nickname,Points,Prize
1,vxwtormc,36946.00,600.00
2,ForwardOnly,36810.00,500.00
3,peyotecoyote,25101.00,450.00
4,Kalthorr,24217.00,400.00
5,yalvazmle,23282.00,350.00
6,cthhkcw5,22723.00,350.00
7,Tudou456,22616.00,300.00
8,3button,22384.00,300.00
9,onlyfishhhhhhhh,22030.00,250.00
10,toucai7,21213.00,250.00
11,Alimea,20639.00,210.00
12,XianxianOO30,19847.00,170.00
13,vietpho123,15975.00,130.00
14,Tikiti,14313.00,110.00
15,Ginette39,13723.00,90.00
16,pokermonies,13070.00,90.00
17,fanghuazx,12829.00,90.00
18,HaveAAdream_1,11937.00,90.00
19,Orange_Minus,11532.00,90.00
20,Vinicius C,11464.00,80.00
21,DENKI-D,11445.00,80.00
22,Ivan lysyakov,11438.00,80.00
23,coral3,11299.00,80.00
24,Rake2High,10845.00,80.00
25,fish-cht,10827.00,80.00
26,Robin Lecomte,10611.00,80.00
27,MadBaby,9664.00,80.00
28,Nikolo_Budkin,9656.00,80.00
29,Dilemmaa,9537.00,80.00
30,xixi945,9173.00,80.00
31,HumanityExp!871,8933.00,70.00
32,V Zheleztsov,8835.00,70.00
33,Vachik Sargsyan,8583.00,70.00
34,AdAugusta,8581.00,70.00
35,DOMINATE__,8514.00,70.00
36,Ryan Gibson,8495.00,70.00
37,EvilSm1Le,8292.00,70.00
38,Douglas Queiroz,8212.00,70.00
39,ALEXX08,8173.00,70.00
40,Bobby_Fisher@,8134.00,70.00
41,sp1ros,7819.00,60.00
42,wei2huge,7752.00,60.00
43,WuSaQi,7372.00,60.00
44,DDooDDoo,7334.00,60.00
45,panglou,7314.00,60.00
46,ll_Kiwicito_ll,7258.00,60.00
47,David Keta,7117.00,60.00
48,TyP6OM9ICK@,7083.00,60.00
49,Stur Ungar,7072.00,60.00
50,Senritsu Sakana,6891.00,60.00
51,Nguyenvu2020,6841.00,60.00
52,nattereri Kner,6780.00,60.00
53,KharaziSAN,6573.00,60.00
54,strAdele,6556.00,60.00
55,Supppppppp,6468.00,60.00
56,dp304,6418.00,60.00
57,Koun no kitsune,6413.00,60.00
58,fliptrix,6343.00,60.00
59,always8,6290.00,60.00
60,NeNaZavode,6261.00,60.00
61,TakeMyTilt,6223.00,60.00
62,OPPENHE1MER!,6214.00,60.00
63,Sandr1xc,6208.00,60.00
64,LunarWisp,6189.00,60.00
65,huangpqo,6155.00,60.00
66,KowsaiOuO,6141.00,60.00
67,El Gugondo,6135.00,60.00
68,fish_,6128.00,60.00
69,Private Grace,6126.00,60.00
70,Tom_tm,6111.00,60.00
71,Dennis Henn,6103.00,60.00
72,OtB_BlueShark,6096.00,60.00
73,H Pesonen,6075.00,60.00
74,JustafleshWound,6050.00,60.00
75,Kabens,6047.00,60.00
76,FrenchRiviera,6043.00,60.00
77,Cyph3rr,6034.00,60.00
78,iamfatty,6014.00,60.00
79,bbb135di,5984.00,60.00
80,SsssssH,5977.00,60.00
81,Baktung,5974.00,60.00
82,L Tsoca,5944.00,60.00
83,vzgjcsorn,5860.00,60.00
84,johnmart,5847.00,60.00
85,csagile9,5728.00,60.00
86,Tanemaku,5687.00,60.00
87,RavenZz_,5686.00,60.00
88,wuziqi,5670.00,60.00
89,pgajvm,5658.00,60.00
90,cyhnjupt7,5641.00,60.00
91,Metsuki-Sutemi,5605.00,60.00
92,ChopBlock,5601.00,60.00
93,Rick Rule,5590.00,60.00
94,Kartenklatscher,5579.00,60.00
95,KATSP45,5541.00,60.00
96,Moonshadows,5518.00,60.00
97,GGEZGG,5509.00,60.00
98,Jiulaoshi,5456.00,60.00
99,DonatikS,5434.00,60.00
100,NoTrAcEoNfACE,5423.00,60.00
