Rank,Nickname,Points,Prize
1,H Pesonen,1252.00,800.00
2,Andrew Tate III,835.50,550.00
3,Bring_Them_Home,714.50,400.00
4,Ditto1031,643.00,280.00
5,Angelo Krom,615.50,200.00
6,R Gabdullin,594.00,160.00
7,Gokuzzz7_,594.00,140.00
8,Lavoisier,460.00,120.00
9,hulahHULAH,413.00,110.00
10,Peter Kovacs,387.00,110.00
11,Rodrigo Paredes,386.50,100.00
12,TropicalTilt,381.00,100.00
13,KhaleesiFire,380.00,90.00
14,H Rodriguez,338.00,90.00
15,GrahamGooch,317.00,90.00
16,KopjeKoffie,310.00,80.00
17,Hugh_Hustler,306.00,80.00
18,Antonio Scala,289.00,80.00
19,knxwledge,282.00,80.00
20,Zeljko Tokic,273.00,70.00
21,N Evdokimov,267.00,70.00
22,Feel Galfond,257.00,70.00
23,dom_sz8b8,247.00,70.00
24,Lord_of_fish,242.00,70.00
25,BTC2030,232.50,70.00
26,iamfatty,230.50,70.00
27,Mamont_bit,228.00,70.00
28,makaproon,226.00,60.00
29,VJCThao,202.50,60.00
30,Matthias Ehlers,200.00,60.00
31,CiuciMima,199.50,60.00
32,Scott Corbett,187.00,60.00
33,ElPerroMagico1,182.00,60.00
34,VendaS,162.50,60.00
35,Jan Rullkoetter,159.00,60.00
36,I MP I,151.00,60.00
37,DrPoker7,147.00,60.00
38,Jo Hiratsuka,141.50,60.00
39,Fido1,137.00,60.00
40,Howard Roark,135.00,60.00
41,OneMoreEspresso,129.00,50.00
42,szoszo,125.00,50.00
43,A Cvetkovic,116.00,50.00
44,_B_O_S_S_,113.00,50.00
45,JBSMJ,113.00,50.00
46,BANUJTEPICKE,113.00,50.00
47,Sergei Pronin,106.00,50.00
48,Filip685,105.50,50.00
49,Wind Warning,105.50,50.00
50,Dirlanda,105.00,50.00
51,JokerKid2121,98.50,50.00
52,BerryTTT,98.00,50.00
53,IAmThePope,97.00,50.00
54,David Lacasa,91.50,50.00
55,Pavel Meshkov,90.50,50.00
56,Halfy Potter,90.00,50.00
57,whacker11,83.00,50.00
58,Elmonopalomino,80.00,50.00
59,Tre_Kronor,79.00,50.00
60,Lisan al-Gaib!,78.00,50.00
61,POKO_BEE,77.00,
62,V Nebogin,77.00,
63,Herrscher04,76.50,
64,LIJIAN36,76.00,
65,bbcar,67.00,
66,Olin5,67.00,
67,Njkaj,67.00,
68,Agustin Coelli,64.00,
69,Weterok1,63.00,
70,Ccchen603,62.00,
71,aomt,62.00,
72,vibropikachu,61.50,
73,Limpwienerhans,60.00,
74,nairayelen,60.00,
75,SacredName,59.00,
76,Tabbypoint,55.00,
77,CARLlTOS,55.00,
78,skyH,54.00,
79,Dkeating20,54.00,
80,RAF141516,53.00,
