Rank,Nickname,Points,Prize
1,vantageminterna,2650.00,200.00
2,22oo22,2468.00,160.00
3,WiIITheWise,2152.00,130.00
4,WaddlePaw,1827.00,100.00
5,FoldinatorX,1763.00,80.00
6,MaLiNa_00,1651.00,60.00
7,uncleshane,1629.00,50.00
8,TrActorGG,1514.00,40.00
9,I_AM_GEM,1503.00,30.00
10,raccoon_lake,1368.00,25.00
11,yanemo,1271.00,25.00
12,linyiyue520,1254.00,20.00
13,kasanoova,1229.00,20.00
14,I Spin I Win,1209.00,20.00
15,marche_lino,1184.50,20.00
16,Talent Issues,1042.00,15.00
17,Valery Gukasov,1018.00,15.00
18,Sibirbear,992.00,15.00
19,Vernaschi!,985.00,15.00
20,WarriorFlamE,973.00,15.00
21,Firemouse,947.00,15.00
22,TetrisCulture,930.00,15.00
23,pureCu,915.00,15.00
24,belikesmart,914.50,15.00
25,GTO6,905.50,15.00
26,ElShaddai,851.00,10.00
27,CtrlzCtrlV,828.00,10.00
28,EniboyAA,792.00,10.00
29,Kuroari,784.00,10.00
30,whitespir1t,759.00,10.00
31,Iclickrdmbtns,750.00,10.00
32,VeniAces,733.00,10.00
33,SKAS18,721.00,10.00
34,AlwaysTripping,717.50,10.00
35,PerritoMalvado,711.00,10.00
36,Ungoliant,697.00,10.00
37,solvernerd,688.00,10.00
38,10xlevered,673.00,10.00
39,Newmetaa,666.00,10.00
40,Angle_,661.00,10.00
41,grasun,655.00,10.00
42,COCOEV,650.00,10.00
43,favourble,648.00,10.00
44,PeraKoyote,643.00,10.00
45,V Kharitonov,637.00,10.00
46,michtheo,635.00,10.00
47,Mirk_kumin,633.00,10.00
48,AlexKurbatov,629.00,10.00
49,TheCrazyMonkey,602.00,10.00
50,Forelia,591.00,10.00
51,JackOVO,590.00,8.00
52,YourJinx,585.00,8.00
53,XL-COMEBACK,578.00,8.00
54,PlsMakeMoney,578.00,8.00
55,Vlad V,571.50,8.00
56,tommybbg,570.00,8.00
57,Vip Chen Hong,562.00,8.00
58,ovozzy,558.00,8.00
59,Tshark,533.00,8.00
60,CleanUpInAisle3,518.00,8.00
61,TheCamel,507.00,8.00
62,BigN0se,507.00,8.00
