Rank,Nickname,Points,Prize
1,BBProMax,46441.00,90.00
2,hdl839852,44646.00,70.00
3,Cro_SS,36613.00,65.00
4,WhyAlw@ysMe,33831.00,60.00
5,bitael,32337.00,55.00
6,hsrf,32205.00,50.00
7,LockMyClock,31903.00,45.00
8,Sangre _Yoven,30597.00,40.00
9,Jason8444,29744.00,35.00
10,BenDany_,25661.00,35.00
11,sharp shark,25146.00,30.00
12,sora@joshua@,24339.00,25.00
13,SilverZZ,24301.00,20.00
14,Super SetMan,21379.00,15.00
15,Adventus,20865.00,10.00
16,ctbegin,20441.00,10.00
17,fishfry2026,19990.00,9.00
18,Zenglianjin,18569.00,9.00
19,maozi back,18370.00,9.00
20,breakingGrieven,18224.00,9.00
21,duckbubeee,18184.00,9.00
22,JACKYHU,18179.00,8.00
23,Stepan Solianyk,16845.00,8.00
24,walden!,16597.00,8.00
25,Dianfu Zhao,16539.00,8.00
26,Summerrain,16246.00,8.00
27,WynnFan,16244.00,7.00
28,df5c,15829.00,7.00
29,GISPA AIERPATI,15767.00,7.00
30,Riba Sladka,15719.00,7.00
31,OneTimers,15435.00,7.00
32,Luoda16,14888.00,7.00
33,lynnen,14716.00,6.00
34,Arui winner--,14518.00,6.00
35,simple_magic,14213.00,6.00
36,Sammy Chau,13972.00,6.00
37,KingBenro,13855.00,6.00
38,rthink23,13781.00,6.00
39,TopW1n,13766.00,6.00
40,A Ogoreltsev,13714.00,6.00
41,SCPU30,13492.00,6.00
42,snow rain sun,13431.00,6.00
43,KitasanrikuOvO,13262.00,6.00
44,P2413-6240,13228.00,6.00
45,zero8245,13156.00,6.00
46,eclibrise,13132.00,6.00
47,HiiRoo hung,13028.00,6.00
48,henry0325,12908.00,6.00
49,georgexlf,12815.00,6.00
50,hesypk,12592.00,6.00
51,Prusher,12488.00,6.00
52,SayInGame,12466.00,6.00
53,syhsmy,12338.00,6.00
54,yeerniang,12169.00,6.00
55,wkpfss,12059.00,6.00
56,pppllay,11957.00,6.00
57,IponDog,11725.00,6.00
58,Gear Up,11188.00,6.00
59,Port Royal,11169.00,6.00
60,rIver616,11037.00,6.00
61,rainsal2025,10991.00,6.00
62,bacon1008,10910.00,6.00
63,MollY_404,10887.00,6.00
64,baldwisdom,10835.00,6.00
65,sjwid,10818.00,6.00
66,Slow Mobius,10792.00,6.00
67,SWEET DREAM,10736.00,6.00
68,angymitza,10683.00,6.00
69,Outcognito,10579.00,6.00
70,Munkh_,10522.00,6.00
71,Sol_QJ9,10415.00,6.00
72,Sirongrat77,10346.00,6.00
73,Rapid_Lizzard,10262.00,6.00
74,kevesmax34,10215.00,6.00
75,mikrochelik88,10208.00,6.00
76,misterbill79,10178.00,6.00
77,wlsrnjs123,10080.00,6.00
78,seeseeKSQ,10075.00,6.00
79,Toms_,10065.00,6.00
80,sha ren mo,9960.00,6.00
81,DMS008,9957.00,5.00
82,ZYTZD,9930.00,5.00
83,EVEmaru,9894.00,5.00
84,DFrancois,9869.00,5.00
85,Optimus Prime13,9747.00,5.00
86,Tinnik_off,9712.00,5.00
87,Asocail,9709.00,5.00
88,AA@Check,9678.00,5.00
89,Anti-involution,9625.00,5.00
90,Andrei Coso,9549.00,5.00
91,pepan322,9383.00,5.00
92,Shust333,9349.00,5.00
93,longthat6666,9333.00,5.00
94,kivitek,9298.00,5.00
95,HendrixJimi,9289.00,5.00
96,kid27149,9239.00,5.00
97,Karawanga,9179.00,5.00
98,OMAHAK1NG,9062.00,5.00
99,RRRAAAHM,8989.00,5.00
100,Suhana1108,8977.00,5.00
102,Maric_md,8857.00,5.00
103,techchang,8852.00,5.00
104,KitaiPoker,8785.00,5.00
105,KotuK_,8743.00,5.00
106,WezzNL,8741.00,5.00
107,Tang J,8720.00,5.00
108,metalfrog,8568.00,5.00
109,MercyRiver910,8533.00,5.00
110,crossbones,8524.00,5.00
111,aggio88,8501.00,5.00
112,Sirop_,8485.00,5.00
113,Jazeeribop,8425.00,5.00
114,pipecmolodec,8403.00,5.00
115,NITSLASHER,8357.00,5.00
116,whale2,8354.00,5.00
117,castrolllll,8273.00,5.00
118,Pro Ao,8245.00,5.00
119,exploit@gto,8212.00,5.00
120,Motul1,8174.00,5.00
121,meguuu7,8161.00,5.00
122,Ever2envy,8123.00,5.00
123,Xardas,8074.00,5.00
124,novosibirskiano,8052.00,5.00
125,dobrzejuzbylo,8043.00,5.00
126,CYChu,8027.00,5.00
127,kklj,7976.00,5.00
128,wotawa,7975.00,5.00
129,Kwan Lee Nancy,7966.00,5.00
130,Mihail Rudenko,7946.00,5.00
131,Mahoraga,7912.00,5.00
132,Sport1k,7887.00,5.00
133,Naksu-,7855.00,5.00
134,yellow_gori,7815.00,5.00
135,Vfp!,7760.00,5.00
136,tcgg520,7750.00,5.00
137,Pilich1234,7696.00,5.00
138,Yashiro N,7687.00,5.00
139,Chrzaszcz,7659.00,5.00
140,Vaniasha,7628.00,5.00
141,Jerry99,7591.00,5.00
142,xrSentinel,7449.00,5.00
143,Reywqf,7417.00,5.00
144,No Pulse,7414.00,5.00
145,powerrrrrrr,7399.00,5.00
146,migaozuodun,7391.00,5.00
147,HoaLoaKoa,7350.00,5.00
148,TiredGor,7343.00,5.00
149,Alex Dubet,7342.00,5.00
150,WCraft,7342.00,5.00
151,Tribalcuban,7327.00,5.00
152,SSyy200,7286.00,5.00
153,Aka_Reno,7263.00,5.00
154,wtukatup,7197.00,5.00
155,RSXR,7112.00,5.00
156,nujaijgnoz,7087.00,5.00
157,Omega1985,7080.00,5.00
158,FELIX_SKY,7055.00,5.00
159,wAVE577,7053.00,5.00
160,MVP !,7035.00,5.00
161,Nick435,7035.00,5.00
162,Mr Splash,7026.00,5.00
163,Jedynak,7021.00,5.00
164,BunnyHop,6989.00,5.00
165,awkward@smile,6933.00,5.00
166,CHIKAMANEKYA,6910.00,5.00
167,AHTOOOXA,6902.00,5.00
168,aleksandrpav1,6884.00,5.00
169,Vasanavanta,6883.00,5.00
170,PhilHellmuth_,6874.00,5.00
171,blackfishhhhh,6838.00,5.00
172,AAceeee,6776.00,5.00
173,player15872,6757.00,5.00
174,shenqiwubi,6749.00,5.00
175,Trueteller_17,6749.00,5.00
176,Fishbuffet2003,6735.00,5.00
177,BigBadWolf@,6714.00,5.00
178,zacz,6714.00,5.00
179,CTZNspade,6686.00,5.00
180,AXAX99,6671.00,5.00
181,AKpoker123,6657.00,4.00
182,W1PG05,6626.00,4.00
183,FairPlayJack,6608.00,4.00
184,AT 0101,6591.00,4.00
185,IMC_,6581.00,4.00
186,Pelementer,6571.00,4.00
187,Mistic_,6563.00,4.00
188,playlikebot,6537.00,4.00
189,dabao poker,6508.00,4.00
190,SMD404,6478.00,4.00
191,P5224-1031,6475.00,4.00
192,ChampionLeo22,6447.00,4.00
193,BeeKrisss,6428.00,4.00
194,heisenberg-sun,6424.00,4.00
195,MillioDollar,6390.00,4.00
196,verguiliano93,6354.00,4.00
197,xy111,6339.00,4.00
198,Pas2,6307.00,4.00
199,LukaBrazi,6306.00,4.00
200,loveruoranm,6301.00,4.00
201,pokerbeluga,6294.00,4.00
202,mikiemck,6288.00,4.00
203,Mikevvv,6287.00,4.00
204,ICanFixThat,6284.00,4.00
205,TheEvernight,6280.00,4.00
206,Nepenthes_A,6265.00,4.00
207,ESTQ2026LAOMO,6257.00,4.00
208,ILOVE China,6246.00,4.00
209,JmeJme,6240.00,4.00
210,freekick,6239.00,4.00
211,DokiDoki2026,6222.00,4.00
212,YouTube Xiao Yu,6217.00,4.00
213,LargeHorse,6213.00,4.00
214,Bennebiliyim,6199.00,4.00
215,mageblood_,6192.00,4.00
216,Zayden6228,6172.00,4.00
217,Fritzie,6170.00,4.00
218,ww_abab,6169.00,4.00
219,LEGE_,6151.00,4.00
220,hj545365,6148.00,4.00
221,Razvan95,6122.00,4.00
222,Covecs,6119.00,4.00
223,Timewizard97,6053.00,4.00
224,ChillWinVibes,6049.00,4.00
225,zhaoliedi221,6016.00,4.00
226,Jiu Shu,6004.00,4.00
227,KingVidz,5965.00,4.00
228,VukM24,5934.00,4.00
229,iggya,5915.00,4.00
230,DominikDCoco,5899.00,4.00
231,MamaYaZareyzil,5887.00,4.00
232,Danilo Coguric,5877.00,4.00
233,Gentleman888,5871.00,4.00
234,KAXKAX,5831.00,4.00
235,MoShiPK,5827.00,4.00
236,Fr1423,5818.00,4.00
237,keepca1m,5801.00,4.00
238,P2221-9346,5791.00,4.00
239,Grosya 99,5783.00,4.00
240,BabyPanda,5782.00,4.00
241,Alde1988,5780.00,4.00
242,ImTxx,5777.00,4.00
243,RakomSakom,5764.00,4.00
244,kumahits,5758.00,4.00
245,Lxin1999,5716.00,4.00
246,kOOma_,5700.00,4.00
247,nkick,5677.00,4.00
248,ZxbirdxZ,5671.00,4.00
249,Ackerrman,5667.00,4.00
250,VanZylBoyToy99,5626.00,4.00
251,ershoumaoge,5598.00,3.00
252,Abc09,5597.00,3.00
253,Aofapple,5593.00,3.00
254,Peace11,5578.00,3.00
256,kohes,5566.00,3.00
257,Fakeluver,5553.00,3.00
258,Jib6395,5528.00,3.00
259,DeNN1s23,5515.00,3.00
