Rank,Nickname,Points,Prize
1,Siebe Hartog,894.50,1200.00
2,Roman Duong,851.50,800.00
3,SirPauI,770.50,550.00
4,Gooodcards,735.00,430.00
5,Angelo Krom,655.50,390.00
6,J Schusteritsch,632.00,350.00
7,M Papiernik,573.00,320.00
8,OpenPalm,499.50,290.00
9,Smallcatsz,479.00,260.00
10,TropicalTilt,448.50,240.00
11,SBSBDSB,438.00,220.00
12,GREAGYPoker,387.00,200.00
13,Matheus Souza,337.00,180.00
14,Owl Howell,326.50,170.00
15,VietJetAir,314.00,160.00
16,Sergei Pronin,313.00,160.00
17,Zeljko Tokic,268.00,150.00
18,StitCx,259.00,140.00
19,Davide Suriano,245.00,130.00
20,zengyihao19,226.00,120.00
21,VielenDank,223.00,120.00
22,Cameron Couch,211.00,110.00
23,Melker Almleaf,199.00,110.00
24,Agustin Coelli,194.00,100.00
25,PadThaiYung,166.00,100.00
