Rank,Nickname,Points,Prize
1,vmestozavodika,36158.00,400.00
2,nyashmyash,30576.00,320.00
3,Loosepls,28401.00,260.00
4,Scern3,27002.00,220.00
5,MINONOLL,26878.00,200.00
6,shfYslu,26054.00,180.00
7,3button,21936.00,160.00
8,xdks2510,21817.00,160.00
9,kei2000,20601.00,140.00
10,Caio Pessagno,20051.00,140.00
11,messica,19657.00,120.00
12,EniboyAA,18934.00,100.00
13,Road2LS,16411.00,80.00
14,Kalthorr,16337.00,80.00
15,1st place,16039.00,60.00
16,1010gosu,15468.00,60.00
17,hi1lpoker,15202.00,60.00
18,SpecialKind,14933.00,60.00
19,Saulo Costa,14546.00,50.00
20,Dedyla,14436.00,50.00
21,GTOAPPrentice,14381.00,50.00
22,very easy poker,13946.00,50.00
23,b49f28a,13928.00,50.00
24,tinatt,13923.00,50.00
25,POCKETCORGI,12578.00,50.00
26,o0oo,12359.00,50.00
27,aapowerl,11990.00,50.00
28,NVMkk,11688.00,50.00
29,WangXueQing,11647.00,50.00
30,owen33,11558.00,50.00
31,SmileSD,11391.00,40.00
32,San Miguel Arc,11355.00,40.00
33,Yipee,10991.00,40.00
34,A2ZIT,10964.00,40.00
35,bleknajt,10950.00,40.00
36,Y0rkshire,10812.00,40.00
37,sky--,10643.00,40.00
38,dispose,10380.00,40.00
39,JC_0127,10081.00,40.00
40,arkgu,10013.00,40.00
41,wakutin0220k,9721.00,40.00
42,fish_,9579.00,40.00
43,feibro888,9191.00,40.00
44,ThreeBetKing105,9085.00,40.00
45,shuzhuan,8740.00,40.00
46,mobius16,8485.00,40.00
47,bgdGsul,8467.00,40.00
48,Terasu,8415.00,40.00
49,javidem,8353.00,40.00
50,lpckw,8350.00,40.00
51,rocketman22,8306.00,40.00
52,S Nikitin,8252.00,40.00
53,snxheHin,8181.00,40.00
54,knock ur door,8121.00,40.00
55,syzygy22,8095.00,40.00
56,Andoverfstquiz,7996.00,40.00
57,HiJustForFun,7992.00,40.00
58,SonnyHeise,7982.00,40.00
59,Destiny_HY,7827.00,40.00
60,yanemo,7728.00,40.00
61,P H O N Y O,7655.00,30.00
62,ERICOKD,7624.00,30.00
63,Nguyenvu2020,7615.00,30.00
64,Anabasis,7493.00,30.00
65,Bankom@t,7314.00,30.00
66,Anglachel,7261.00,30.00
67,SSRS,7202.00,30.00
68,V@lueTheSpot,7195.00,30.00
69,KATSP45,7121.00,30.00
70,De Capibara,7040.00,30.00
71,Damian Bell,7032.00,30.00
72,COREY EYRING,7013.00,30.00
73,vetel,6775.00,30.00
74,Mrhiphop07,6734.00,30.00
75,n0way-,6594.00,30.00
76,NoCaII,6569.00,30.00
77,P_Pokerr,6561.00,30.00
78,GazG,6554.00,30.00
79,Nelfi,6510.00,30.00
80,Stack em up,6374.00,30.00
81,wuyangwuyang,6335.00,30.00
82,SOQIS,6277.00,30.00
83,WattCha,6251.00,30.00
84,baccaratgosu,6198.00,30.00
85,Bitchassnick,6103.00,30.00
86,Xtar,6054.00,30.00
87,Luckyzo3,6053.00,30.00
88,GG Godnatt,6029.00,30.00
89,Guamiowmiow,6023.00,30.00
90,Kabens,6017.00,30.00
91,DOOMSWITCHER,6016.00,30.00
92,feetman,6004.00,30.00
93,Dandrian02,5996.00,30.00
94,Garimlo,5956.00,30.00
95,KhaoSoi555,5954.00,30.00
96,player2707,5919.00,30.00
97,valuesystem,5904.00,30.00
98,akiras12,5885.00,30.00
99,arrow40,5842.00,30.00
100,The_pink_floyd,5806.00,30.00
101,BBJey,5798.00,30.00
102,Fissss,5750.00,30.00
103,KR31L18K8,5697.00,30.00
104,Keelung East,5678.00,30.00
105,15BB100,5676.00,30.00
106,clown330,5645.00,30.00
107,Gumption_Poker,5642.00,30.00
108,Greed Island,5637.00,30.00
109,dinosaurfarm69,5628.00,30.00
110,RushNCrush,5610.00,30.00
111,Chrysalis,5600.00,30.00
112,JiaJia777,5581.00,30.00
113,ruguowo,5579.00,30.00
114,Nabu Na_id,5529.00,30.00
115,Ron Sw@nson,5506.00,30.00
116,BojanPetrovic,5474.00,30.00
117,PyjamasPartyyy,5457.00,30.00
118,snapaiaa,5444.00,30.00
119,ineedluck!,5429.00,30.00
120,cntgs,5429.00,30.00
121,nandao12,5340.00,30.00
122,Z3ru5,5316.00,30.00
123,BruceMan,5305.00,30.00
124,Muerte-,5301.00,30.00
125,m@ri@m,5297.00,30.00
126,Wonderk1d,5286.00,30.00
127,no game no play,5281.00,30.00
128,hunterQAQ,5274.00,30.00
129,Pokergenius93,5274.00,30.00
130,aniccAAnicca,5259.00,30.00
131,Kalin1024,5244.00,30.00
132,tlhk,5243.00,30.00
133,LukasTseng,5236.00,30.00
134,DominateurDeux,5222.00,30.00
135,Lazni Kolar,5189.00,30.00
136,mikami ai,5160.00,30.00
137,jennt,5144.00,30.00
138,no1psw,5101.00,30.00
139,TvP-,5078.00,30.00
140,SquirtleBae,5071.00,30.00
141,lvp1,5067.00,
142,ZFZB,5030.00,
143,kunimab,5026.00,
144,Alistair,5026.00,
145,dekaerson1k,4936.00,
146,reverse-river,4910.00,
147,jianglong wudi,4892.00,
148,Pondok,4887.00,
149,inAAni,4867.00,
150,Hideonbush!,4779.00,
151,danyks96,4697.00,
152,Rahahylkija,4635.00,
153,Marinchan,4601.00,
154,diaobin946b,4575.00,
155,Cuzq,4534.00,
156,junnnkkk,4434.00,
157,The_Christ,4367.00,
158,AraAraS2,4333.00,
159,destructionpark,4332.00,
160,Pr3tty_FishQ,4309.00,
