Rank,Nickname,Points,Prize
1,Edward Morra,41075.00,400.00
2,DemiSoloQ,31579.00,320.00
3,baobeijojo,29355.00,260.00
4,nottoday23,28671.00,220.00
5,A Selimhanov,27761.00,200.00
6,Little-F!sh,26507.00,180.00
7,10_VULTURUL_10,24801.00,160.00
8,Scorpion-FH,24364.00,160.00
9,woaiwangjinhua,23892.00,140.00
10,mskfyanfo,22845.00,140.00
11,kyle_kim,21950.00,120.00
12,Shanghai Machao,20170.00,100.00
13,lpckw,20072.00,80.00
14,qwer737,18714.00,80.00
15,krizhiki voloki,17591.00,60.00
16,co0o0,17418.00,60.00
17,madddddd,16967.00,60.00
18,addypoker1999,16036.00,60.00
19,Repoio,15915.00,50.00
20,ahaiahia2,15123.00,50.00
21,0eten,14301.00,50.00
22,Damian Bell,13910.00,50.00
23,rock 0421,13837.00,50.00
24,TAO_BITTENSOR,13580.00,50.00
25,Catharsis,13567.00,50.00
26,makabakaabc,13482.00,50.00
27,Dakarzoo,13216.00,50.00
28,TW_Chung Yuan,12920.00,50.00
29,Li Yuan Fa,12624.00,50.00
30,SkaL_03,12313.00,50.00
31,sangsoon,12014.00,40.00
32,wummmm,11882.00,40.00
33,ToxicF[][][][]r,11490.00,40.00
34,paturbintas,11017.00,40.00
35,Peace and l0ve,10911.00,40.00
36,arkgu,10856.00,40.00
37,Caro-Kann,10583.00,40.00
38,Roger Fedex,10568.00,40.00
39,lubo brka,10491.00,40.00
40,A2ZIT,10391.00,40.00
41,Robin Lecomte,10067.00,40.00
42,RAMPAGE!!!,10042.00,40.00
43,MOSTVALUE,10027.00,40.00
44,isildur9569,9885.00,40.00
45,Holdemaron1,9776.00,40.00
46,Aposentado22,9759.00,40.00
47,super00998178,9559.00,40.00
48,V Cavalcanti,9507.00,40.00
49,Viktor Colman,9400.00,40.00
50,Mrhiphop07,9378.00,40.00
51,Topmycorka,9325.00,40.00
52,surge17,9299.00,40.00
53,realShi,9193.00,40.00
54,Nocrik,9184.00,40.00
55,pad ka prao,9137.00,40.00
56,kapitoshka,9011.00,40.00
57,BotJijOfBoTik!,8930.00,40.00
58,GavCat3000,8927.00,40.00
59,Baby-Vogel,8878.00,40.00
60,Foldemort_54,8813.00,40.00
61,Helicopterrr,8747.00,30.00
62,messica,8635.00,30.00
63,always flip,8505.00,30.00
64,Patrickstarxx,8431.00,30.00
65,MilkRunv,8417.00,30.00
66,NoCaII,8377.00,30.00
67,User7,8221.00,30.00
68,Jinx Poker,8216.00,30.00
69,Supppppppp,8115.00,30.00
70,KochouShinobu,8082.00,30.00
71,LukasTseng,7900.00,30.00
72,saphros0815,7888.00,30.00
73,HiJustForFun,7879.00,30.00
74,SsssssH,7695.00,30.00
75,WorldFourtune,7680.00,30.00
76,Njord777,7642.00,30.00
77,CatsPoker,7486.00,30.00
78,passing,7401.00,30.00
