Rank,Nickname,Points,Prize
1,SirPaul,893.00,1200.00
2,Jean Lhuillier,566.50,800.00
3,George Pittam,564.50,550.00
4,B__0__S__S,405.00,430.00
5,Dano Vloemans,308.00,390.00
6,Pagenotfound4o4,303.00,350.00
7,Plsdontbluff,301.50,320.00
8,N Evdokimov,268.00,290.00
9,George Froggatt,265.00,260.00
10,Fxltsby,220.00,240.00
11,Hengsheng Lin,134.00,220.00
12,Scott Corbett,131.00,200.00
13,N Dobrachev,123.00,180.00
14,VielenDank,118.00,170.00
15,Siebe Hartog,116.00,160.00
16,Lbsl888,107.00,160.00
17,Roeland Peeks,99.00,150.00
18,PokerokN1,91.00,140.00
19,Alex Wejdrup,90.00,130.00
20,I MP I,86.00,120.00
21,AV3RAGE,81.00,120.00
22,Melker Almleaf,77.00,110.00
23,Gabor Burgony,74.00,110.00
24,SirPauI,70.50,100.00
25,Evgeny Nazarev,67.00,100.00
