Rank,Nickname,Points,Prize
1,Manuel Saavedra,1179.50,1400.00
2,Michael Weiss,822.00,800.00
3,Matjaz Vogrinec,614.50,500.00
4,Boris Premovic,506.00,380.00
5,Joseph Adams,492.50,320.00
6,RiverRunAA,473.50,300.00
7,BANUJTEPICKE,419.00,280.00
8,Misha Inner,383.00,280.00
9,Antonio Scala,368.00,260.00
10,Jo Hiratsuka,340.50,240.00
11,KopjeKoffie,323.00,220.00
12,I MP I,289.00,220.00
13,Ben Raven,217.00,200.00
14,Rodrigo Paredes,212.00,200.00
15,H Rodriguez,206.00,180.00
16,Tomasz Cichocki,180.00,180.00
17,Checazzofai,179.00,180.00
18,R Gabdullin,165.00,160.00
19,P Sekinger,155.00,160.00
20,HELP!!!,153.50,160.00
21,abarros,153.00,160.00
22,Robin Lacey,152.00,140.00
23,Scott Corbett,137.00,140.00
24,Paul Gregg,135.00,140.00
25,blzbu,132.00,140.00
26,KimTanAA,131.00,140.00
27,Fission888,120.00,140.00
28,AleksandrPetrov,117.00,120.00
29,Filip685,114.50,120.00
30,psyhoagromor,113.50,120.00
31,Peter Kovacs,113.00,120.00
32,TropicalTilt,113.00,100.00
33,iamfatty,112.00,100.00
34,CiuciMima,110.50,100.00
35,Agustin Coelli,109.00,100.00
36,A Goncharov,106.00,100.00
37,PiscoSour,101.00,100.00
38,colorfull,99.00,100.00
39,CPEIXOTO,94.00,100.00
40,johnny2828,94.00,100.00
41,SprasesAces,93.00,
42,A Zgirouski,90.00,
43,Nelson Alves,90.00,
44,L0tsoRage,83.00,
45,oneeyed0,75.00,
46,BigS777,72.00,
47,U Sidoranka,68.00,
48,Nassgebiet,68.00,
49,Gabriel11111,67.00,
50,Hugh_Hustler,64.00,
