Rank,Nickname,Points,Prize
1,yar_stein,7639.00,120.00
2,Dr Gener,6404.00,100.00
3,yuese2026,6080.50,80.00
4,sheshier1,6062.50,65.00
5,GGFocusN,5123.00,50.00
6,chuoc341955AS,4481.00,40.00
7,PhqFlame,4239.50,35.00
8,IRiverYouShiver,4151.50,30.00
9,VipassanaMaster,3964.00,25.00
10,RazvanTT90,3895.50,20.00
11,mffff333,3840.00,15.00
12,Puiki BB,3494.50,14.00
13,MKP [Ginta],6144.00,13.00
14,Beblebabla,3287.00,12.00
15,OmgItsLuigi,3190.00,11.00
16,EV_Burn3r,3081.00,11.00
17,2andahalfmen777,2736.00,10.00
18,Queendeppy,2672.00,10.00
19,YunMillion,4203.00,9.00
20,Mindsetmdp,2595.00,9.00
21,proFuriouS50,2514.00,8.00
22,kid2507,4405.00,8.00
23,mrzgp,2415.50,8.00
24,Jonito100,2393.00,7.00
25,lucasino21,2387.00,7.00
26,emgoldex21,2364.00,7.00
27,Ridikulus,2309.00,7.00
28,Espelunca,2297.00,7.00
29,Violet@,2244.00,6.00
30,KLLLLL,2175.00,6.00
31,BlindingLight,2138.00,6.00
32,supermmcc,2108.00,6.00
33,yayalailo,2083.00,6.00
34,Ara66,2082.00,6.00
35,Oldbob67,3567.00,6.00
36,Mr Chips,2037.00,5.00
37,ro2hok,2027.50,5.00
38,WHWF,2027.00,5.00
39,Kon Kalma,1969.00,5.00
40,CHHH777,3888.00,5.00
41,hinata!,3553.00,4.00
42,SamiusMester,1840.50,4.00
43,Nikolaikos63,1822.00,4.00
44,Jay321,1801.00,4.00
45,cccccchh,1795.50,4.00
46,Fingolfin89,1792.00,4.00
47,HaoFeng888,1699.00,4.00
48,Hateful_8th,1641.00,4.00
49,SrWolpo,1641.00,4.00
50,70056748,1639.50,4.00
51,dezhoutiancai,1603.50,4.00
52,Kasheshan,1564.00,4.00
53,Bobh2,1562.00,4.00
54,Emeryt,1551.00,4.00
55,Igor Dyadyuk,1427.00,4.00
56,Yuyi1993,1392.00,4.00
57,Megechi Kham,1380.50,4.00
58,Julyai852,2738.00,4.00
59,MingTao Hu,1341.50,4.00
60,jiaojian,1303.50,4.00
61,TexasMike1967,1244.00,3.00
62,kevin_8686,1242.50,3.00
63,DDXQ777,1237.00,3.00
64,Iamclownfish,1230.00,3.00
65,amor-fati,1227.00,3.00
66,yong19830806,1220.00,3.00
67,leveleleven!,1218.50,3.00
68,Vivianzzz,1216.50,3.00
69,ImTxx,1195.50,3.00
70,arija77,1195.00,3.00
71,wowudile166,1168.50,3.00
72,xiaoshouyidou,1136.50,3.00
73,mikison200,1126.00,3.00
74,willo777,1109.50,3.00
75,MQcc,1106.00,3.00
76,Narkom_P,1056.00,3.00
77,Ahw000,1056.00,3.00
78,Rrahmani09,1054.00,3.00
79,wndf,1041.50,3.00
80,ahhsd,1037.00,3.00
81,lluckyQueen,2071.00,3.00
82,CJJDF,1030.00,3.00
83,Carmanhani,1028.00,3.00
84,QNMB999,1018.00,3.00
85,dunno_grind,1007.00,3.00
86,electron78,1001.00,3.00
87,lukou111,997.00,3.00
88,TuanKietJackPot,957.50,3.00
89,Rober78to,945.00,3.00
90,SheepZK,939.00,3.00
91,goodlunky,928.50,2.50
92,Balahe37,917.00,2.50
93,Thomas2100,914.00,2.50
94,GGDAXIAMI,903.50,2.50
95,ololopush,902.00,2.50
96,Lushao888,900.00,2.50
97,Bibz86,872.00,2.50
98,josemir83,863.50,2.50
99,Mike-Wazowski,863.00,2.50
100,KevinA K,853.00,2.50
101,alelei,848.00,
102,xiaobangbang,820.00,
103,longsv,815.00,
104,IsaacHaxton,802.50,
105,DJdkll,800.50,
106,tudofeito,790.50,
107,taiswailou,1519.00,
108,SHWED fart,788.00,
109,linlaoshixxx,787.00,
110,XD789,774.00,
111,iceInMyVeinS-,772.00,
112,timegoes,764.50,
113,nemoim,761.00,
114,RAFINHA1905,749.00,
115,jazzy1270,746.00,
116,abadasini,741.50,
117,Lucky XZG,700.00,
118,mansonz,695.00,
119,W_LE,691.50,
120,dumpling2015,690.50,
