Rank,Nickname,Points,Prize
1,ForeverYong,1812.50,25.00
2,Grizs,1602.00,20.00
3,tristim,1266.00,17.00
4,Were 05,1204.50,14.00
5,Ullaulle,1008.00,11.00
6,AsakuraHao,942.50,9.00
7,LucasG06,789.50,8.00
8,Vidar96,773.00,7.00
9,Vasanavanta,762.00,6.00
10,Lomocat,713.00,5.00
11,ludusvadevilis,706.00,4.00
12,Rustan Sater,701.00,3.50
13,tomorrowlandGG,666.00,3.50
14,gomito10,629.00,3.00
15,hwlm,627.00,2.50
16,manha11an,592.00,2.50
17,GGtjcn,586.00,2.50
18,alex_yang22,560.00,2.50
19,princess1987,548.00,2.00
20,TroyalFlush,546.00,2.00
21,TonyClifton28,526.00,2.00
22,Jager Meister,515.50,2.00
23,gram52,501.50,1.80
24,Bundie,488.50,1.80
25,ApeiStacks,474.00,1.80
26,BazaVavilov,466.00,1.60
27,titormos6,452.00,1.60
28,AveFenix-11,443.00,1.60
29,TheSunWillRise,441.50,1.60
30,gambito,432.00,1.40
31,Artur Abatov,431.00,1.40
32,YITJAPENS,422.00,1.40
33,Plazebo,420.50,1.40
34,EShabardin,418.00,1.20
35,Indigocbo,418.00,1.20
36,Delta8-THC,410.00,1.20
37,suyanyan01,408.50,1.00
38,elveon88,407.50,1.00
39,A6blpBaJIr,396.00,1.00
40,strongbaby,395.00,1.00
41,DayOneToday,390.00,0.80
42,Little fellow,386.50,0.80
43,dwwd,376.00,0.80
44,infiniti W,375.50,0.80
45,Nechayson,370.50,0.80
46,Let Me Cook,370.50,0.80
47,bujdi9202,370.00,0.80
48,BlueDream96,367.50,0.80
49,Naitaiz,364.50,0.80
50,badfish1992,364.00,0.80
51,Hanabi333,364.00,0.80
52,Eduard1789,361.50,0.80
53,KostromaReg44,360.00,0.80
54,ALI-VENTURA,351.00,0.80
55,Zeeero777,347.50,0.80
56,0SH0,347.00,0.80
57,w 1 n n e r,345.00,0.80
58,hrun,339.50,0.80
59,Borghild,338.00,0.80
60,Rif UA,338.00,0.80
61,Alex_Taichev,337.00,0.60
62,CrazyFolds,333.00,0.60
63,coffeedrinker,327.00,0.60
64,JustBetBetter,325.00,0.60
65,Pashca228,313.00,0.60
66,kuriboh77777,310.00,0.60
67,Jisooisthequeen,309.00,0.60
68,Apica,307.00,0.60
69,dalajlama666,302.00,0.60
70,zmiotewas,301.00,0.60
71,ewpdfr,299.00,0.60
72,Alanm1999,295.50,0.60
73,Bruh960118,294.50,0.60
74,baabaa32,294.00,0.60
75,frant1c,293.00,0.60
76,sunrisegg,293.00,0.60
77,CheerUpp,291.00,0.60
78,Tifani,290.50,0.60
79,selfvself,286.50,0.60
80,neotkuda,285.00,0.60
81,QuieteFujiSnail,282.00,0.40
82,tauro88,281.00,0.40
83,ym1eee,281.00,0.40
84,blTb,280.50,0.40
85,FABIANULA,278.00,0.40
86,Bonakva189,277.50,0.40
87,JG_fx,277.00,0.40
88,Paulhachi,275.00,0.40
89,A Tolstik,275.00,0.40
90,MiCachero,274.50,0.40
91,Gun-N,274.50,0.40
92,ShakeShark,272.00,0.40
93,wedrowycz,270.00,0.40
94,POPPOPOPO,264.50,0.40
95,Shenjisfc,263.00,0.40
96,JokerRoller,262.50,0.40
97,RaczekPol,262.00,0.40
98,ace003d,261.00,0.40
99,Michael Hiraki,260.00,0.40
100,AtilaElHun0,259.00,0.40
101,Marjan80,258.00,0.40
102,al210584,257.00,0.40
103,zoli318,257.00,0.40
104,Mupi_Pupi,256.00,0.40
105,KSV2903,255.00,0.40
106,WarGodAres!!,255.00,0.40
107,cubacka,251.00,0.40
108,He ccaTb,251.00,0.40
109,MrRedCrow,250.50,0.40
110,Lumumbo,249.00,0.40
111,P9329-4903,248.00,0.30
112,mimige666,247.50,0.30
113,JohnJ42,246.00,0.30
114,AngukaNayo,246.00,0.30
115,eltraguito,243.00,0.30
116,Gubkabro,242.00,0.30
117,bxr23,241.50,0.30
118,MoMoBBG,241.00,0.30
119,The Rainmaker,239.00,0.30
120,bigwhaIe,238.00,0.30
121,aricast19,236.50,0.30
122,Kelein,236.50,0.30
123,Dzudo,236.00,0.30
124,Jason1869,234.00,0.30
125,Vitality001,230.50,0.30
126,Aodalie,229.00,0.30
127,Aidar33,228.50,0.30
128,Sparky234,228.00,0.30
129,smoker_36,228.00,0.30
130,winkeke,227.50,0.30
131,NoSkillNoLuck91,227.00,0.30
132,GGgray,227.00,0.30
133,Lummz,227.00,0.30
134,signig,226.50,0.30
135,noligan,225.00,0.30
136,AndrewBear_N1,224.50,0.30
137,B1bik,224.00,0.30
138,Jacks Joker,222.00,0.30
139,Agent_Chucha,222.00,0.30
140,0SKOLIN,218.00,0.30
141,xMercadona666,217.50,0.20
142,VamP1R,217.00,0.20
143,GgHME,216.00,0.20
144,Googlebudfuntim,216.00,0.20
145,Motley,215.00,0.20
146,BosworthNoah,214.00,0.20
147,Ivantop1,214.00,0.20
148,Fer21-poker,212.00,0.20
149,yichen88_hk,212.00,0.20
150,OfPicA!,212.00,0.20
151,ElKoni,212.00,0.20
152,babeeer,210.00,0.20
153,Down99,210.00,0.20
154,olesaf,207.00,0.20
155,A Gyurcsina,202.00,0.20
156,Goolit99,199.00,0.20
157,PLIN-PLIN,199.00,0.20
158,Bull1t88,198.00,0.20
159,Zayago,197.50,0.20
160,MIXAPRO,197.00,0.20
161,I-Dont-Fold,197.00,0.20
162,Sapran17,194.50,0.20
163,Gste,194.00,0.20
164,BEBR1k,194.00,0.20
165,random_text,194.00,0.20
166,kolacar84,194.00,0.20
167,Filodebates,192.00,0.20
168,Adondevas,192.00,0.20
169,tomss69,192.00,0.20
170,Culsin19,192.00,0.20
171,Grindmaster J,192.00,0.20
172,HardMickey,191.00,0.20
173,Cabj12King,191.00,0.20
174,Upstream,190.00,0.20
175,sergio ryz,189.00,0.20
176,Furia Nocturna,189.00,0.20
177,sm9229,188.00,0.20
178,anny0321,187.50,0.20
179,RafalRalf,187.00,0.20
181,Redsunteam,186.00,0.20
182,Joylong823,186.00,0.20
183,Kid Tiger,185.00,0.20
184,ELINSBACK123,184.00,0.20
185,INSERTCOINS,184.00,0.20
186,Andriy0314,184.00,0.20
187,simpson_,183.50,0.20
188,r0kk0s,183.00,0.20
189,kim520,182.00,0.20
190,PROFETA,180.00,0.20
191,WinLWin,179.00,0.20
192,Rocky_27,178.00,0.20
193,lengjingchenzhu,177.00,0.20
194,sharkiska,177.00,0.20
195,Kody-,177.00,0.20
196,treeefidddy,176.00,0.20
197,solia,175.00,0.20
198,mookhin,173.50,0.20
199,Jonnywalker2024,173.00,0.20
200,zeeztema-5,172.50,0.20
201,maratos2302,172.50,0.10
202,kkking size,171.50,0.10
203,MECH2000,171.00,0.10
204,abuelo75,171.00,0.10
205,QuickCR,171.00,0.10
206,Elvaquiroo,170.00,0.10
207,rochinha55,170.00,0.10
208,finechka,169.00,0.10
209,1C3M@N,169.00,0.10
210,Dilla_Kid,169.00,0.10
211,Luckbewithme,169.00,0.10
212,Fenggugui,168.00,0.10
213,cocojoker,168.00,0.10
214,Kkdog,168.00,0.10
215,Jutex33,167.50,0.10
216,johnsaritaa,166.00,0.10
217,Jack689,166.00,0.10
218,david-fisher,164.50,0.10
219,MONSTER TRUCKS,163.50,0.10
220,Eduard3812,163.50,0.10
221,MarioPrieto,163.00,0.10
222,ElProfemagic,163.00,0.10
223,soyludopa,162.00,0.10
