Rank,Nickname,Points,Prize
1,R Gabdullin,1649.50,1400.00
2,Bring_Them_Home,1465.00,800.00
3,Zeljko Tokic,910.00,500.00
4,Angelo Krom,843.00,380.00
5,Matjaz Vogrinec,744.00,320.00
6,TropicalTilt,722.00,300.00
7,I MP I,608.00,280.00
8,PiscoSour,528.50,280.00
9,Matthias Ehlers,515.50,260.00
10,Gergo Zsiros,480.50,240.00
11,Vietnam[Ri],467.50,220.00
12,N Evdokimov,460.00,220.00
13,J Tacoronte,456.00,200.00
14,D Kaladjurdjevic,446.00,200.00
15,iamfatty,436.00,180.00
16,JokerLau86,408.00,180.00
17,CiuciMima,386.50,180.00
18,CARLlTOS,360.00,160.00
19,Scott Corbett,326.00,160.00
20,GrahamGooch,317.00,160.00
21,GREAGYPoker,309.00,160.00
22,Pedro Toledo,292.00,140.00
23,imn0tluckbox,265.00,140.00
24,Goran Mandic,242.00,140.00
25,A Cvetkovic,233.00,140.00
26,MmmoXue,222.50,140.00
27,Nicholas Schuler,221.50,140.00
28,David Lacasa,206.50,120.00
29,KONGfuPANDA,206.00,120.00
30,Elias Holloway,187.00,120.00
31,BANUJTEPICKE,184.00,120.00
32,chiptake,179.50,100.00
33,NoHandHoldEm,176.00,100.00
34,A Goncharov,170.00,100.00
35,Vlad Archybasov,164.00,100.00
36,VJCThao,149.00,100.00
37,makaproon,146.00,100.00
38,CallmybluffAAKK,145.00,100.00
39,Su2Mer,140.50,100.00
40,Paul Gregg,138.00,100.00
41,Barak Wisbrod,138.00,
42,H Rodriguez,133.00,
43,STEP1M,133.00,
44,knxwledge,131.00,
45,Misha Inner,126.00,
46,Lemil Ivoskodi,122.00,
47,zzzcccc0421,121.00,
48,farzoul777,120.00,
49,Gokuzzz7_,114.00,
50,joaofilho,110.00,
