Rank,Nickname,Points,Prize
1,bad nick,1795.50,750.00
2,M Papiernik,1632.00,580.00
3,BasiniK,1629.50,450.00
4,SHIHKA777,1200.00,350.00
5,Andrey Kuklin,1062.50,270.00
6,Siebe Hartog,971.00,230.00
7,Plsdontbluff,948.50,210.00
8,P Hasenburger,911.50,190.00
9,Beer y GinTonic,893.50,170.00
10,RIMV0RD,861.00,150.00
11,FitzyE,748.00,140.00
12,Angelo Krom,728.50,130.00
13,Matheus Souza,701.00,120.00
14,Cameron Couch,676.00,110.00
15,Mugi-Chan,657.00,100.00
16,Pathetic Beluga,621.00,100.00
17,PINK FLOYD,591.00,90.00
18,P Sekinger,567.00,90.00
19,Sharp red hands,560.50,80.00
20,A_Fish_A,542.50,80.00
21,Dano Vloemans,540.00,70.00
22,Azarix,529.00,70.00
23,AV3RAGE,494.00,70.00
24,WhataRiver,488.50,70.00
25,Gabor Burgony,480.00,60.00
26,Pagenotfound4o4,445.00,60.00
27,Luuk Gieles,435.00,60.00
28,Mister_MJ,428.00,50.00
29,LeLoup24,416.00,50.00
30,lIlIIlIIIllIlI,356.50,50.00
31,ceilingxholdus,347.00,
32,Nuno Ascensao,332.50,
33,George Froggatt,312.00,
34,forh7,312.00,
35,VMI19,311.00,
36,AAlleyOOp,297.00,
37,EchoTakeover,278.00,
38,isoahti,241.00,
39,Tens_te_safado,241.00,
40,sne@kylikeriki,226.00,
