Rank,Nickname,Points,Prize
1,yz0911,40284.00,150.00
2,steezback,32544.00,110.00
3,akikajoy,31507.00,100.00
4,BluffMaster87,28376.00,90.00
5,Blue Moon_,27089.00,80.00
6,Lx__86,26909.00,80.00
7,xinghui768,25744.00,70.00
8,Kalthorr,24501.00,70.00
9,Cuan88,23781.00,60.00
10,super00998178,23443.00,60.00
11,JstDoIt,23112.00,50.00
12,sator-x,22871.00,40.00
13,LeuryPoker,22272.00,30.00
14,alextop68,20962.00,20.00
15,kpinek,20463.00,16.00
16,ToughSpott,20159.00,16.00
17,eden02,20019.00,15.00
18,GJ20250708,19743.00,15.00
19,Anicets,18209.00,15.00
20,AAcePoker,18155.00,14.00
21,Ackerrman,17620.00,14.00
22,YellowYC,17222.00,14.00
23,ikunpoker,17021.00,14.00
24,Piguman,16978.00,13.00
25,psychokiller86,16347.00,13.00
26,GlidingEV,15234.00,13.00
27,tonshy,15070.00,13.00
28,Overcome,14871.00,12.00
29,Kololoko,14676.00,12.00
30,CrazyPapillon,14338.00,12.00
31,Reesta,14161.00,12.00
32,kippari300,14035.00,12.00
33,qqadc,14010.00,11.00
34,shomps_73,13484.00,11.00
35,sween2025,13031.00,11.00
36,Jex888,12682.00,11.00
37,MrRoids,12619.00,11.00
38,Belailija,12056.00,10.00
39,LWGorgeous,12032.00,10.00
40,BraveWater1,11730.00,10.00
41,MeiYaoJiu1,11531.00,9.00
42,taki2ydman,11276.00,9.00
43,lianwu123,11220.00,9.00
44,Newbie Poker,11168.00,9.00
45,Andrzej-Savc,10978.00,9.00
46,Alalalalong,10974.00,9.00
47,dudulove,10946.00,9.00
48,zhenbing1,10884.00,9.00
49,Dolly 180!,10678.00,9.00
50,Babygirl914,10636.00,9.00
51,Relaxlol,10405.00,9.00
52,Scqing,10402.00,9.00
53,21_21Yzzz,10262.00,9.00
54,POKER SO EASY !,10243.00,9.00
55,dzacharas,10076.00,9.00
56,hahaha31,9969.00,9.00
57,Pachacutec4,9860.00,9.00
58,alex-tang,9785.00,9.00
59,GG_fisher,9700.00,9.00
60,Limititless,9592.00,9.00
61,sailor-moon,9584.00,9.00
62,buzta,9575.00,9.00
63,Money Taker69,9462.00,9.00
64,TurtleHeadBoy,9404.00,9.00
65,Aqua Menace,9393.00,9.00
66,VolodymyrO,9324.00,9.00
67,aIIIIIIIII,9321.00,9.00
68,abrgh,9307.00,9.00
69,kariana,9286.00,9.00
70,VIKTAR0000,9253.00,9.00
71,Fortuna6,9213.00,9.00
72,yNGNF,9193.00,9.00
73,ChuckyJT,9152.00,9.00
74,Poker rocks,8986.00,9.00
75,beardoz,8966.00,9.00
76,OmgItsProfeanu,8934.00,9.00
77,zfffff,8917.00,9.00
78,dimkis35,8873.00,9.00
79,PADY2025,8848.00,9.00
80,Litturtle,8731.00,9.00
81,Trz50zzz,8691.00,9.00
82,BEGO@CC,8580.00,9.00
83,Gold666666,8548.00,9.00
84,Thechoosen01,8502.00,9.00
85,fujilena,8476.00,9.00
86,Mad Super Mario,8450.00,9.00
87,dzpkzshg,8381.00,9.00
88,KidsFather,8369.00,9.00
89,hnbhnbaa,8304.00,9.00
90,houguoyu,8179.00,9.00
91,PK_seven,8130.00,9.00
92,Sharkovskis,8126.00,9.00
93,Monkmoon,8073.00,9.00
94,doktorsigi,7969.00,9.00
95,hithand,7931.00,9.00
96,Luckypokerrr87,7921.00,9.00
97,Thunder Clap,7912.00,9.00
98,Namooo,7868.00,9.00
99,LuckyGua2025,7831.00,9.00
100,WimmerA,7829.00,9.00
101,allinnking87,7721.00,9.00
102,BBA747,7713.00,9.00
103,DLemma,7689.00,9.00
104,fhyph,7673.00,9.00
105,UppercutDelux,7645.00,9.00
106,kangdaniel,7635.00,9.00
107,Pause-,7609.00,9.00
108,josephchris,7527.00,9.00
109,keln!,7334.00,9.00
110,pikszi,7315.00,9.00
111,Bigdoo69,7266.00,9.00
112,Willda,7257.00,9.00
113,chuanqishige,7231.00,9.00
114,Thorny,7226.00,9.00
115,MrOreo7,7184.00,9.00
116,marcusnu,7183.00,9.00
117,Victor Fdez,7115.00,9.00
118,ExacT9,7017.00,9.00
119,Ratayi,6983.00,9.00
120,ZiLvSqc,6967.00,9.00
121,Stockfisch1984,6947.00,8.00
122,Koleg,6943.00,8.00
123,shoshome,6940.00,8.00
124,sonicsonic1,6912.00,8.00
125,linuspoker,6885.00,8.00
126,s405433445,6879.00,8.00
127,Rayswsk,6877.00,8.00
128,Wayne-Z,6857.00,8.00
129,m855,6818.00,8.00
130,KATSP45,6814.00,8.00
131,enot194,6807.00,8.00
132,Stakattak,6777.00,8.00
133,TimmyTimmyTimmy,6772.00,8.00
134,MartyMcbluff 81,6716.00,8.00
135,P6038-3113,6683.00,8.00
136,Michel Well,6676.00,8.00
137,Pay0990,6607.00,8.00
138,small blackya,6603.00,8.00
139,utan077,6579.00,8.00
140,Nathannnn,6536.00,8.00
141,IamBadman!,6524.00,8.00
142,KoreinhaC1,6514.00,8.00
143,John0302,6494.00,8.00
144,TomorrowIQuit,6490.00,8.00
145,ArthurKing6,6486.00,8.00
146,fong0000,6473.00,8.00
147,AlexArrow,6449.00,8.00
148,Melody@@,6394.00,8.00
149,MCFELIX,6386.00,8.00
150,Musclicker,6379.00,8.00
151,Benedic@,6351.00,8.00
152,Bluubluuu,6335.00,8.00
153,shenky95,6330.00,8.00
154,P7326-3617,6299.00,8.00
155,nutsway,6215.00,8.00
156,Yuriy Ivanov,6214.00,8.00
157,koreykore,6165.00,8.00
158,ccclubblr,6133.00,8.00
159,laowang12138,6113.00,8.00
160,miaomiao1234,6097.00,8.00
