Rank,Nickname,Points,Prize
1,Bring_Them_Home,1697.00,1400.00
2,N Dobrachev,1200.00,800.00
3,R Gabdullin,861.00,500.00
4,PiscoSour,704.50,380.00
5,Angelo Krom,600.50,320.00
6,I MP I,516.00,300.00
7,TropicalTilt,510.00,280.00
8,N Evdokimov,497.50,280.00
9,Zeljko Tokic,495.00,260.00
10,MmmoXue,489.00,240.00
11,Vietnam[Ri],487.50,220.00
12,H Rodriguez,452.00,220.00
13,Jo Hiratsuka,409.50,200.00
14,KopjeKoffie,397.00,200.00
15,Paul Gregg,386.00,180.00
16,Gokuzzz7_,322.00,180.00
17,CiuciMima,312.50,180.00
18,Rodrigo Paredes,275.50,160.00
19,A Cvetkovic,273.00,160.00
20,Scott Corbett,254.00,160.00
21,SIR NAPKINS,250.50,160.00
22,Antonio Scala,249.00,140.00
23,Matthias Ehlers,243.50,140.00
24,makaproon,232.50,140.00
25,Sergei Pronin,225.50,140.00
26,BANUJTEPICKE,220.00,140.00
27,Ride_or_Die,218.00,140.00
28,STEP1M,216.00,120.00
29,chiptake,208.50,120.00
30,akai975,204.00,120.00
31,David Lacasa,190.50,120.00
32,VJCThao,179.00,100.00
33,iamfatty,177.50,100.00
34,CARLlTOS,175.00,100.00
35,BerryTTT,168.50,100.00
36,Barak Wisbrod,167.00,100.00
37,ElPerroMagico1,136.00,100.00
38,Matheus Souza,128.00,100.00
39,Peter Kovacs,112.00,100.00
40,Lemil Ivoskodi,112.00,100.00
41,Eugene Tu,107.00,
42,Feel Galfond,105.00,
43,Isixione999,104.00,
44,Jan Rullkoetter,97.00,
45,Davide Suriano,97.00,
46,DGWYNN,94.50,
47,FrequencyRaiser,94.00,
48,MoKing_,84.50,
49,JokerLau86,84.00,
50,Hugh_Hustler,83.00,
