Rank,Nickname,Points,Prize
1,xTwistedFate,8454.00,250.00
2,Evgeny Paketov,4282.00,200.00
3,Locked ln,3761.00,170.00
4,Kuromi!,3444.00,140.00
5,de_Dakwerker,3141.00,120.00
6,whyiplaythis,2780.50,100.00
7,seiteeen,4342.00,80.00
8,InFlowState,2604.00,70.00
9,Rabbit_Life,2573.00,60.00
10,SmartArt,2329.00,50.00
11,KimmieBOT,2178.00,40.00
12,Honey Pot,2024.00,40.00
13,BIDEN2024!!!,1948.00,40.00
14,A Castellazzi,1891.00,30.00
15,OV1Gxci,1856.00,30.00
16,waskikoluder,1731.00,30.00
17,mqgblf,1585.00,30.00
18,Avmeza,1538.00,30.00
19,dar0s25,1484.00,30.00
20,NoShitSherlock!,1404.00,25.00
21,mxfmxf,1306.00,25.00
22,Kirill Ivantsov,1306.00,20.00
23,kolaz03,1294.50,20.00
24,Nareik1592,1276.00,20.00
25,jinyu168,1269.00,20.00
26,Sokun22,1920.00,20.00
27,PepeLePhew,1006.00,20.00
28,jnqjx,1002.50,20.00
29,afrd,1000.50,20.00
30,adsmartins1985,993.00,20.00
31,qingsong-wang,966.00,20.00
32,ERR0r_,911.50,20.00
33,seoks4024,909.00,20.00
34,yilufa8,906.00,10.00
35,Hidemi-,888.00,10.00
36,Ziltoid,873.00,10.00
37,Johannes Raver,841.00,10.00
38,Nightwish !,836.00,10.00
39,retiarius,808.00,10.00
40,Myxa-,785.00,10.00
41,cebao,750.00,10.00
42,SportwettenAndi,735.00,10.00
43,Mario-Santos,727.50,10.00
44,Hey Anna!,726.00,10.00
45,DKonU,726.00,10.00
46,Hi Adults,704.00,10.00
47,LuckyDL,704.00,10.00
48,money1111,690.00,10.00
49,PapyRain,673.00,10.00
50,TrapBySet,672.00,10.00
