Rank,Nickname,Points,Prize
1,Grizs,1408.00,25.00
2,diffuser,1020.50,20.00
3,chikipoker,1001.50,17.00
4,PROFETA,945.00,14.00
5,el eternauta,938.00,11.00
6,Lazarte-,935.00,9.00
7,LucasG06,840.50,8.00
8,NetDepositor,791.50,7.00
9,E2GG,673.00,6.00
10,just_Arcel,614.50,5.00
11,Move On Up,589.00,4.00
12,manha11an,575.00,3.50
13,Yura66,560.00,3.50
14,JUEGAJR17,559.00,3.00
15,FLOORCA,553.00,2.50
16,Ullaulle,530.00,2.50
17,Lilyzoo,523.00,2.50
18,barbaneraZSU,516.50,2.50
19,GGr@y,515.00,2.00
20,rakemashina,513.50,2.00
21,Ziyy,503.50,2.00
22,NataLeeee,502.00,2.00
23,alibaba_ma,498.00,1.80
24,alex_yang22,497.50,1.80
25,Eduard1789,486.50,1.80
26,CRMAllan,479.50,1.60
27,yanyun1,476.00,1.60
28,DDWXWYX,472.50,1.60
29,Pain and Panic,458.00,1.60
30,Jeff Beson,445.00,1.40
31,6e3DeJIbHuK,440.00,1.40
32,Cuihuali,434.50,1.40
33,Backzy,434.00,1.40
34,myluna6996,432.00,1.20
35,Petr333,428.00,1.20
36,ThugFish,426.00,1.20
37,Quattroruote,426.00,1.00
38,I am PokerKing,424.00,1.00
39,Makwinter,422.00,1.00
40,BlueDream96,415.00,1.00
41,1101yu,415.00,0.80
42,Michael Hiraki,414.50,0.80
43,AAbeatKK,413.50,0.80
44,Y Doronin,405.00,0.80
45,MaggieQueen,405.00,0.80
46,Bakurov,402.00,0.80
47,apple_tree,399.50,0.80
48,skoopp1,399.50,0.80
49,MindTracker,381.00,0.80
50,gram52,379.50,0.80
51,keksikat,375.00,0.80
52,gunsandglory,372.00,0.80
53,Ride Or Die,371.50,0.80
54,Theosisza,368.00,0.80
55,SVSFK,368.00,0.80
56,Apica,362.00,0.80
57,Eduard3812,361.00,0.80
58,Yetiii,352.00,0.80
59,David Waa,348.50,0.80
60,Loubron23,347.50,0.80
61,vityaivaha,342.00,0.60
62,LeonBIG,338.50,0.60
63,zhangmei520,334.00,0.60
64,ethbull,331.50,0.60
65,I_ E I_,326.50,0.60
66,billy loomis,324.00,0.60
67,marit0,323.00,0.60
68,warson79,321.00,0.60
69,El_Pianista,319.00,0.60
70,LittleLuckPlz,309.50,0.60
71,Vitaliee,309.00,0.60
72,Kaligone,307.00,0.60
73,zhangyangk83,306.00,0.60
74,Marshmallow54,304.00,0.60
75,wlsrnjs123,303.00,0.60
76,Tiantianshuisha,299.50,0.60
77,PatrickOitavo,291.00,0.60
78,Shabardin_88,290.00,0.60
79,BBis,289.00,0.60
80,kain_kn,286.50,0.60
81,JMRomo,286.00,0.40
82,alwaysnats7,285.00,0.40
83,ivsrd,281.50,0.40
84,24fenix,274.50,0.40
85,hwlm,273.50,0.40
86,koderek,273.00,0.40
87,ZacJumpOne,271.50,0.40
88,UribeP,270.00,0.40
89,Rubens BCR,266.00,0.40
90,LOL32212,262.00,0.40
91,PTJames,259.00,0.40
92,KKAllinKA,255.00,0.40
93,zmiotewas,253.00,0.40
94,Scuffed,253.00,0.40
95,Esquizofrenia,251.00,0.40
96,123wo,251.00,0.40
97,eden1st,247.00,0.40
98,flitspaal,247.00,0.40
99,coffeedrinker,246.00,0.40
100,KoalaCarp,245.00,0.40
101,Ken_HK,244.00,0.40
102,olesaf,243.00,0.40
103,34-35,242.50,0.40
104,eljot1411,242.00,0.40
105,AveFenix-11,239.00,0.40
106,WPoker1,238.00,0.40
107,Merowian,236.00,0.40
108,ALLEGRO888,234.00,0.40
109,Joylong823,234.00,0.40
110,Sashko_UA,233.00,0.40
111,unicogrande,231.00,0.30
112,Ellie Williams,230.00,0.30
113,sl@rk,226.00,0.30
114,ELINSBACK123,226.00,0.30
115,Tokyo-Joe,225.00,0.30
116,Suburra,225.00,0.30
117,Tesla396,224.50,0.30
118,5bet_all_in,224.00,0.30
119,vosmiklinka,224.00,0.30
120,Prof XoveAir,223.00,0.30
121,Tsoi Denis,219.50,0.30
122,lnxea,219.00,0.30
123,Vakulenkov20,218.00,0.30
124,sensat1on,218.00,0.30
125,Birth of Rain,217.00,0.30
126,Sebastian666,217.00,0.30
127,LinusWho,216.00,0.30
128,kuzario 1,216.00,0.30
129,FinalHunter,215.00,0.30
130,Wutang1,214.50,0.30
131,almian,214.00,0.30
132,Tiamat777,213.00,0.30
133,Hainaatuu,212.50,0.30
134,TheAzerse,211.00,0.30
135,TypeOk,209.00,0.30
136,wrthjke,208.50,0.30
137,Poooer,206.00,0.30
138,anny0321,206.00,0.30
139,NL2026Profit,205.50,0.30
140,Xinliu2026,204.50,0.30
141,Pr0mise,204.00,0.20
142,CharlesInGame,204.00,0.20
143,Eugeniu D,203.00,0.20
144,BagadtDagoly,203.00,0.20
145,Alex6511,203.00,0.20
146,UhBarado,202.00,0.20
147,winnhelm,202.00,0.20
148,dr0n,201.00,0.20
149,Antonizfrantsii,200.50,0.20
150,Roman Denisov,199.00,0.20
151,Vinny_HG17,199.00,0.20
152,Pafno,198.00,0.20
153,Dogstyle,198.00,0.20
154,StCroix,198.00,0.20
155,n0future,197.00,0.20
156,MASTER ELITE,197.00,0.20
157,Yihancall,196.00,0.20
158,ssggor,196.00,0.20
159,JokerDNR,195.00,0.20
160,Zhlrsn,194.50,0.20
161,Jager Meister,194.00,0.20
162,mariman99,193.50,0.20
163,The_ce,192.50,0.20
164,StackrGG,192.00,0.20
165,Chatokily,191.50,0.20
166,Wardienn,191.00,0.20
167,signig,190.50,0.20
168,kingjackMF,190.00,0.20
169,keluspionu,190.00,0.20
170,YANCOVICH,189.50,0.20
171,PHASHA,189.50,0.20
172,Tovarasu1985,189.00,0.20
173,BergeBomb,189.00,0.20
174,Sodcan,188.50,0.20
175,Hui-L,187.50,0.20
176,freestyle123,187.00,0.20
177,NerdPapiao,187.00,0.20
178,WaveFCollaps,185.50,0.20
179,wuyihengliu,185.50,0.20
180,shimano76,185.00,0.20
181,gomito10,184.00,0.20
182,Matvei F,183.00,0.20
183,EmptyheadPL,183.00,0.20
184,DanCurly,182.00,0.20
185,PanSytuacji,180.00,0.20
186,monkincity,179.00,0.20
187,bgoz22,179.00,0.20
188,Pohla,178.00,0.20
189,kas_i_ko_,176.50,0.20
190,AllinMank0 dayo,175.00,0.20
191,aricast19,174.00,0.20
192,han_rastaban,172.50,0.20
193,NihaoBrothers,172.00,0.20
194,Chachanaga,172.00,0.20
195,maybefish,171.00,0.20
196,AOI1908,170.00,0.20
197,Master2055,169.00,0.20
198,tomss69,169.00,0.20
199,Mattib247,169.00,0.20
200,xwhitedead,169.00,0.20
201,oven23,169.00,0.10
202,Artanis,169.00,0.10
203,IsraK9,167.50,0.10
204,waldemarczyk,165.00,0.10
205,WezzNL,165.00,0.10
206,1FOX1959,164.00,0.10
207,SiempreEsHoy,163.00,0.10
208,maycolor,163.00,0.10
209,Sanjokmo,162.50,0.10
210,aatamikorpi,162.00,0.10
211,Rokanive,162.00,0.10
212,Matias Andre,162.00,0.10
213,ZaLeaPoN!,161.00,0.10
214,yzhangjie,161.00,0.10
215,chimichamba,161.00,0.10
216,Paolocesar7,160.00,0.10
217,Kennedy Leon S,160.00,0.10
218,Mulder 888,159.50,0.10
219,Wladimir P,159.00,0.10
220,TAMOYO DAIDOUJI,158.00,0.10
221,Barbie gold,157.50,0.10
222,P2259_5689,156.50,0.10
223,vlad548,156.00,0.10
224,Askanix,156.00,0.10
225,AlenzOS,154.00,0.10
226,Valcacec,154.00,0.10
227,RockRola,154.00,0.10
228,keyy221,154.00,0.10
229,B1MM3R,152.00,0.10
230,nicknametaken,152.00,0.10
231,Gun-N,151.50,0.10
232,Lyoha,150.00,0.10
233,luxundaxiongdi,150.00,0.10
234,Djjok3r,150.00,0.10
235,CHAMIGO,150.00,0.10
236,BEALISS31,150.00,0.10
237,lamelomane23,149.50,0.10
238,BigFly@,149.00,0.10
239,Gradari,148.50,0.10
240,punkrock40,148.50,0.10
241,George W Push,148.00,0.10
242,NAIGVEMIG,148.00,0.10
243,ArnoldFuzzer,147.00,0.10
244,Githy0116,147.00,0.10
245,clever348,146.50,0.10
246,OIOFrank,146.00,0.10
247,wyizhi44,145.50,0.10
248,WeddingCake,145.00,0.10
249,TheMKkid,145.00,0.10
250,sunshineson,145.00,0.10
251,Fishtimeee,144.50,0.10
252,danwal96,144.00,0.10
253,opsie!,144.00,0.10
254,Aleh07,144.00,0.10
255,PeLaiiTooO,144.00,0.10
256,aufruhr__,144.00,0.10
257,Colddeath,143.50,0.10
258,Gigafish,143.00,0.10
259,WillyPaz,143.00,0.10
260,DavyRik,143.00,0.10
261,infinity lie,142.00,0.10
262,Danil Penza,142.00,0.10
263,KO]I[EMA,141.50,0.10
264,RuiSi-Xia,141.00,0.10
265,AngukaNayo,141.00,0.10
266,Ryvel,141.00,0.10
267,mookhin,141.00,0.10
268,TiltedFish72,140.00,0.10
269,Don_Freecss,140.00,0.10
270,simpson_,139.50,0.10
271,ALZZG,139.50,0.10
272,Dark Raven,139.00,0.10
273,Barkly,139.00,0.10
274,deepdeep run,139.00,0.10
275,7E7RA,138.50,0.10
276,WEEW00,138.50,0.10
277,Tnxphone,138.00,0.10
278,DimaSVol,138.00,0.10
279,misakI112,138.00,0.10
280,HardBoiledEgg,138.00,0.10
281,qfl1995[,138.00,0.10
282,tat5,137.00,0.10
283,phoen1x13,137.00,0.10
284,mattcort,137.00,0.10
285,Letsrock_,137.00,0.10
286,Artem Volkoedov,137.00,0.10
287,Teemo on duty!,136.50,0.10
288,EVgroove,136.00,0.10
289,MissAivil,136.00,0.10
290,VictorAGS,136.00,0.10
291,fishLXH,136.00,0.10
292,r3oP,135.00,0.10
293,Someone1111,135.00,0.10
294,Lada19,135.00,0.10
295,IDKplayPoker_,135.00,0.10
296,Sgt_Frog,135.00,0.10
297,Unbel!ever,135.00,0.10
298,dor985,135.00,0.10
299,Kogi44,134.00,0.10
300,happydim,134.00,0.10
