Rank,Nickname,Points,Prize
1,Igor Dyadyuk,7187.50,120.00
2,Liehuotang,6251.00,100.00
3,MikaPaasonen,6212.00,80.00
4,miracle49,5860.00,65.00
5,mffff333,5716.50,50.00
6,SamiusMester,5699.50,40.00
7,Roly Poly,4055.00,35.00
8,guobaorou2000,3942.00,30.00
9,Max Idiot Vibe,3831.00,25.00
10,KOORA3,3579.00,20.00
11,MingTao 2026,3228.00,15.00
12,Dr- Gener,3046.50,14.00
13,GG_Albert,3017.00,13.00
14,SattvaMind,2821.50,12.00
15,Ara66,2392.00,11.00
16,RazvanTT90,2357.00,11.00
17,nemoim,2316.00,10.00
18,lengjingw,2231.00,10.00
19,getgoosebumps,2141.00,9.00
20,MaxWin go allin,2129.00,9.00
21,Mr-Eugenius,2120.50,8.00
22,ololopush,2088.50,8.00
23,kid2507,2073.50,8.00
24,Wifecoach,2037.00,7.00
25,GG wrh,1999.50,7.00
26,moscue dernuc,1912.00,7.00
27,ChrisEggWhite,1891.00,7.00
28,Ridikulus,1868.00,7.00
29,Espelunca,1850.00,6.00
30,godthree,1808.00,6.00
31,1baNoTakaramono,1759.00,6.00
32,abracadabra@,1745.00,6.00
33,Stackfu,1733.00,6.00
34,Jonito100,1656.00,6.00
35,MuichiroT,1642.00,6.00
36,fiveplus,1640.50,5.00
37,fish@2004,1635.00,5.00
38,Nikovich11,1623.00,5.00
39,Alfred0013,1606.00,5.00
40,superccccc,1578.50,5.00
41,14AAs,1575.00,4.00
42,Edolino09,1538.00,4.00
43,Maddie2026,1513.00,4.00
44,Nikolaikos63,1500.00,4.00
45,Hateful_8th,1479.00,4.00
46,SrWolpo,1478.00,4.00
47,RogerroooONY,1402.00,4.00
48,ngai zen,1398.50,4.00
49,TheDutchRabbit,1365.00,4.00
50,TeusL,1357.00,4.00
51,cccccchh,1348.00,4.00
52,xiaohuangmao123,1329.00,4.00
53,gonzo72s,1319.00,4.00
54,fog frog,1318.00,4.00
55,Aaiio,1316.50,4.00
56,DragonBenoni,1296.00,4.00
57,Morning Calm,1290.00,4.00
58,wanxiahaomei,1282.50,4.00
59,LICHARDO,1282.00,4.00
60,tres-deuce,1241.00,4.00
61,EV_Burn3r,1231.00,3.00
62,CTRLGG,1206.50,3.00
63,goodlunky,1205.00,3.00
64,lovezzx,1199.00,3.00
65,Texan55,1172.00,3.00
66,Arain188,1168.00,3.00
67,Ahwooo,1148.00,3.00
68,DoctorDoom,1142.00,3.00
69,Destiny1999,1128.00,3.00
70,MrManok,1122.00,3.00
71,BlindingLight,1110.00,3.00
72,Orca N8A,1098.00,3.00
73,KamiennaWyspa,1091.00,3.00
74,aodebiao9,1079.50,3.00
75,josephchris,1052.00,3.00
76,MKP [Ginta],1040.00,3.00
77,wanghan,1003.50,3.00
78,chihuoghvho,992.00,3.00
79,Dr_ Fish,984.50,3.00
80,vasslan,972.50,3.00
81,FruitNinjaChamp,972.00,3.00
82,NEMES1Z,964.00,3.00
83,lpbtsns30c,964.00,3.00
84,DDXQ777,946.00,3.00
85,Nass199,920.00,3.00
86,DAFISH2025,914.00,3.00
87,N0tengoldea,904.00,3.00
88,starmaweake,901.00,3.00
89,B166ER,882.00,3.00
90,Bai Xiaochun,880.00,3.00
91,ThatWasEpic!,873.00,2.50
92,EStein,870.50,2.50
93,Afasia,869.00,2.50
94,H Petrosyan,850.00,2.50
95,AllinHunter44,842.50,2.50
96,HHHunter39,842.50,2.50
97,Nicholas0612,839.00,2.50
98,lkjhgfdsazxcvbn,836.00,2.50
99,WHWF,824.00,2.50
100,xiaobangbang,814.00,2.50
