Rank,Nickname,Points,Prize
1,Alkolot,6196.50,60.00
2,LHW258,5723.00,50.00
3,ougmike,5248.50,44.00
4,Serhii Marchuk,4911.50,38.00
5,MEGAMAKER,4803.00,32.00
6,Shamamix,4151.00,26.00
7,Blazar421,3836.00,22.00
8,MaxWin go allin,3807.00,18.00
9,DaXiGua28,3678.50,15.00
10,epic-triumph,3675.50,13.00
11,youdianlang,3638.50,11.00
12,yuzove,3605.00,10.00
13,moctopus,3452.00,9.00
14,Stackfu,3372.00,8.00
15,Atrue0,3115.50,8.00
16,Beblebabla,3102.00,7.00
17,FengMu2025,3028.00,7.00
18,Piedrita!,3014.00,7.00
19,Bai Xiaochun,2944.00,6.00
20,sadbadmadfu,2683.50,6.00
21,osprey10,2334.00,5.00
22,Arhimandrit,2313.00,5.00
23,LuXoR15,2232.00,5.00
24,Rake Runner,2229.00,5.00
25,Cole Poker,2195.00,5.00
26,nl-50,2182.00,5.00
27,AIagentwin,2134.00,5.00
28,14AAs,2046.50,4.00
29,PLA of China,2033.50,4.00
30,Lion419,2025.00,4.00
31,BaJI6geMaR,2004.00,4.00
32,TomDg23,3233.00,3.00
33,Poto_CJ,1892.50,3.00
34,lwtjryy,1886.50,3.00
35,ppnnnn,1865.50,3.00
36,Linghoney,1846.50,3.00
37,ccy888love,1763.00,3.00
38,DC_epick2026,1729.00,3.00
39,play4winn,1653.00,3.00
40,IvoVRA,1653.00,3.00
41,Shtani Vsrani,1616.00,2.50
42,Saveallus,1611.00,2.50
43,meyong2021,1609.00,2.50
44,tengajie666,1569.00,2.50
45,Teifur,1566.00,2.50
46,Zrlyx,1557.50,2.50
47,J2 Offsuit,1553.50,2.50
48,VKGS,1545.00,2.50
49,moosheeca,1527.00,2.50
50,noeasywayouts,1520.00,2.50
51,Coward_,1515.50,2.00
52,simonun,1504.00,2.00
53,skroet,1471.00,2.00
54,lex1221,1470.00,2.00
55,topset888,1462.50,2.00
56,RiverEastKing,1442.00,2.00
57,AzReLM,1423.00,2.00
58,starmaweake,1422.00,2.00
59,YaEbanutiyFish,1409.00,2.00
60,N0tAB0t,1398.00,2.00
61,IamTanXuan666,1396.00,2.00
62,A[-]Hear_Me[-]A,1389.00,2.00
63,rewinkd,1375.00,2.00
64,danilgun247,1373.00,2.00
65,yura449,1368.00,2.00
66,chenwh16365,1314.00,2.00
67,JoieZY@v@d,1936.00,2.00
68,Duo0209,1303.00,2.00
69,Monte Cristo 90,1288.50,2.00
70,ChinaMing666,1284.50,2.00
71,Rafa1603,1283.00,1.50
72,WolfPoker27,1280.00,1.50
73,freekick,1254.00,1.50
74,badab0em,1244.00,1.50
75,Ridikulus,1237.00,1.50
76,mmdmmd,1229.00,1.50
77,gongyifei1993,1222.50,1.50
78,HecDel,1217.00,1.50
79,Winner_UA,1211.00,1.50
80,SpleenRiffa,1209.00,1.50
81,DRG83,1183.00,1.50
82,TTTgogogo,2206.00,1.50
83,XIAORONGRONG,1177.00,1.50
84,yifei_025,1177.00,1.50
85,L1mPik,1174.00,1.50
86,EddieBBPrinter,2131.00,1.50
87,DayDayUPhhh,1142.00,1.50
88,SDefence,1129.00,1.50
89,RykCorporation,1115.00,1.50
90,Happy Give,1110.00,1.50
91,lengjingw,1099.00,1.00
92,GSGTO,1093.00,1.00
93,Baixiaochun,1087.00,1.00
94,emgoldex21,1065.00,1.00
95,PolloLoco06,1043.00,1.00
96,Optzeci,1033.00,1.00
97,chihuoghvho,1032.00,1.00
98,seguilaolinap,1024.00,1.00
99,Lw_king,1023.50,1.00
100,shabiggwcnmTci,1021.00,1.00
101,Qu1ckS1lv3rZAOL,1003.00,1.00
102,leemagic,1002.50,1.00
103,GGCTM,986.00,1.00
104,SUSHITSON,978.00,1.00
105,nanako777,974.00,1.00
106,Lcs1573,974.00,1.00
107,Yevherc,970.00,1.00
108,englishman76,962.00,1.00
109,Mushin no Shin,961.00,1.00
110,axue888,958.50,1.00
111,JohnWADA8,954.00,1.00
112,xiaofuxing12,951.00,1.00
113,yichixingguang,949.50,1.00
114,xiaobao00,938.00,1.00
115,Serafym,936.00,1.00
116,hameyhameyha,927.00,1.00
117,WUHENG,904.00,1.00
118,zy0716,883.00,1.00
119,Satnk,878.00,1.00
120,bluearmy73,870.00,1.00
