Rank,Nickname,Points,Prize
1,Muten-Roshi,4003.00,500.00
2,b1la,3455.00,420.00
3,Richard Martin,2742.00,360.00
4,Avalorn12,2555.00,300.00
5,Dr Dessert,2246.00,260.00
6,Vis Telimus,2183.50,220.00
7,Mugi-Chan,2084.00,190.00
8,Mateo58,1913.00,160.00
9,DonnySoldier,1765.00,130.00
10,Haarlem 91,1742.00,110.00
11,StatiCKy,1692.00,100.00
12,Fishku,1635.50,90.00
13,Lavoisier,1561.00,80.00
14,Andrey Kuklin,1201.00,80.00
15,Abanlan,1115.00,70.00
16,Joseph Warren,1070.00,70.00
17,LiterallyPohui,1056.00,60.00
18,Plsdontbluff,983.50,60.00
19,Avmeza,961.00,50.00
20,sz_dalaohu,916.00,50.00
21,EchoTakeover,880.00,50.00
22,CALLIFYOUDARE,876.00,50.00
23,Thirty-seven,873.00,40.00
24,Manuel Medley,720.00,40.00
25,LuHope,718.00,40.00
26,N0I1MlT,681.00,40.00
27,hdakhahda,681.00,40.00
28,poke bowl with,665.00,40.00
29,FFartso,656.00,30.00
30,zhuimeng01,634.00,30.00
31,Vincent1610,617.50,30.00
32,Eli Burrita,608.00,30.00
33,Revan7,585.00,30.00
34,OurBoiBoris,565.00,30.00
35,Chanchi Lopez,542.00,20.00
36,Potss,541.50,20.00
37,Hantren,540.00,20.00
38,SmartArt,526.00,20.00
39,Raf TMNT,520.00,20.00
40,csjj6699,494.00,20.00
