Rank,Nickname,Points,Prize
1,Bring_Them_Home,1769.00,1400.00
2,PiscoSour,1060.50,800.00
3,Gergo Zsiros,979.00,500.00
4,Matjaz Vogrinec,804.00,380.00
5,N Evdokimov,700.50,320.00
6,A Cvetkovic,649.00,300.00
7,J Tacoronte,577.00,280.00
8,I MP I,522.00,280.00
9,danimal69420,499.00,260.00
10,Tomasz Cichocki,490.00,240.00
11,Angelo Krom,460.50,220.00
12,imn0tluckbox,457.00,220.00
13,TropicalTilt,446.00,200.00
14,Mucky,431.00,200.00
15,A Goncharov,424.00,180.00
16,P Sekinger,423.00,180.00
17,H Rodriguez,411.00,180.00
18,MmmoXue,404.50,160.00
19,D Kaladjurdjevic,403.00,160.00
20,Antonio Scala,390.00,160.00
21,Vietnam[Ri],370.00,160.00
22,Hssssss_,356.00,140.00
23,CARLlTOS,350.00,140.00
24,Misha Inner,318.00,140.00
25,iamfatty,317.00,140.00
26,HabibiStackWeg,260.00,140.00
27,Matheus Souza,259.00,140.00
28,LaabD,255.00,120.00
29,zzzcccc0421,245.50,120.00
30,Paul Gregg,243.00,120.00
31,tomakawk,218.00,120.00
32,KeeKee009,206.00,100.00
33,Istvan Kovacs,204.00,100.00
34,VJCThao,200.50,100.00
35,Matthias Ehlers,200.50,100.00
36,CiuciMima,187.50,100.00
37,Goran Mandic,187.00,100.00
38,Enrri007,179.00,100.00
39,ElPerroMagico1,172.00,100.00
40,AleksandrPetrov,171.00,100.00
41,Vlad Archybasov,162.00,
42,Naoufel Smires,160.00,
43,Rodrigo Paredes,157.00,
44,DlegiJ,150.00,
45,Uladzimir B,149.00,
46,Just@doit,142.00,
47,Sergei Pronin,141.00,
48,V Nebogin,128.00,
49,abarros,126.00,
50,aIIIIIIIII,123.00,
