Rank,Nickname,Points,Prize
1,nvxia,2722.50,25.00
2,RAGE-,2668.50,21.00
3,YanLei Liu,2544.00,18.00
4,MonsterPlanet,2093.50,15.00
5,Bossa Nova,1449.00,13.00
6,KolyaGG,1385.00,11.00
7,forty1,1326.00,9.00
8,RotomayeR,1205.00,8.00
9,mauchien92,1164.50,7.00
10,Bali2020,1142.00,6.00
11,Rystyt,1132.00,5.00
12,Alexza,1009.00,4.50
13,zhengwendan,983.50,4.00
14,timliu1988,948.50,3.50
15,WezzNL,945.00,3.50
16,Jacky Tom,940.00,3.00
17,Himalaya777,906.00,3.00
18,mauri22,887.00,2.50
19,Facuu,882.00,2.50
20,MrMonking,878.00,2.50
21,CashVolcano,855.00,2.50
22,allin_brother,832.00,2.50
23,Leo2024,792.50,2.00
24,m@cter,785.00,2.00
25,zyt668899,772.50,2.00
26,EYULAILE,768.00,1.80
27,xiaomipoker,749.00,1.80
28,fektivno007,743.50,1.80
29,PITUCA,727.00,1.60
30,Zachary Qin,715.00,1.60
31,Outofpage,704.00,1.60
32,UKPker,688.00,1.40
33,DayOneToday,680.00,1.40
34,AnteKamata,677.00,1.40
35,enlighop,655.50,1.40
36,ggmylovem,645.00,1.40
37,canesomeone,638.00,1.20
38,ningjing1001,635.00,1.20
39,xoma_alex,634.00,1.20
40,alligatore19,629.00,1.20
41,Givemeset,624.00,1.00
42,1morebeer,608.00,1.00
43,EVGENY1104,608.00,1.00
44,Nazarii19,605.00,1.00
45,Snipershooter,601.50,1.00
46,poleggol87,596.00,1.00
47,zafksm,586.50,1.00
48,Andytt1986,584.00,1.00
49,Bigfish6689,579.00,1.00
50,lex1221,571.00,1.00
51,DeepTrain,568.00,0.80
52,youshaLLnotpas,564.00,0.80
53,Jesuscomingback,563.00,0.80
54,AA-MOLILI,550.00,0.80
55,dragon7189a,547.00,0.80
56,hhgdts,537.00,0.80
57,runandwin,530.50,0.80
58,FComNPCon,523.50,0.80
59,520xunchanglu,515.00,0.80
60,ztzl,511.00,0.80
61,im_ahead,508.00,0.60
62,Xt-cashgame,506.00,0.60
63,Cassio,500.00,0.60
64,MSASSANO,499.00,0.60
65,Lewis Bog,494.00,0.60
66,qazwsxedc1234,491.00,0.60
67,Soldier9,487.00,0.60
68,Legenda-One,478.00,0.60
69,Gin6gg,472.00,0.60
70,Zoker Dafug,465.00,0.60
71,HYIP,464.50,0.60
72,PokerCamXuc,453.00,0.60
73,11MAWER11,448.00,0.60
74,Slava3,447.00,0.60
75,lucky123qq,443.00,0.60
76,pennyoo,435.50,0.60
77,BluffersGame,431.00,0.60
78,luck2088,431.00,0.60
79,dajjj8,430.00,0.60
80,liumangxing,430.00,0.60
81,gezaman,428.00,0.40
82,LuckyAnton,426.00,0.40
83,PolloLoco06,422.00,0.40
84,Rjoseph,413.00,0.40
85,vsion,411.00,0.40
86,AMFM,409.50,0.40
87,qclxg,409.00,0.40
88,puteez,409.00,0.40
89,huangcai,400.00,0.40
90,Curt_ice24,399.50,0.40
91,Meskala,395.00,0.40
92,Yoton Yo,391.50,0.40
93,blackmythwukong,391.00,0.40
94,Szilike74,389.00,0.40
95,tit 5,381.00,0.40
96,Axel_P0oker,379.00,0.40
97,pk305,375.50,0.40
98,samnishinin,375.00,0.40
99,mingtiandalaohu,371.00,0.40
100,avramia1,365.50,0.40
101,fengyu2077,362.00,0.30
102,Traicionero,361.00,0.30
103,Dlv-vitp,358.00,0.30
104,Xldongggwin,357.00,0.30
105,vivakorsar,354.00,0.30
106,Atom SPR,354.00,0.30
107,golovastikkk,351.00,0.30
108,PeTerPan27,348.00,0.30
109,Piggie_00,344.50,0.30
110,mengzhang87,343.00,0.30
111,Provocator[M],343.00,0.30
112,Boltazar,340.00,0.30
113,Dikkevis,340.00,0.30
114,Nwtr24,337.50,0.30
115,LUCKBOXXX1 BOOM,335.00,0.30
116,xiaogoupi1,334.00,0.30
117,Robot001,332.00,0.30
118,g0316,329.00,0.30
119,CHENjie11,328.50,0.30
120,Allin Trippy,323.50,0.30
121,Johnson33333,319.50,0.20
122,zhiaimomo,317.00,0.20
123,Milfman,316.00,0.20
124,Zoda123,315.00,0.20
125,xiaolou2025,315.00,0.20
126,allin123go,311.00,0.20
127,Eventus4,311.00,0.20
128,turron503,310.00,0.20
129,KhanhKaKa3,308.50,0.20
130,GouZazhong Bzzy,306.50,0.20
131,lumping,302.00,0.20
132,JR_C,302.00,0.20
133,Peterchongchong,301.00,0.20
134,lneitralka2,300.50,0.20
135,Spidernorbee,300.00,0.20
136,TimeKun,300.00,0.20
137,3solo3wow3,297.00,0.20
138,1jHhh,291.50,0.20
139,Unsurpassed,288.00,0.20
140,zalet,286.00,0.20
141,Garderiya,284.00,0.20
142,Gunung,284.00,0.20
143,nikkie666,284.00,0.20
144,moosheeca,283.00,0.20
145,cardbot7,282.00,0.20
146,Rope is tied,280.00,0.20
147,nigelnifter,278.00,0.20
148,MARUSENbKAAA,276.00,0.20
149,lguoabz,275.00,0.20
150,voytek_k,273.50,0.20
