Rank,Nickname,Points,Prize
1,pashqadk,4192.00,60.00
2,freezee_9,3704.00,45.00
3,RocketSocket,2689.00,35.00
4,kuklotank,2077.00,30.00
5,Bunin777,1932.00,25.00
6,Give_Me_Jackpot,1693.00,20.00
7,Mysliwiec82,1638.00,16.00
8,BayGanyo,1600.00,13.00
9,Gek777,1469.00,11.00
10,Call_call_call,1466.00,9.00
11,Vla-Sof,1442.00,8.00
12,Lazy_Jack,1438.00,7.00
13,pokerudusi,1407.00,7.00
14,livi33,1366.00,6.00
15,D4NCEWITHME,1339.00,6.00
16,Major Lazer,1309.00,6.00
17,WhiteMagic13,1275.00,5.00
18,LAFELLA1,1275.00,5.00
19,NazguL88,1267.00,5.00
20,ZFRZ,1221.00,5.00
21,OpenShot,1205.00,5.00
22,2times4JackPot,1166.00,4.00
23,Videophile,1164.00,4.00
24,w00k4,1158.00,4.00
25,G1deon,1132.00,4.00
26,Demitriy20,1112.00,4.00
27,leomonteiro20,1042.00,4.00
28,doctorgabo,976.00,3.00
29,Wobbly Walt,953.00,3.00
30,yefimenko487,946.00,3.00
31,YGTO,925.00,3.00
32,z1nfandeI,918.00,3.00
33,GESaniok,911.00,3.00
34,AndGer19,906.00,3.00
35,jianganzhu777,905.00,3.00
36,Romario Agro,896.00,3.00
37,mfstar,885.00,3.00
38,JCfizz,881.00,3.00
39,musashi07,841.00,3.00
40,creg_allenki,821.00,2.00
41,Querzahnmolch,815.00,2.00
42,AS_DE_CORA,799.00,2.00
43,Golden Hands,796.00,2.00
44,Mhanny,791.00,2.00
45,Ber_Ten,767.00,2.00
46,2Wycked,765.00,2.00
47,Sin Alma,756.00,2.00
48,Tano Cariddi,755.00,2.00
49,proteinodin,755.00,2.00
50,EDUARDOAZ,735.00,2.00
51,AleisterCrowley,724.00,2.00
52,Jucayork,722.00,2.00
53,Theia9,699.00,2.00
54,Swaxx,685.00,2.00
55,HasuLA,682.00,2.00
56,kuriboh77777,682.00,2.00
57,Pharrmell PL,673.00,2.00
58,ToniDiAntoni,673.00,2.00
59,leoggpoker,659.00,2.00
60,MEX4N1K,655.00,2.00
61,yahubom,638.00,1.50
62,MARUSENbKAAA,625.00,1.50
63,Palamo76,617.00,1.50
64,Yaow,615.00,1.50
65,TurGym45,613.00,1.50
