Rank,Nickname,Points,Prize
1,Michael Weiss,1386.00,1400.00
2,Boris Premovic,1377.00,800.00
3,Matjaz Vogrinec,1197.50,500.00
4,R Gabdullin,1149.00,380.00
5,Mucky,908.00,320.00
6,J Tacoronte,883.50,300.00
7,I MP I,812.00,280.00
8,Robbert Stevens,777.00,280.00
9,Angelo Krom,754.00,260.00
10,Paul Gregg,740.00,240.00
11,H Rodriguez,633.00,220.00
12,Vietnam[Ri],629.50,220.00
13,Robin Lacey,604.00,200.00
14,Tomasz Cichocki,582.00,200.00
15,Jo Hiratsuka,559.50,180.00
16,Gabor Burgony,552.00,180.00
17,HabibiStackWeg,516.50,180.00
18,Joseph Adams,482.00,160.00
19,CARLlTOS,478.00,160.00
20,P Sekinger,470.00,160.00
21,GrahamGooch,453.00,160.00
22,Antonio Scala,415.00,140.00
23,CiuciMima,377.50,140.00
24,TropicalTilt,354.00,140.00
25,BigS777,349.00,140.00
26,George Pittam,315.00,140.00
27,Andrew Tate III,302.00,140.00
28,Conor Bergin,295.00,120.00
29,Hugh_Hustler,291.00,120.00
30,SIR NAPKINS,290.00,120.00
31,VietJetAir,277.50,120.00
32,Munteanu93,268.00,100.00
33,E Monari,237.00,100.00
34,psyhoagromor,222.00,100.00
35,Istvan Kovacs,221.00,100.00
36,Alex Wejdrup,210.00,100.00
37,AleksandrPetrov,207.00,100.00
38,Nelson Alves,206.00,100.00
39,ImTHEcharlie,202.00,100.00
40,Ping200,200.00,100.00
41,Levente Szabo,200.00,
42,Isixione999,189.00,
43,Poison King of,186.50,
44,JUSTAMILLION,184.00,
45,J Schusteritsch,175.50,
46,zzzcccc0421,168.00,
47,abarros,165.00,
48,V Nebogin,162.00,
49,Barak Wisbrod,159.00,
50,A Cvetkovic,157.00,
