Rank,Nickname,Points,Prize
1,Vfp!,2847.50,40.00
2,Ls59,2695.50,30.00
3,Muhtar01,2568.50,24.00
4,WHALERICH,2476.00,20.00
5,petrovskiy,2433.00,18.00
6,WheresFoldbutoN,2385.50,16.00
7,11AMVP11,2085.50,14.00
8,mq527,1958.00,12.00
9,DarlinGru,1823.50,10.00
10,Tovarasu1985,1743.00,8.00
11,Tiwaz96,1622.50,7.00
12,Simple97,1594.00,6.00
13,sicjoker,1553.50,5.00
14,YourBunnyGG,1506.00,5.00
15,StaffOfMoses,1505.00,4.50
16,Defeated Man,1500.00,4.50
17,vanhobo,1409.00,4.50
18,Radoric,1388.00,4.00
19,RoyalKane,1381.50,4.00
20,NightWOlfby,1363.00,4.00
21,lXgioserXl,1308.00,4.00
22,QuickCR,1266.00,3.50
23,stupid_bear1,1264.00,3.50
24,TyrionLa,1252.00,3.00
25,Vasanavanta,1227.00,3.00
26,johnwill,1125.00,3.00
27,YGTO,1041.00,3.00
28,thumbsoff,1039.00,2.50
29,Not_a_bluff,1028.00,2.50
30,Munkh_,994.00,2.50
31,Anchousis,990.00,2.50
32,chooooooovy,948.00,2.50
33,Ihtiologul,923.00,2.50
34,avesanta999,907.00,2.50
35,RagnarTeller,904.00,2.00
36,Ben9991,808.00,2.00
37,FragmatiGG,795.00,2.00
38,Patito93,793.00,1.80
39,leoggpoker,790.00,1.60
40,Tano Cariddi,781.50,1.60
41,oldboys,780.00,1.40
42,A Gyurcsina,767.00,1.40
43,Zeeero777,763.00,1.40
44,Gabrielmgama,754.00,1.40
45,RXK9,744.00,1.40
46,ZenGrindEV,737.00,1.40
47,dushniila,733.50,1.40
48,OlegLeonow,726.00,1.40
49,purple cow,716.00,1.40
50,MoonPeer,713.00,1.40
51,Aboganster777,711.00,1.20
52,w00k4,687.00,1.20
53,Martine_o_poker,686.00,1.20
54,Anacond@Z,685.50,1.20
55,RU-mBA,678.50,1.20
56,dearriba23,673.00,1.20
57,Shportk0,670.00,1.20
58,milkiman,669.00,1.20
59,ANDRYWA,667.00,1.20
60,ZTE887,667.00,1.20
61,Iam27o,666.00,1.00
62,MEX4N1K,665.00,1.00
63,Aodalie,665.00,1.00
64,ThanksForStack,654.00,1.00
65,ADevil0909,654.00,1.00
66,fanshuiyuzai,652.00,1.00
67,Shurigo,646.00,1.00
68,cainiaoxing66,642.00,1.00
69,GicikAMane,632.00,1.00
70,Leo DiBenedetto,628.00,1.00
71,maudmd,625.00,0.80
72,Krotov,620.00,0.80
73,Medowar,614.00,0.80
74,rsa011,612.00,0.80
75,HITM4N7,611.00,0.80
76,lobodelaire,611.00,0.80
77,IURII CHERNIAEV,606.00,0.80
78,racsou2012,604.00,0.80
79,krot72,599.00,0.80
80,Macieks92,592.00,0.80
81,Romario Agro,591.00,0.80
82,DimaLesnoy,590.00,0.80
83,Toedeledokie,588.00,0.80
84,Lemons12,586.00,0.80
85,neProfessionnel,577.00,0.80
86,stos7722,575.00,0.80
87,Nechayson,574.00,0.80
88,grudeman,574.00,0.80
89,IM_88,572.00,0.80
90,Patrick0306,572.00,0.80
91,Minkamina,567.00,0.60
92,3umph,567.00,0.60
93,skinnyfriend,564.00,0.60
94,Lvshijin,561.00,0.60
95,Faiitan,546.00,0.60
96,Tamagochi57rus,546.00,0.60
97,LE-CELTE,543.00,0.60
98,DiosBrunoch,541.00,0.60
99,Sx74,537.00,0.60
100,mookhin,536.50,0.60
101,crocodile22,532.00,0.60
102,NovaDrift,524.00,0.60
103,LE_JIGGO,519.00,0.60
104,fratele,514.00,0.60
105,Pointe Du Van,509.00,0.60
106,jacque6,507.00,0.60
107,tropicante9,506.00,0.60
108,Rystyt,502.00,0.60
109,Kindless,501.00,0.60
110,aliyou,501.00,0.60
111,Alexandr2001,499.00,0.60
112,Panno4ka,499.00,0.60
113,Miki Gold,496.00,0.60
114,Lonchera,494.50,0.60
115,Multima,494.00,0.60
116,Kogi44,490.00,0.60
117,UanTeiK,480.00,0.60
118,Hisoka_Morou,478.00,0.60
119,Coldcalltribe!,477.00,0.60
120,AsylumSeeker,474.00,0.60
121,BPOC_B_KOKOC,473.50,0.60
122,avividan,473.00,0.60
123,jhutch666,469.00,0.60
124,Velez Kid,466.00,0.60
125,lawlieat77,465.00,0.60
126,uzquiano gus,462.00,0.60
127,xiaoYYxiao,462.00,0.60
128,Benya!,459.00,0.60
129,Ai--bot,457.00,0.60
130,sr barristan,452.00,0.60
131,RaynerZagri,451.00,0.40
132,Wesger,450.00,0.40
133,DonPelayo,449.00,0.40
134,rober111,449.00,0.40
135,Betelgeuseee,443.00,0.40
136,pondhub,442.00,0.40
137,Kensei427,433.00,0.40
138,koderek,422.00,0.40
139,marksman141,421.00,0.40
140,Ali08sh,421.00,0.40
141,Setentra,420.00,0.40
142,sinkarma725,418.00,0.40
143,Thanatos_06,415.00,0.40
144,Liu Jingli,413.50,0.40
145,MrRandomness,413.00,0.40
146,le Roi-Soleil,411.50,0.40
147,D4NCEWITHME,411.00,0.40
148,Yetiii,410.00,0.40
149,Brutal Madrez,409.00,0.40
150,Metseas,406.00,0.40
151,Cupon_,403.00,0.40
152,Mr Yanty,402.00,0.40
153,ZamGazproma,401.00,0.40
154,BIBIGON23,400.00,0.40
155,kklj,397.00,0.40
156,Pit@Boss,392.00,0.40
157,Bad R0B0T,392.00,0.40
158,Mikeloko,391.00,0.40
159,Don_Makaron,390.00,0.40
160,ioann_king,390.00,0.40
161,kuriboh77777,390.00,0.40
162,RocketSocket,389.50,0.40
163,JuanCr14,389.00,0.40
164,masha_like_avy,384.00,0.40
165,PerroLoco,378.00,0.40
166,Willsun,377.00,0.40
167,whoisQQQ,376.00,0.40
168,scotchsolvesall,372.00,0.40
169,Crash22,372.00,0.40
170,72o_allin,370.50,0.40
171,parabel1um,370.00,0.20
172,AllIsFake,370.00,0.20
173,Patience2026,367.00,0.20
174,Y-xiu,366.00,0.20
175,PardeJotas,363.00,0.20
176,Ber_Ten,363.00,0.20
177,gandalfgreypube,363.00,0.20
178,phoche81,362.00,0.20
179,Smith72,362.00,0.20
180,narutonic,361.00,0.20
181,Fedepincha15,359.00,0.20
182,Jugi_20,359.00,0.20
183,1stDream,358.00,0.20
184,Akashic,357.00,0.20
185,BoL2N,357.00,0.20
186,godofmm,356.50,0.20
187,Michael Hiraki,356.50,0.20
188,Timewizard97,355.00,0.20
189,MeJo[KPoNe],350.00,0.20
190,LEA93,347.00,0.20
191,tokito0,345.00,0.20
192,Palamo76,345.00,0.20
193,BigHAOBaby,344.00,0.20
194,costarikanez,344.00,0.20
195,Reg_potro6itel,343.00,0.20
196,C-BravoAK,342.00,0.20
197,Archi1,339.00,0.20
198,NicoAtoMMM,338.00,0.20
199,Gudini34,337.50,0.20
200,Irving Zisman,333.50,0.20
201,bingoxxxxxxx69,333.50,0.20
202,WIRIWIR1,332.00,0.20
203,S[U]PERMAN,331.50,0.20
204,Bol_Bai,331.00,0.20
205,quopana,327.50,0.20
206,benjaar,326.00,0.20
207,Eencelligbeest,325.00,0.20
208,Oleksandr B,322.00,0.20
209,Hammeringyon,319.00,0.20
210,Elcherlfafas,318.00,0.20
211,XillaR,317.00,0.20
212,Not1L,316.00,0.20
213,Zyngaluckbox,315.00,0.20
214,Metal-Pescado,315.00,0.20
215,TARXIXI,308.00,0.20
216,Tokyo-Joe,306.00,0.20
217,kasshi Yu,304.00,0.20
218,RaskatRzn,304.00,0.20
219,H_Palmcrantz,303.00,0.20
220,m_ange04,303.00,0.20
221,chinano111,301.50,0.20
222,AreyoumyATM,301.00,0.20
223,Bonti13,301.00,0.20
224,Trumpocalypse,300.00,0.20
225,I4WixxLive@Wsop,297.00,0.20
226,k918,296.00,0.20
227,ShibaLandLord,294.00,0.20
228,HBTURF,293.00,0.20
229,ssorinacho92,292.00,0.20
230,OninZhu,291.00,0.20
231,BetoTekuC00,290.00,0.20
232,dzmtr_stsshr,289.00,0.20
233,1BB-fish,288.00,0.20
234,Milu_cpt,288.00,0.20
235,Lihotvor,287.00,0.20
236,johnsaritaa,285.00,0.20
237,Major Lazer,283.00,0.20
238,patrickxin,281.50,0.20
239,addnolol,279.00,0.20
240,qrivast,279.00,0.20
241,TheQueenKK,279.00,0.20
242,Saber11,279.00,0.20
243,HasuLA,277.00,0.20
244,VApokerOk,277.00,0.20
245,Pando@,275.00,0.20
246,MrIrakli,274.50,0.20
247,artyk21,273.00,0.20
248,hydro_freak,273.00,0.20
249,suggest66,273.00,0.20
250,maudugom,273.00,0.20
