Rank,Nickname,Points,Prize
1,Kamil Szulc,2353.00,500.00
2,Zlata Roka,2126.00,400.00
3,joaking223,1837.50,320.00
4,Wabuu,1579.00,260.00
5,Ticheross,1209.00,210.00
6,Silverstoneia,943.00,170.00
7,Gumshark,882.00,140.00
8,Marc McLaughlin,786.00,110.00
9,Filip685,706.50,90.00
10,Hugh_Hustler,600.50,70.00
11,Iblundered,600.00,70.00
12,easyGameasyLife,568.00,60.00
13,NOOOWAY,553.50,60.00
14,Btrthnyou,533.00,60.00
15,BuenaSuerte@,529.00,60.00
16,NZL905,503.50,60.00
17,AiKami,490.00,60.00
18,Reg-Hunter,474.00,50.00
19,M Kaliszewicz,458.00,50.00
20,Tabbypoint,457.00,50.00
21,NitKarmita,451.00,50.00
22,fangfeiaa,386.50,50.00
23,Diego A Torres,380.00,50.00
24,Luilly Ponce,363.50,50.00
25,TWTFB580,357.00,40.00
26,HonestMeyer,352.00,40.00
27,SoyBoy99,320.00,40.00
28,sjxixnwnsk,320.00,40.00
29,GuidoBellido,318.50,40.00
30,imsanturron,305.00,40.00
31,UsedToBluff,299.00,40.00
32,Yellovvvwin,292.00,40.00
33,heineken45,285.00,40.00
34,GrahamGooch,278.00,40.00
35,Djon Wik,276.50,40.00
36,H Pesonen,258.00,40.00
37,IwantMiIIioN,250.00,30.00
38,Ricky-T,241.50,30.00
39,LeapingFish,236.00,30.00
40,MMelo,225.00,30.00
41,Catuai Amarelo,224.00,30.00
42,YYDS-YW,207.00,30.00
43,Soul Trader,205.00,30.00
44,Lisan al-Gaib!,196.00,30.00
45,t0phu,193.00,30.00
46,Marco Zevola,192.00,30.00
47,Domboricrew,176.00,30.00
48,knxwledge,176.00,30.00
49,lLoveMyself,171.00,30.00
50,KRAZYKLAVA,170.00,30.00
51,P Popov,169.00,30.00
52,sheeeppp,167.00,30.00
53,DingLiren,166.00,30.00
54,ElPerroMagico1,165.00,30.00
55,l_____@_@_____l,160.00,30.00
56,wei2huge,153.00,30.00
57,RAF141516,151.50,30.00
58,FinkisEinhorN,150.00,30.00
59,GGDiusman,149.00,30.00
60,woodspoker,146.00,30.00
61,BoBofatcat,145.50,25.00
62,xiaohaohaoshi,145.00,25.00
63,Billy Cheng,144.50,25.00
64,R Gabdullin,143.00,25.00
65,Limpwienerhans,136.50,25.00
66,Xantares6,134.50,25.00
67,HTHL888,133.00,25.00
68,U Zaitsau,128.00,25.00
69,krosse-hosse,124.00,25.00
70,mrleem,123.50,25.00
71,HBS99,116.00,25.00
72,Elias Holloway,113.00,25.00
73,JBSMJ,113.00,25.00
74,Alex Wejdrup,112.00,25.00
75,naturalnoob,111.00,25.00
76,tirAAnyos,110.00,25.00
77,iamfatty,109.00,25.00
78,dasama[14],107.00,25.00
79,Tjiang,106.00,25.00
80,SanSanJo!,105.00,25.00
81,dwan ming,105.00,25.00
82,s1nifreM,102.00,25.00
83,Adam2189,102.00,25.00
84,Lancewin,99.00,25.00
85,AceKing100,97.00,25.00
86,Dale999,95.00,25.00
87,killer_4747,94.00,25.00
88,winassume,93.00,25.00
89,0215-nam,93.00,25.00
90,ARKADIY1977,90.00,25.00
91,ldsx990117,90.00,
92,V Nebogin,89.00,
93,HubertR,88.00,
94,AAcracked,87.00,
95,FSwithgod,86.00,
96,BronBron23,83.00,
97,GogginsGroot,82.00,
98,Econom1st,82.00,
99,bsegor,80.00,
100,JohnBooker,79.00,
