Rank,Nickname,Points,Prize
1,nvxia,3006.00,25.00
2,piji17,2645.50,21.00
3,GGSHIGOUB,2592.50,18.00
4,dainilaile,2450.00,15.00
5,520xunchanglu,1994.00,13.00
6,Nazarii20,1964.50,11.00
7,mutedo,1823.00,9.00
8,Yashilagggou,1821.00,8.00
9,543-,1818.50,7.00
10,Mr @,1753.50,6.00
11,V PRIME-,1744.00,5.00
12,buyushashou,1406.00,4.50
13,dashjkg,1309.00,4.00
14,skvmsdkvmfdk,1262.50,3.50
15,JohnTravoltaA,1216.00,3.50
16,EVGENY1104,1107.00,3.00
17,Getshomehigh,1086.00,3.00
18,Cvrchak,1059.00,2.50
19,EvGeniy01,1057.00,2.50
20,liangyuxing,973.00,2.50
21,iamFisherman,966.00,2.50
22,Gin6gg,922.00,2.50
23,mr_Well,910.00,2.00
24,KISSFACE,906.00,2.00
25,Jefe!,881.50,2.00
26,Forlove-918,849.00,1.80
27,strelok74vip,834.00,1.80
28,Pybody,829.00,1.80
29,Orias,817.00,1.60
30,jobido,755.00,1.60
31,maohongqi,749.00,1.60
32,Victor O,745.00,1.40
33,LuckyAnton,744.00,1.40
34,timliu1988,732.50,1.40
35,kungfufighting,729.50,1.40
36,Asko01,724.00,1.40
37,jiahua-Lv,707.00,1.20
38,Limitcrusher86,703.50,1.20
39,xiaofei555,690.50,1.20
40,NABAZOID,688.00,1.20
41,xiaopanzi,684.50,1.00
42,PITUCA,666.00,1.00
43,Bali2020,662.50,1.00
44,969696qwe,646.00,1.00
45,fengyu2077,636.50,1.00
46,Lizzzzzzj,630.50,1.00
47,IwannabluffU,619.00,1.00
48,273ksSCM@@2026,609.00,1.00
49,peresito,594.00,1.00
50,staratel17rus,587.00,1.00
51,Provocator[M],579.00,0.80
52,BBJWINNER,576.00,0.80
53,lion-nnt,575.00,0.80
54,Kaluszko,573.00,0.80
55,Dankwin,568.00,0.80
56,bomag,564.50,0.80
57,0raetlabora,561.00,0.80
58,Boltazar,552.00,0.80
59,RUSLAN77778,540.00,0.80
60,KenChauKen2025,524.00,0.80
61,fanwupo,523.00,0.60
62,den4ikRUS,520.00,0.60
63,TudoPerfeito_,519.00,0.60
64,kaas12,516.50,0.60
65,BluffersGame,510.00,0.60
66,CozyT,502.00,0.60
67,Soldier9,493.50,0.60
68,shuishangp886,487.00,0.60
69,UmbrellaaU,485.00,0.60
70,saneeeeek,482.00,0.60
71,sgr888,477.00,0.60
72,NIGHTORION,471.00,0.60
73,ZugzwangFishMan,470.00,0.60
74,narcant,469.00,0.60
75,1morebeer,468.00,0.60
76,Goku_Ahhh!!,444.00,0.60
77,Henryhk,442.00,0.60
78,Random visitor,439.00,0.60
79,Phantom0216,435.00,0.60
80,JACK DERUZHENKO,429.00,0.60
81,KosVik777,425.00,0.40
82,starsisbetter,422.00,0.40
83,Second Uncle,422.00,0.40
84,i2qgeniy,421.00,0.40
85,Nedrugh,421.00,0.40
86,HJL0,417.00,0.40
87,Tony-Montanaaa,417.00,0.40
88,Dikkevis,415.00,0.40
89,solar poker,413.00,0.40
90,fafaalltime,411.50,0.40
91,santimdq456,410.00,0.40
92,al210584,405.00,0.40
93,VERSACE_,402.00,0.40
94,6ixth Man,400.00,0.40
95,RicsiSpy,398.00,0.40
96,Motold,396.00,0.40
97,Andytt1986,395.00,0.40
98,ParAleX!,393.00,0.40
99,Aleks255,386.00,0.40
100,SKoopers,384.00,0.40
101,Vinson-Gatsby,383.00,0.30
102,99JIUJIU,379.00,0.30
103,PojjArm@n-,365.00,0.30
104,Skill up higher,365.00,0.30
105,turron503,362.00,0.30
106,zalet,360.00,0.30
107,Kiedis,360.00,0.30
108,Lupinewolf,359.00,0.30
109,Capacitor,358.00,0.30
110,KUKHF199,357.50,0.30
111,Akilam77,349.50,0.30
112,zhegeb666,348.00,0.30
113,paleirui92,347.50,0.30
114,Unstop@ble,342.00,0.30
115,TomerJC7,341.00,0.30
116,VN Miner,340.00,0.30
117,joker1296,338.00,0.30
118,candybox,337.00,0.30
119,fektivno007,336.00,0.30
120,Kong-2026,336.00,0.30
121,J0hnS0nBaby,334.50,0.20
122,Wrongtimes_,332.00,0.20
123,66JJ,329.00,0.20
124,Whatsthepoint,326.00,0.20
125,tt_go,326.00,0.20
126,wenzhoulang,326.00,0.20
127,Ilya m0NESY,324.00,0.20
128,luck2088,322.50,0.20
129,Agent_Chucha,321.00,0.20
130,lapidys,319.00,0.20
131,AT0M999,319.00,0.20
132,LegenDaddy,316.00,0.20
133,Eddy_AA,315.50,0.20
134,alligatore19,315.00,0.20
135,Grogu_BG,313.50,0.20
136,KakashiEmperor,307.00,0.20
137,Xldongggwin,307.00,0.20
138,Coss2607,306.00,0.20
139,xiaolou2025,306.00,0.20
140,QYJJZ,304.00,0.20
141,Weibrine,299.00,0.20
142,micul_tayson77,295.50,0.20
143,lllIlllIlllIll,295.00,0.20
144,A340NA,294.00,0.20
145,HXL2378,293.00,0.20
146,Cachabacha33,291.00,0.20
147,mansurio0909,284.50,0.20
148,sulaoban,284.00,0.20
149,motomoto82,281.00,0.20
150,moosheeca,281.00,0.20
