Rank,Nickname,Points,Prize
1,Serhii Marchuk,6493.50,60.00
2,Max Idiot Vibe,6027.00,50.00
3,LHW258,5615.50,44.00
4,Lcs1573,5025.00,38.00
5,MEGAMAKER,4533.50,32.00
6,NVNNUV,4494.00,26.00
7,Glad Mumia,4073.00,22.00
8,Cole Poker,3715.50,18.00
9,Kill Line,3335.00,15.00
10,epic-triumph,3283.00,13.00
11,Lonleey,3187.00,11.00
12,LuXoR15,3161.00,10.00
13,herotiger,3080.00,9.00
14,Piedrita!,3023.00,8.00
15,lengjingw,2811.50,8.00
16,DaXiGua28,2785.50,7.00
17,VKGS,2698.00,7.00
18,liuJ,2605.50,7.00
19,MaxWin go allin,2600.00,6.00
20,GlusterTwo,2345.00,6.00
21,Michor,2298.00,5.00
22,Teifur,2256.00,5.00
23,ImTxx,2236.00,5.00
24,Grantxx,2214.00,5.00
25,Faker Sariel,2179.00,5.00
26,Chalong Miracle,2152.00,5.00
27,Sureste,2090.00,5.00
28,Vildeanu,2049.00,4.00
29,Beblebabla,2025.00,4.00
30,RiverEastKing,2020.00,4.00
31,osprey10,1968.50,4.00
32,The_Fisherman,1959.00,3.00
33,Ironfish!,1950.50,3.00
34,AlexNedelcu,1948.50,3.00
35,gongyifei1993,1947.00,3.00
36,DuzyNiedzwiedz,1873.00,3.00
37,ougmike,1774.00,3.00
38,KenChauKen2025,1770.00,3.00
39,Player_002,1754.50,3.00
40,kobebean,1741.00,3.00
41,DC_epick2026,1695.00,2.50
42,DRG83,1608.00,2.50
43,chihuoghvho,1604.00,2.50
44,I need Justice,1589.00,2.50
45,EddieBBPrinter,1537.00,2.50
46,Zrlyx,1533.50,2.50
47,sadbadmadfu,1522.00,2.50
48,longlongc,1486.50,2.50
49,AALeVoX,1478.50,2.50
50,JohNNY SaCK ST,1478.00,2.50
51,SpleenRiffa,1467.00,2.00
52,simonun,1467.00,2.00
53,Baixiaochun,1457.00,2.00
54,ChinaMing666,1438.50,2.00
55,RJ@6688,1416.00,2.00
56,scheffe64,1413.00,2.00
57,DWsnoiL,1400.00,2.00
58,Vida de ordago,1391.00,2.00
59,ppnnnn,1382.50,2.00
60,zliveforever,1375.00,2.00
61,PLA of China,1363.00,2.00
62,YaEbanutiyFish,1359.00,2.00
63,CHENAIP,1340.00,2.00
64,Jookeer88,1319.00,2.00
65,leveleleven!,1301.00,2.00
66,lpbtsns30c,1247.50,2.00
67,lllIlllIlllIll,1240.50,2.00
68,JohnyFilpo,1223.00,2.00
69,peceodselce,1202.00,2.00
70,borntoplay,1178.00,2.00
71,Sword_Autumn,1172.00,1.50
72,juan1629,1157.50,1.50
73,moctopus,1148.00,1.50
74,100 TO 200,1139.50,1.50
75,KaiHavertzlol,1122.00,1.50
76,KingFromTheDeep,1116.00,1.50
77,iwantbb,1113.50,1.50
78,ZloyMob,1107.00,1.50
79,ALEX393ST,1106.00,1.50
80,ymym666888,1102.00,1.50
81,7evennnnn,1101.00,1.50
82,rewinkd,1078.00,1.50
83,10tacle,1078.00,1.50
84,BaJI6geMaR,1070.00,1.50
85,A--jun,1050.00,1.50
86,Sunlight Dan,1049.00,1.50
87,Zsombor Viola,1040.00,1.50
88,N0tAB0t,1033.00,1.50
89,Denisroyal,1033.00,1.50
90,cthhk,1022.00,1.50
91,KARSTT,1016.00,1.00
92,BilboBolson,1011.00,1.00
93,LuckyEV888,1003.00,1.00
94,Ceiga,999.00,1.00
95,Kara25_26,988.00,1.00
96,Arhimandrit,987.00,1.00
97,14AAs,985.50,1.00
98,WindyNguyen,983.00,1.00
99,noBByou,982.00,1.00
100,Shakaali,975.00,1.00
101,IvoVRA,958.00,1.00
102,King_Arthur,956.00,1.00
103,redrabbit,952.00,1.00
104,zy0716,948.00,1.00
105,ESTQ2026LAOMO,943.00,1.00
106,AzReLM,935.00,1.00
107,MUU36,929.00,1.00
108,nuts on r1ver,928.00,1.00
109,clyhappy,918.00,1.00
110,EVILIO,902.50,1.00
111,yifei_025,902.00,1.00
112,yourexams,899.00,1.00
113,Vila94,899.00,1.00
114,danilgun247,889.00,1.00
115,s0mega,887.00,1.00
116,NickSimonik,879.00,1.00
117,Coward_,870.00,1.00
118,saku_baba,869.00,1.00
119,WolfPoker27,864.50,1.00
120,luohao158,861.00,1.00
