Rank,Nickname,Points,Prize
1,ShadowBluffer,2765.00,350.00
2,LuckyDK,2401.00,270.00
3,Leandro Souza,2370.50,210.00
4,Ude Party,2164.00,170.00
5,Thesis,2122.00,130.00
6,EveryDayHere,2030.00,100.00
7,krosse-hosse,2001.00,80.00
8,Stevie Jazz,1831.00,60.00
9,Slopertje,1720.50,50.00
10,SolidOldDog,1689.50,50.00
11,N Dubovskiy,1593.00,40.00
12,hot2026,1562.00,40.00
13,Evannnnnnn,1442.00,30.00
14,Tr7 -_-,1347.00,30.00
15,Vinicius C,1257.00,30.00
16,Kerchak,1170.00,30.00
17,GGbannedMe,1134.00,25.00
18,GiorDream,1069.50,25.00
19,WiIITheWise,986.50,25.00
20,ForwardOnly,947.00,25.00
21,Domboricrew,909.00,25.00
22,AZHU88,902.00,25.00
23,G Reis Santos,854.00,25.00
24,ascended,820.00,20.00
25,BBeatClownfish,809.00,20.00
26,Barry1961,808.00,20.00
27,MaestroRUS,798.00,20.00
28,El Apostochito,783.00,20.00
29,llIlllIIlI,779.00,20.00
30,R Malakhov,713.00,20.00
31,nandao12,701.00,20.00
32,IQunder40,696.00,20.00
33,TheGreedy,693.00,20.00
34,SvenCalls,678.00,15.00
35,Nearzzzz,623.00,15.00
36,Hugh_Hustler,621.00,15.00
37,DaDaDen25,595.50,15.00
38,AdAugusta,580.00,15.00
39,HeIIo World,572.00,15.00
40,successus247,563.00,15.00
41,TAILZ,525.00,15.00
42,Dreamyen1987,517.50,15.00
43,pekson12,510.00,15.00
44,ToxicF[][][][]r,508.00,15.00
45,AsanteOnwatugwu,508.00,15.00
46,Chipopotamus,507.00,15.00
47,DOOMSWITCHER,495.00,15.00
48,Kakic,486.00,15.00
49,CatETH,480.50,15.00
50,UntilClimax,477.00,15.00
51,End1,465.00,15.00
52,IWILLKOYOU,465.00,15.00
53,Sanitz12,462.00,15.00
54,Mafalda100,455.00,15.00
55,PakiachiYako,441.00,15.00
56,wpfwap00,441.00,15.00
57,DuncanAjdaho,435.00,15.00
58,ILovEnrichetta,434.00,15.00
59,vlz-macho,425.00,15.00
60,Bisway_,416.00,15.00
61,Tangyuan_,416.00,15.00
62,JackpotBee,408.00,15.00
63,Jin Ao Wang,405.00,15.00
64,tekky1,404.00,15.00
65,ABCD-2023,403.50,15.00
66,Luilly Ponce,396.00,15.00
67,Caipirinhas,390.00,15.00
68,kidutu,385.50,15.00
69,WOoooo!!!,382.00,15.00
70,GeminiPro,373.50,15.00
71,JC Saavedra,368.00,10.00
72,Libertad!,362.00,10.00
73,Call Me Tincho,359.00,10.00
74,MindTilter,357.00,10.00
75,jasfasola,354.50,10.00
76,kolaz03,352.50,10.00
77,golikemanman,347.00,10.00
78,Nightwish !,340.00,10.00
79,Noob1102,329.50,10.00
80,Grovsk,325.00,10.00
81,dongquyipilang,324.00,10.00
82,Lilia Kuklina,323.00,10.00
83,Petrus_L,319.50,10.00
84,maauser,317.00,10.00
85,SeregaChe,316.00,10.00
86,C Chassagne,315.50,10.00
87,AbsoluteResolve,315.00,10.00
88,15 years wasted,314.00,10.00
89,GinTOnick,314.00,10.00
90,plzW,313.00,10.00
91,MasBax,312.00,10.00
92,rio2016,308.00,10.00
93,Thu_Z,297.50,10.00
94,WannaParties,297.00,10.00
95,Ueberwertwetter,295.00,10.00
96,SanSanJo!,289.00,10.00
97,DoubleUWayne,287.00,10.00
98,shtrfgb,283.50,10.00
99,slowtempo,283.00,10.00
100,AlexTheGreatMKD,283.00,10.00
101,happygp,283.00,10.00
102,giumas,281.50,10.00
103,th0rr,281.00,10.00
104,GGEZGG,277.00,10.00
105,Jomeiker,270.00,10.00
106,Danie72,270.00,10.00
107,Aamakualenalena,268.00,10.00
108,RavenZz_,264.00,10.00
109,Nikita_205,256.00,10.00
110,JohnPoulB10,251.00,10.00
111,JZoni,250.00,
112,GeneralSiska,249.00,
113,Dinger55,247.00,
114,CDICS,244.00,
115,Denis140383,240.50,
116,FlexMode,237.00,
117,kamfe,230.50,
118,Egor Bryzgalov,230.00,
119,21reas0ns,227.00,
120,Hyperventilatin,227.00,
121,ArmsPeddler,225.00,
122,DhandoInvestor,222.00,
123,Pennyswise,220.00,
124,Brickt63,217.00,
125,Serbz,217.00,
126,Ferdolino,216.00,
127,Leovlad89,211.00,
128,Coloso2102,210.00,
129,kiga,208.00,
130,Yffffy,207.50,
