Rank,Nickname,Points,Prize
1,UKPker,2526.00,25.00
2,RAGE-,2203.00,21.00
3,WezzNL,1886.00,18.00
4,KolyaGG,1600.00,15.00
5,Robot001,1535.00,13.00
6,binan,1405.00,11.00
7,youshaLLnotpas,1372.00,9.00
8,Rystyt,1282.00,8.00
9,EVGENY1104,1249.00,7.00
10,Dumok77,1234.00,6.00
11,ShitAgain,1181.00,5.00
12,buyujihua,1145.00,4.50
13,jiahua-Lv,1144.00,4.00
14,timliu1988,1127.00,3.50
15,Bossa Nova,1119.00,3.50
16,EYULAILE,1080.00,3.00
17,520xunchanglu,1006.00,3.00
18,MrMonking,1002.00,2.50
19,Kadiee,965.00,2.50
20,ggmylovem,961.00,2.50
21,ChickenBoyYy,931.00,2.50
22,lex1221,913.00,2.50
23,Legenda-One,911.00,2.00
24,Zoda123,897.00,2.00
25,LuckyAnton,878.00,2.00
26,MonsterPlanet,874.00,1.80
27,AA-MOLILI,844.00,1.80
28,qclxg,797.00,1.80
29,trto,795.00,1.60
30,Jacky Tom,789.00,1.60
31,DavidGianG,782.00,1.60
32,ztzl,782.00,1.40
33,allin123go,780.00,1.40
34,zafksm,738.00,1.40
35,mauri22,714.00,1.40
36,aiyifan,700.00,1.40
37,Facuu,697.00,1.20
38,Kapttmakris,680.00,1.20
39,CashVolcano,679.00,1.20
40,Satori_,603.00,1.20
41,Bali2020,574.00,1.00
42,Arcolineus,568.00,1.00
43,Rope is tied,541.00,1.00
44,JuulM,540.00,1.00
45,Himalaya777,534.00,1.00
46,Nazarii19,529.00,1.00
47,MARUSENbKAAA,521.00,1.00
48,1jHhh,519.00,1.00
49,Arraddic,508.00,1.00
50,m@cter,501.00,1.00
51,CozyT,501.00,0.80
52,Outofpage,496.00,0.80
53,BluffersGame,489.00,0.80
54,Givemeset,486.00,0.80
55,xiaogoupi1,482.00,0.80
56,ProF1Boy,471.00,0.80
57,zhanggaoxing,464.00,0.80
58,Xt-cashgame,461.00,0.80
59,MSASSANO,459.00,0.80
60,puteez,458.00,0.80
61,fektivno007,455.00,0.60
62,zyt668899,453.00,0.60
63,MrBrocoli,446.00,0.60
64,matrahuka89,431.00,0.60
65,Orias,424.00,0.60
66,MGGrinder,424.00,0.60
67,Johnson33333,423.00,0.60
68,MLH1688,418.00,0.60
69,sbot,416.00,0.60
70,LovGZW,410.00,0.60
71,MENHOMORALES,409.00,0.60
72,Tequilajazzz,404.00,0.60
73,Levi_3,403.00,0.60
74,Rjoseph,403.00,0.60
75,Bigfish6689,398.00,0.60
76,KhanhKaKa3,392.00,0.60
77,Leo379126,386.00,0.60
78,Bsderikof,383.00,0.60
79,Patrick Com,382.00,0.60
80,Juicy Poker,380.00,0.60
81,mutedo,380.00,0.40
82,joker1296,376.00,0.40
83,Boltazar,374.00,0.40
84,xcvo,374.00,0.40
85,DayOneToday,373.00,0.40
86,Chu khi buon,362.00,0.40
87,20! WINRATE NIT,362.00,0.40
88,MachidonFlorin,360.00,0.40
89,AKHMAT SILA,360.00,0.40
90,Dfgsfg83,356.00,0.40
91,JoDaMianMian,354.00,0.40
92,rosco_stacks,352.00,0.40
93,readerq2,347.00,0.40
94,Nwtr24,345.00,0.40
95,AdamDuc,344.00,0.40
96,Traicionero,343.00,0.40
97,dragon7189a,342.00,0.40
98,Yunlai f,330.00,0.40
99,huangcai,329.00,0.40
100,cnxz777,328.00,0.40
101,Lewis Bog,325.00,0.30
102,avramia1,323.00,0.30
103,vivakorsar,322.00,0.30
104,Bizimsali2,321.00,0.30
105,w123456@,321.00,0.30
106,cmccdmian,320.00,0.30
107,BetMyLife,320.00,0.30
108,wqyigan,318.00,0.30
109,Gin6gg,317.00,0.30
110,R Mochulskiy,315.00,0.30
111,aricast19,313.00,0.30
112,hanslord,309.00,0.30
113,storm_winner,309.00,0.30
114,starsisbetter,305.00,0.30
115,al210584,303.00,0.30
116,Moon Soon,303.00,0.30
117,zalet,301.00,0.30
118,Zoker Dafug,293.00,0.30
119,Agent_Chucha,291.00,0.30
120,TomerJC7,290.00,0.30
121,DeepTrain,286.00,0.20
122,Soldier9,286.00,0.20
123,Jefe_,282.00,0.20
124,CHENjie11,277.00,0.20
125,siyu521,272.00,0.20
126,Erhog,269.00,0.20
127,xuk114,269.00,0.20
128,Meskala,266.00,0.20
129,lan lan la,266.00,0.20
130,ZugzwangFishMan,264.00,0.20
131,Sima13,263.00,0.20
132,Atom SPR,262.00,0.20
133,Alebare,261.00,0.20
134,zhengwendan,259.00,0.20
135,sad2316q6,257.00,0.20
136,Rage666,256.00,0.20
137,Val888,256.00,0.20
138,poker__kid,256.00,0.20
139,Smachny Dranik,255.00,0.20
140,hooly6887,252.00,0.20
141,wxmwin,250.00,0.20
142,BIG-BIG-luck,249.00,0.20
143,xdfb2025,248.00,0.20
144,HansKazan,247.00,0.20
145,FriendlyPitbull,245.00,0.20
146,mauchien92,242.00,0.20
147,TimeKun,241.00,0.20
148,Maikelu,241.00,0.20
149,xoma_alex,238.00,0.20
150,Vernon88,235.00,0.20
