Rank,Nickname,Points,Prize
1,Valteriod,3797.00,150.00
2,xiaobawang3,3316.00,120.00
3,Roly Poly,2834.00,100.00
4,Mindsetmdp,2825.00,85.00
5,Dancing Queen,2777.00,70.00
6,hongshan1,2741.00,55.00
7,am riduri,2730.00,45.00
8,Navuhodonosr,2559.00,35.00
9,shake ying,1940.00,30.00
10,111XXX,1874.00,25.00
11,KoosWerkloos,1862.00,25.00
12,SzymonK,1852.00,20.00
13,Quebracho_EV,1813.00,20.00
14,EV Juicer,1804.00,20.00
15,ragerB,1764.00,18.00
16,S Scherbovsky,1751.00,18.00
17,dalepalmer,1748.00,16.00
18,EmperorAnt,1701.00,16.00
19,jaytan,1557.00,15.00
20,Maxplan,1518.00,14.00
21,BaddTeddy,1487.00,13.00
22,SBSTNBOCCO,1462.00,13.00
23,fcjlakj,1413.00,12.00
24,MateeCocido,1387.00,12.00
25,Eduard Krylov,1365.00,11.00
26,Rafafa,1338.00,11.00
27,rocKoK,1283.00,11.00
28,DiWangJing,1279.00,10.00
29,RSNL,1270.00,10.00
30,RogerroooONY,1265.00,10.00
31,dysonman89,1259.00,9.00
32,cccccchh,1256.00,9.00
33,VictorIon,1220.00,9.00
34,TenGoHamBree,1173.00,8.00
35,Wenzuxw,1170.00,8.00
36,Z-AoYL,1163.00,8.00
37,Kase O,1148.00,8.00
38,SeatFive,1135.00,7.00
39,Ping_Tian,1131.00,7.00
40,Mashulechka,1128.00,7.00
41,axis7,1122.00,6.00
42,0TO200,1102.00,6.00
43,SpravaMyasoBlt,1029.00,6.00
44,sbody,1021.00,6.00
45,samgwan,1014.00,6.00
46,BuNkR_B,981.00,6.00
47,quimebasallo,978.00,6.00
48,SCounterS,921.00,6.00
49,Paszuly,919.00,6.00
50,yukleo,872.00,6.00
51,Wonderpool,872.00,5.00
52,Hellowestkkk,863.00,5.00
53,gogo_jungle,860.00,5.00
54,KOORA3,851.00,5.00
55,Edelweiss128,845.00,5.00
56,Nedostup_92,807.00,5.00
57,Humo23,787.00,5.00
58,wutongshixiong,785.00,5.00
59,JogaBonito11,776.00,5.00
60,jay2k47,743.00,5.00
