Rank,Nickname,Points,Prize
1,EccjCC,6072.00,60.00
2,Shamamix,5712.50,50.00
3,LXHY0058,5255.00,44.00
4,NianNian1122,4685.50,38.00
5,Serhii Marchuk,4370.50,32.00
6,D Ushakov,4157.00,26.00
7,SystemShock,4061.00,22.00
8,Internetive,3625.50,18.00
9,danilgun247,3592.00,15.00
10,Chalong Miracle,3493.50,13.00
11,yifei_025,2862.50,11.00
12,CaChaBaCha10,2647.50,10.00
13,baoma328,2532.00,9.00
14,KFitzy2,2526.00,8.00
15,mmzuihao,2500.50,8.00
16,Piedrita!,2494.00,7.00
17,Dudubab,2491.00,7.00
18,P4905-2919,2436.50,7.00
19,Beblebabla,2223.00,6.00
20,AggroDog,2196.00,6.00
21,LuXoR15,2149.00,5.00
22,Danansti,2067.50,5.00
23,AAron AArlson,1993.00,5.00
24,iterum,1921.50,5.00
25,Miley100,1853.00,5.00
26,AzReLM,1795.00,5.00
27,SpleenRiffa,1786.50,5.00
28,SattvaMind,1744.50,4.00
29,noeasywayouts,1720.00,4.00
30,lpbtsns30c,1677.50,4.00
31,seupr,1653.00,4.00
32,DemonHunter001,1615.00,3.00
33,BaJI6geMaR,1536.00,3.00
34,Lcs1573,1522.00,3.00
35,overcalm,1492.00,3.00
36,EL TOLOLOCHE,1460.00,3.00
37,simonun,1458.00,3.00
38,Jerry Allen,1427.50,3.00
39,XWGW,1406.00,3.00
40,007_Demonster,1394.00,3.00
41,WhatisValueBluf,1391.00,2.50
42,bigbearsoros,1379.00,2.50
43,zhengzhengyang,1379.00,2.50
44,lengjingw,1356.00,2.50
45,GameFowl,1351.00,2.50
46,AdiVino,1341.00,2.50
47,VKGS,1291.00,2.50
48,blackmythwukong,1262.00,2.50
49,Diamondhands1,1253.00,2.50
50,ggjjpp77,1248.50,2.50
51,Nortstink,1228.50,2.00
52,EddieBBPrinter,1225.00,2.00
53,bratbugor,1212.00,2.00
54,leiminmin,1199.00,2.00
55,Lapiain,1188.00,2.00
56,DRG83,1171.00,2.00
57,Rafa1603,1158.00,2.00
58,KurumiKurokawa,1153.00,2.00
59,Hestemannjen,1136.50,2.00
60,ChinaMing666,1133.00,2.00
61,CKA3KA!,1105.00,2.00
62,Lcs_is_my_dog,1104.00,2.00
63,im_Versager,1092.00,2.00
64,gtobluffrobot,1070.00,2.00
65,Maddie2026,1056.00,2.00
66,goldeprostata,1051.00,2.00
67,DC_epick2026,1036.00,2.00
68,reedmns,1033.00,2.00
69,Waitcoffee,1011.00,2.00
70,sylvaindong,1009.00,2.00
71,meyong2021,1007.00,1.50
72,nothingriver,1004.00,1.50
73,SinGHaT@,997.50,1.50
74,XyLiuGun2025,994.00,1.50
75,xiaoxsheng,971.00,1.50
76,Mercury90,966.00,1.50
77,GaliusPoker,960.00,1.50
78,Bannalia,950.00,1.50
79,Cole Poker,947.50,1.50
80,Serafym,913.00,1.50
81,FOCUSkms,910.00,1.50
82,earlyDavid,907.00,1.50
83,Tribalcuban,898.00,1.50
84,nuts on r1ver,892.00,1.50
85,RykCorporation,884.00,1.50
86,Jade_of_Spades,882.00,1.50
87,huakai2025,881.00,1.50
88,D4rri,878.00,1.50
89,Sptnz,875.00,1.50
90,1morebeer,863.00,1.50
91,Amos0709,850.50,1.00
92,zzzzjj,850.00,1.00
93,Loselose168,850.00,1.00
94,yuzove,847.00,1.00
95,Evgeniy Kurin,845.00,1.00
96,yucall6ove,843.00,1.00
97,Lw_king,836.00,1.00
98,novikw82,834.50,1.00
99,9_29,830.00,1.00
100,bluearmy73,819.00,1.00
101,t3amw0rk,816.50,1.00
102,666AD,808.00,1.00
103,Ven8m,807.00,1.00
104,DWsnoiL,796.00,1.00
105,flashjjj,795.50,1.00
106,luckygary666,786.00,1.00
107,samy366,773.00,1.00
108,P4che,770.00,1.00
109,MRHODES,763.50,1.00
110,Anarion2,756.00,1.00
111,ahsjsj1000,754.50,1.00
112,WindyNguyen,753.00,1.00
113,TomDg23,747.00,1.00
114,Tsg777,745.00,1.00
115,Eternity888,737.50,1.00
116,ggssyy,724.00,1.00
117,ce eddy,721.00,1.00
118,volkoveAsho,719.00,1.00
119,Monte Cristo 90,716.00,1.00
120,Shanwey,716.00,1.00
