Rank,Nickname,Points,Prize
1,Malong1993,4129.50,500.00
2,NEINICH,3728.50,420.00
3,Nightwish !,3605.00,360.00
4,pacoryan,3484.00,300.00
5,M Filinovich,3069.50,260.00
6,PikachuPee,2845.00,220.00
7,CALLIFYOUDARE,2638.00,190.00
8,hippo132327,2545.00,160.00
9,Dr Dessert,2516.00,130.00
10,KOM TILL VASBY,2402.00,110.00
11,F Nuetzel,2193.00,100.00
12,Andrey Kuklin,1992.00,90.00
13,jjs-1,1849.00,80.00
14,JHEART,1716.00,80.00
15,Joseph Warren,1642.00,70.00
16,morfondu,1522.00,70.00
17,CuIuIIus,1261.00,60.00
18,Beer y GinTonic,1208.50,60.00
19,Pathetic Beluga,1150.00,50.00
20,L0rdL0yly,1114.00,50.00
21,DonnySoldier,1110.00,50.00
22,Mateo58,1054.00,50.00
23,IMBoofinRNBruv,914.00,40.00
24,RAMBAZZZAMBAAA,833.00,40.00
25,Abanlan,813.00,40.00
26,P Hasenburger,795.00,40.00
27,M Papiernik,789.00,40.00
28,Lin16,769.00,40.00
29,Thirty-seven,759.00,30.00
30,Lavoisier,756.00,30.00
31,DMTAlien,736.00,30.00
32,ll Pinguino,730.00,30.00
33,N0I1MlT,727.00,30.00
34,Wajueji9527,664.50,30.00
35,Raf TMNT,655.00,20.00
36,Always0nT0p,645.00,20.00
37,hdakhahda,639.00,20.00
38,LamboToni,623.00,20.00
39,Karkirkurkarkor,583.00,20.00
40,mblk-shark,576.00,20.00
41,Manuel Medley,572.00,
42,MagnusCallsen,566.00,
43,ZEDLin,557.50,
44,And Stoenescu,547.00,
45,DaVinchip,497.00,
46,MachoAppa,479.00,
47,GG Poker06,475.50,
48,SaskOilerFan,425.50,
49,isoahti,417.00,
50,Vis Telimus,401.00,
