Rank,Nickname,Points,Prize
1,Rafagorgory,4568.00,120.00
2,Scout_0916,3885.00,90.00
3,whitespir1t,3428.00,70.00
4,Rebegin,2796.00,55.00
5,Terrell83,2395.00,40.00
6,saaaaaar,1912.00,30.00
7,BoRich888,1789.00,25.00
8,htmht,1701.00,20.00
9,Ovahmind,1595.00,15.00
10,allinxi,1500.50,12.00
11,SpaceColonist,1457.00,11.00
12,MikaPaasonen,1405.00,11.00
13,Butters1804,1391.00,10.00
14,lyxlyc,1356.50,10.00
15,GGVigiLande,1356.50,9.00
16,Ship_to_Brazil,1348.00,9.00
17,999kkk,1311.00,9.00
18,Drag_47,1268.00,8.00
19,Virtud,1243.00,8.00
20,105yhuj,1216.50,8.00
21,Dorian Yang,1206.50,7.00
22,B777GGG,1201.00,7.00
23,Psychonautix,1158.50,7.00
24,erabur,1124.00,7.00
25,YourJinx,1114.00,7.00
26,BigBetCat,1093.50,6.00
27,Otecgoda,1054.00,6.00
28,22oo22,1007.00,6.00
29,GoodTasteX,997.00,6.00
30,Wan_Booyn,980.00,6.00
31,CVMCVMCVM,962.00,6.00
32,Prince Dastan,954.00,6.00
33,YellowYC,923.00,6.00
34,HercegNovij,905.00,6.00
35,Nemakulis,903.00,6.00
36,Ch@0t1c,903.00,5.00
37,Castertroy1979,885.50,5.00
38,Khomutskikh47,869.00,5.00
39,Nikitamble,845.50,5.00
40,Chocolate Ace,827.00,5.00
41,Alinoe,809.00,5.00
42,7ZZZ7,809.00,5.00
43,OverbetOracle,808.00,5.00
44,Jim _,803.00,5.00
45,GrMagician,802.00,5.00
46,JBLTourPro,782.00,5.00
47,neo79,779.00,5.00
48,Love9998,760.00,5.00
49,Anper22,752.00,5.00
50,Youyou Li,745.50,5.00
51,Magzy,739.00,5.00
52,fish0017,725.00,5.00
53,rekt_lol,722.50,5.00
54,Alfa_Romeo156,716.00,5.00
55,VSlow,708.00,5.00
56,SKAS18,705.00,5.00
57,Tkeyowski,692.00,5.00
58,GIVEMEUP99,688.50,5.00
59,Fish 1984,685.50,5.00
60,orbcrazyk,679.50,5.00
61,AceVes0,676.00,4.00
62,Vexilo,676.00,4.00
63,fog frog,665.00,4.00
64,stillerror,655.00,4.00
65,Poker rocks,655.00,4.00
66,Rickk Daltonn,654.00,4.00
67,sunrunsun,653.00,4.00
68,Dogun,634.00,4.00
69,DarkArts,620.00,4.00
70,Block Story,620.00,4.00
71,LutherBlissett,620.00,3.50
72,lampatrampa,617.00,3.50
73,NitReg,617.00,3.50
74,Nedostup_92,616.00,3.50
75,Y3llowL1ne,614.00,3.50
76,564894524216,608.00,3.50
77,TetrisCulture,607.50,3.50
78,Carnerahh,607.00,3.50
79,KoreanBOSS,606.50,3.50
80,Skeletor8,604.50,3.50
81,Mr_Spade,591.00,3.50
82,SeatFive,587.50,3.50
83,WhoChuLev,583.00,3.50
84,Toriodor,583.00,3.50
85,tomf100,579.00,3.50
86,North Point,563.00,3.50
87,Lashby,562.00,3.50
88,HuhuRanran,559.00,3.50
89,green78stars,545.00,3.50
90,gotham2795,545.00,3.50
91,Aroe gil,542.00,3.50
92,Branka Sovrlic,530.00,3.50
93,EXISTTENCE,530.00,3.50
94,BlindLuck101,523.00,3.50
95,Obelot,513.00,3.50
96,Tutuzin145,509.00,3.50
97,MacKO358,509.00,3.50
98,IanDowie,508.00,3.50
99,4EverBessa,507.00,3.50
100,zurdo2488,507.00,3.50
101,Cochono-,501.50,3.00
102,Keepi19,494.00,3.00
103,doktorsigi,492.00,3.00
104,Xanderale,488.00,3.00
105,enken68,487.50,3.00
106,Picu10,483.00,3.00
107,Volkz,478.00,3.00
108,pppikx111,477.00,3.00
109,Yuxixi,475.00,3.00
110,NewLuckyMen,473.00,3.00
111,ClamdownB,470.00,3.00
112,Mrs MIYAGI,460.00,3.00
113,Majstorsmora,457.00,3.00
114,Rick_Poker121,450.50,3.00
115,crybaby,447.50,3.00
116,zboling,443.50,3.00
117,MoneyPursuit,442.00,3.00
118,nandao12,438.00,3.00
