Rank,Nickname,Points,Prize
1,whitespir1t,4011.00,100.00
2,BluffMaster87,3133.50,80.00
3,yyjyjj,3004.00,65.00
4,BerZerKKer,2814.50,50.00
5,Apex23,2794.50,35.00
6,S howDollar OK,2623.00,25.00
7,bigDDstrawberry,2491.00,20.00
8,acichy,2444.00,16.00
9,Johanm53,2376.00,13.00
10,KoreanBOSS,2058.00,11.00
11,tortillamx,1917.50,10.00
12,MillioDollar,1912.50,9.00
13,listanegra,1894.00,9.00
14,nejanosi,1745.00,8.00
15,AKosta],1698.00,8.00
16,1One_TIME1,1694.00,8.00
17,ccvans,1627.00,7.00
18,PLuchoChannel,1596.00,7.00
19,NLBR,1582.00,7.00
20,AntonioA,1550.00,7.00
21,foul_eGG,1546.00,7.00
22,krichina,1484.00,7.00
23,JstDoIt,1466.00,6.00
24,JsonV,1448.00,6.00
25,Steall_Jack,1430.00,6.00
26,sido00,1420.00,6.00
27,AmelieJeTaime,1420.00,6.00
28,samuo02,1400.00,6.00
29,EVzer0_17,1392.00,5.00
30,silversurfer19,1340.50,5.00
31,lllIlllIlllIll,1334.00,5.00
32,zhenbing1,1325.00,5.00
33,wizowizzo,1277.00,5.00
34,Vldrklkz,1272.50,5.00
35,XiaoD123,1263.00,5.00
36,GaliusPoker,1241.00,4.00
37,Plebowski,1203.00,4.00
38,Somesaylove,1190.50,4.00
39,69Maszek,1135.00,4.00
40,Mysliwiec82,1124.00,4.00
41,Videophile,1121.00,4.00
42,No hay plata,1114.00,4.00
43,o_--_o,1077.00,4.00
44,rotten_0ri,1065.00,4.00
45,Alfred0013,1058.00,4.00
46,Xuan Konan,1041.00,4.00
47,SinnerAce,1021.00,4.00
48,ChakSobchak,1007.50,4.00
49,elvichenteMx,987.00,4.00
50,MurdaChipz23,983.00,4.00
51,Bernardino1940,966.00,4.00
52,Etazix,949.00,4.00
53,RZefirov,943.00,4.00
54,Drag_47,942.00,4.00
55,Rjcnzz,939.00,4.00
56,CTAMECKA,937.00,4.00
57,calcudor,934.00,4.00
58,HK_Bank,928.50,4.00
59,nadya18,924.00,4.00
60,love dogs,923.50,4.00
61,Model T Fold,919.00,4.00
62,Maliciouss,905.00,4.00
63,BruceLeroy,904.00,4.00
64,Humble L13,897.50,4.00
65,sunrunsun,897.00,4.00
66,Bishan,893.00,4.00
67,J_Dianda,889.00,4.00
68,Inosuke h,888.00,4.00
69,BadgerBigBoss,877.50,4.00
70,BndkLevi89,875.00,4.00
71,Notankbg,873.00,3.00
72,Ocean Rewards,868.00,3.00
73,RockGuan,857.50,3.00
74,baddare,855.50,3.00
75,Thunder Clap,855.00,3.00
76,Allanusse,854.00,3.00
77,Sadafa,853.00,3.00
78,Elendil1,851.00,3.00
79,Qustaros,850.00,3.00
80,Brave Riu,847.00,3.00
81,Ihtiologul,843.00,3.00
82,Sibirbear,838.00,3.00
83,Sina Nikbakht,833.00,3.00
84,ButtonSmasher,832.50,3.00
85,Lacrosemia,830.00,3.00
86,ohlaracorp,830.00,3.00
87,Vernaschi!,825.00,3.00
88,xrSentinel,812.00,3.00
89,arkun666,811.50,3.00
90,JCfizz,805.00,3.00
91,Ololo!,798.00,3.00
92,Van411,792.50,3.00
94,DuquePS,763.00,3.00
95,BBA747,754.00,3.00
96,MS Grinder,752.00,3.00
97,saaaaaar,746.00,3.00
98,SNITCH@,743.00,3.00
99,nolimitcap,737.00,3.00
100,Zenith88!,736.00,3.00
101,fhtk,728.00,3.00
102,Nonam365,724.00,3.00
103,BluffForge,721.50,3.00
104,gogogonano!,713.00,3.00
105,amena420,713.00,3.00
106,Awei98,710.50,3.00
107,Sevd,709.00,3.00
108,Gimbras69,707.00,3.00
109,Existtencee,698.00,3.00
110,Slavik Mas,698.00,3.00
111,leomonteiro20,696.00,2.00
112,D4rri,686.50,2.00
113,nestorbloque,679.00,2.00
114,halipohuai,668.50,2.00
115,TiltedGrinder,664.00,2.00
116,Jsakai,661.00,2.00
117,zj44zhen123,651.50,2.00
118,Biostar,650.50,2.00
119,DgnrtGambler,645.00,2.00
120,Mauser1909,634.00,2.00
121,Boris Skalovisk,626.00,2.00
122,Augustuspeterus,619.00,2.00
123,Pug Blinders,605.00,2.00
124,Painzig,604.00,2.00
125,SugarSkewe,600.00,2.00
126,shunliou,597.00,2.00
127,ThaPokerG,589.00,2.00
128,ChronicTilt,587.00,2.00
129,Robin of Loxley,587.00,2.00
130,xiaoxiao8888,585.00,2.00
131,s_y_z_e,585.00,2.00
132,AggresivePaloma,585.00,2.00
133,cachesper,584.00,2.00
134,Aequitaz,581.00,2.00
135,Tulip1020,580.00,2.00
136,000deathman000,579.00,2.00
137,DeWeMET,576.00,2.00
138,Xraybet,569.00,2.00
139,LuckyDad26,567.00,2.00
140,WrankF,566.00,2.00
141,sinrango,565.00,2.00
142,Bunnies Forever,563.00,2.00
143,earfishyfishy,557.00,2.00
144,AnyTwoCards777,549.00,2.00
145,Machito-,544.00,2.00
146,Beko27,544.00,2.00
147,conan1,541.50,2.00
148,Ace-From-Space,533.00,2.00
149,JoajoRC,524.00,2.00
150,Thorny,523.50,2.00
151,cosmic44,522.50,2.00
152,SimaYi179,522.50,2.00
153,Marinusssss,515.00,2.00
154,jeffjunjieBB,513.50,2.00
155,WB_TSGG,511.00,2.00
156,vssydlmbd,502.00,2.00
157,PINOKO3,501.00,2.00
158,Yaaaaaaaaaa,497.00,2.00
159,zzze1025,489.50,2.00
160,Mvdb123,484.00,2.00
161,sund-,483.00,1.00
162,palaci01,480.00,1.00
163,DjDanzel0723,475.00,1.00
164,Namooo,474.00,1.00
165,Walter call,470.00,1.00
166,no bluff plz,468.00,1.00
167,wwinorgohome,466.00,1.00
168,ALEX393ST,463.00,1.00
169,Heidez,462.00,1.00
170,SilentAllIn,462.00,1.00
171,Psix233,459.00,1.00
172,Rowl08,456.00,1.00
173,Draculx292,456.00,1.00
174,NicknameMaster,455.00,1.00
175,Riki222,450.00,1.00
176,FOLQUEN,447.00,1.00
177,pMpLT,446.00,1.00
178,Sim915,445.50,1.00
179,Hanholy,444.00,1.00
180,GoodTasteX,437.50,1.00
181,minacho,436.00,1.00
182,arsushe4ka,432.00,1.00
183,LBMGDAMG,431.00,1.00
184,lil!lil!lil!lil,427.50,1.00
185,JoboOtsoo,425.00,1.00
186,mrpukpuk1,425.00,1.00
187,hackery,422.00,1.00
188,Harris Wong,421.50,1.00
189,PagliaJr,421.00,1.00
190,Fishgh33,420.00,1.00
191,Pandabeard,420.00,1.00
192,Ampl!tuda,418.00,1.00
193,Go4itnow,418.00,1.00
194,BlindProtect0r,416.00,1.00
195,SimonCrypto,412.00,1.00
196,dspearce,412.00,1.00
197,Cbnoname,405.50,1.00
198,fish_ivey,404.50,1.00
199,dreamchaser23,404.00,1.00
200,hardtolove,400.50,1.00
201,Xanderale,391.00,1.00
202,EataCake,391.00,1.00
203,RomanVanish,388.00,1.00
204,Roma_Allin,388.00,1.00
205,WhaleAA,386.50,1.00
206,elsio tol,386.00,1.00
207,piero386,383.00,1.00
208,MarcoVeIIii,383.00,1.00
209,asdddd,377.50,1.00
210,Magicvad,374.00,1.00
211,alpq123,371.00,1.00
212,SnapShove81,370.00,1.00
213,CaptainMamuW,369.00,1.00
214,M1ndPro99,365.00,1.00
215,julkev,364.00,1.00
216,Player108,362.00,1.00
217,lawrenceh307,359.00,1.00
218,ThinValueOnly,358.00,1.00
219,Taz ibelieve,358.00,1.00
220,MRlottie,357.00,1.00
221,Littlefi,357.00,
223,FrontINS,355.00,
224,Limititless,354.00,
225,Elwizze,353.00,
226,BigBoss192VN,353.00,
227,LeGrand,350.00,
228,nionioscyp,350.00,
229,Zer0Summ,336.00,
230,BL_Forever,336.00,
231,New Edge,334.00,
232,BetterFoldSoul,330.00,
233,Rattapeng,329.00,
234,FuckBB,328.00,
235,jktri72o,327.00,
236,A Gladishev,325.00,
237,Blood splutter,324.00,
238,AstroSpectre,322.00,
239,dvpkr,322.00,
240,hyperdonkey,322.00,
241,BigbetBee,318.00,
242,ReneQI,317.50,
243,Heckfy226,316.00,
244,GGP Maverick,316.00,
245,Ynm21,313.00,
246,qingxu888,310.00,
247,k1per,307.50,
248,Ko vui lam,306.50,
249,pyukumuku,306.00,
250,Kingson808,305.50,
251,gandamalhaaaa13,303.00,
252,Lijunyi,302.50,
253,NeverLucky11,302.00,
254,crgy9,302.00,
255,Ppatel,301.00,
256,Dixon_Steele,301.00,
257,NLIP,300.00,
258,Lu k grandpa,299.00,
259,ChrisP Checkin,295.00,
260,vol4iwka,295.00,
