Rank,Nickname,Points,Prize
1,PacPacBum,4354.00,250.00
2,Badala Menti,3771.50,200.00
3,PikachuPee,3743.00,170.00
4,seiteeen,3573.00,140.00
5,Kuromi!,3415.00,120.00
6,YouGottaPay,3019.50,100.00
7,JozefKovac18,2777.00,80.00
8,Pyro57,2678.50,70.00
9,Toxic cookie,2606.50,60.00
10,David9T,2127.00,50.00
11,Irsai Oliver,1930.00,40.00
12,BronBron23,1890.50,40.00
13,yeahaw,1886.00,40.00
14,Honey Pot,1868.00,30.00
15,money1111,1834.00,30.00
16,GM604,1790.50,30.00
17,PepeLePhew,1725.00,30.00
18,Ripperino77,1671.00,30.00
19,818Sisarka,1631.50,30.00
20,mqgblf,1567.50,25.00
21,whyiplaythis,1566.00,25.00
22,Nightwish !,1552.00,20.00
23,Zdravko19,1516.00,20.00
24,Bellius,1515.00,20.00
25,Lin16,1474.00,20.00
26,dukas18,1464.00,20.00
27,Dont Be Shy,1417.00,20.00
28,Gandalf Sax Guy,1414.00,20.00
29,Enlassombras,1398.00,20.00
30,Maisons94,1394.50,20.00
31,Dkdynamite,1305.00,20.00
32,Avmeza,1273.00,20.00
33,Nareik1592,1273.00,20.00
34,hzc3,1241.00,10.00
35,P9934-0402,1233.50,10.00
36,Myxa-,1222.00,10.00
37,staeckd,1167.00,10.00
38,mile24,1121.00,10.00
39,Godess_Of_Poker,1111.00,10.00
40,Baro@,1108.00,10.00
41,A veces ligo,1098.00,10.00
42,seoks4024,1089.50,10.00
43,Jin Chen,1062.00,10.00
44,MaxExploit,1015.00,10.00
45,xunxiren1985,978.00,10.00
46,retiarius,969.00,10.00
47,Dekkers123_,963.50,10.00
48,lallamaquellama,918.00,10.00
49,TheCamel,910.00,10.00
50,Diego Emperador,895.00,10.00
