Rank,Nickname,Points,Prize
1,Osgiliath,2052.50,750.00
2,Siebe Hartog,1928.00,580.00
3,Azarix,1635.00,450.00
4,b1la,1573.00,350.00
5,M Papiernik,1538.00,270.00
6,P Sekinger,1234.00,230.00
7,Angelo Krom,1216.00,210.00
8,Andrey Kuklin,1180.50,190.00
9,F Nuetzel,1067.00,170.00
10,D Vicente,1012.00,150.00
11,FitzyE,908.00,140.00
12,Plsdontbluff,775.00,130.00
13,Liam Brooker,758.00,120.00
14,Zeljko Tokic,741.00,110.00
15,Hantren,705.50,100.00
16,SirPaul,698.00,100.00
17,SirPauI,639.50,90.00
18,LeLoup24,578.00,90.00
19,SBSBDSB,524.00,80.00
20,VielenDank,489.00,80.00
21,PokerKing0731,483.00,70.00
22,zengyihao19,481.50,70.00
23,AbundanceFlow,455.00,70.00
24,daophaseuth,454.00,70.00
25,Aof46,454.00,60.00
26,zmbyyzvv,431.00,60.00
27,Gabor Burgony,418.00,60.00
28,L0rdL0yly,410.00,50.00
29,Mister_MJ,404.00,50.00
30,zhufang,402.50,50.00
