Rank,Nickname,Points,Prize
1,kingoffisher,3664.00,50.00
2,Dudubab,3229.00,44.00
3,keledong,2739.00,38.00
4,Kapttmakris,2459.00,32.00
5,ontheway888,2426.00,28.00
6,luckicat,2363.00,24.00
7,Never Lie,2317.50,20.00
8,mmzuihao,2314.00,17.00
9,Internetive,2267.00,15.00
10,Serge25t,2135.00,13.00
11,MonsterPlanet,2084.50,11.00
12,DAY-DAY UP,2048.50,10.00
13,boom to boom,1894.50,9.00
14,KuberaGold!,1422.00,8.00
15,ggpkAA88,1360.50,7.00
16,baoma328,1339.00,7.00
17,AfterThirdBeer,1302.00,6.00
18,LoveGGRiver,1238.50,6.00
19,Kostya Semernoy,1202.00,5.00
20,007_Demonster,1196.00,5.00
21,Jamrapu23,1139.00,4.00
22,eoright119,1130.00,4.00
23,mhdta,1120.00,4.00
24,Daxigua2025,1047.00,4.00
25,st604,1044.00,4.00
26,FengY77,1040.00,4.00
27,Sandovlal,1011.00,4.00
28,DTQ6666,1004.00,3.00
29,HongJie Dai,989.00,3.00
30,duckyheisen,939.00,3.00
31,100dneybezgneva,937.00,3.00
32,ESTQ2026LAOMO,922.00,2.50
33,RangeBreaker,919.00,2.50
34,JoePuke,903.00,2.50
35,HUMO89,865.00,2.50
36,PolloLoco06,836.50,2.50
37,AA!KK,826.50,2.50
38,iyde,824.50,2.50
39,NovemberPlayer,812.00,2.50
40,Kiedis,804.00,2.00
41,3 de M,801.50,2.00
42,Moda_Foca,771.00,2.00
43,qqjdll,767.00,2.00
44,HYTkk,764.00,2.00
45,Dream008,756.50,2.00
46,Donate_Here,756.00,2.00
47,BINXIANhanxin,731.00,2.00
48,P363-129,723.00,2.00
49,KvassMagnate,719.00,2.00
50,MMAFanYo,711.00,2.00
51,xiaobao_123,711.00,1.60
52,Robbi66,707.00,1.60
53,Flush696,705.00,1.60
54,71Maxxx71,700.00,1.60
55,Alicreta,682.00,1.60
56,Alebare,678.00,1.60
57,Rai_pkr,674.00,1.60
58,11MAWER11,670.00,1.60
59,KkbbmmdD,660.50,1.60
60,shunka_KK,655.00,1.60
61,zyt668899,645.50,1.20
62,Jerry Allen,637.00,1.20
63,oIo_mea,628.00,1.20
64,ahsjsj1000,624.00,1.20
65,ForADyingSun,613.00,1.20
66,loli2026,595.00,1.20
67,Patrick Dash,593.00,1.20
68,dajjj8,588.50,1.20
69,Gt4Gt4,583.00,1.20
70,Fernetcito,581.00,1.20
71,s0mega,578.00,1.00
72,Wrongtimes_,577.00,1.00
73,h1tg0d,576.00,1.00
74,2ylsy,572.50,1.00
75,Nomad Adai,556.50,1.00
76,sebap6,555.00,1.00
77,Sea Mountains,554.00,1.00
78,Ironfish!,549.00,1.00
79,LYD0MAN,540.00,1.00
80,ShadowDealler91,536.00,1.00
81,Little brother,534.00,1.00
82,Justin12138,532.00,1.00
83,Diamondhands1,530.00,1.00
84,adaonegao,526.00,1.00
85,luohao158,520.00,1.00
86,Lurenwang,518.00,1.00
87,lzhang888,504.00,1.00
88,Lal0kura,503.00,1.00
89,Izaac VN,503.00,1.00
90,GT2474,495.00,1.00
91,Nunu-Lee,494.00,0.50
92,Davidggob,491.00,0.50
93,spiwsy,490.00,0.50
94,MichaelSVK,482.00,0.50
95,mikitaftd,481.00,0.50
96,WannaCar,481.00,0.50
97,I lovE Pokepok,474.00,0.50
98,Chinese Luck,466.00,0.50
99,fengge1018,465.50,0.50
100,Krafit74,464.50,0.50
101,Agent-05,461.00,0.50
102,Finishmeoff,454.00,0.50
103,Cassio,453.00,0.50
104,Leo-2046,444.50,0.50
105,KalinkaKK,442.00,0.50
106,lguoabz,440.50,0.50
107,Baixiaochun,440.00,0.50
108,pkJust,437.50,0.50
109,Waitcoffee,436.00,0.50
110,Andrei Dugh,434.00,0.50
111,Defeated Man,434.00,0.50
112,DAjiajia,430.50,0.50
113,ggpoker666@,424.50,0.50
114,A2KAT,418.00,0.50
115,ColdExecutor,416.00,0.50
116,Mizoro,415.00,0.50
117,LuyuPro,410.00,0.50
118,4201313,406.00,0.50
119,meguuu7,389.00,0.50
120,EasyAs123,388.00,0.50
