Rank,Nickname,Points,Prize
1,GGSHIGOUB,3334.00,25.00
2,Kou Shui Liu,3029.00,21.00
3,piji17,2764.00,18.00
4,nvxia,2705.00,15.00
5,V PRIME-,2491.50,13.00
6,Jefe!,1973.00,11.00
7,Vinson-Gatsby,1738.00,9.00
8,dashjkg,1696.50,8.00
9,EvGeniy01,1657.00,7.00
10,Yashilagggou,1644.00,6.00
11,Onegin77,1439.00,5.00
12,mauchien92,1261.00,4.50
13,Gin6gg,1031.50,4.00
14,jiahua-Lv,1025.00,3.50
15,ALL-INA89,973.50,3.50
16,buyushashou,965.50,3.00
17,kungfufighting,909.50,3.00
18,xiaofei555,891.00,2.50
19,xiyeone,867.00,2.50
20,timliu1988,864.00,2.50
21,Remus Roncov,859.00,2.50
22,zhyc11,833.50,2.50
23,zafksm,799.00,2.00
24,tbaz30,766.00,2.00
25,RoOimKangaRoO,733.00,2.00
26,mocolonI,727.00,1.80
27,staratel17rus,722.00,1.80
28,Dikkevis,701.00,1.80
29,ShaBi-GG,663.50,1.60
30,TryMe27,660.00,1.60
31,KosVik777,656.50,1.60
32,Happymesz21,652.00,1.40
33,RUSLAN77778,650.50,1.40
34,Pugnitello,631.00,1.40
35,levenja,630.00,1.40
36,Kai0ken,624.50,1.40
37,Zabyldiga,605.00,1.20
38,0raetlabora,603.50,1.20
39,FragmatiGG,602.50,1.20
40,ParAleX!,598.00,1.20
41,jiangzhou999,588.00,1.00
42,bomag,577.00,1.00
43,Boltazar,563.00,1.00
44,srngd,557.00,1.00
45,saneeeeek,557.00,1.00
46,QYJJZ,553.50,1.00
47,BluffersGame,547.00,1.00
48,yuegege,544.50,1.00
49,251094200901,544.00,1.00
50,Bali2020,542.00,1.00
51,Soldier9,541.50,0.80
52,Bluff game,535.00,0.80
53,Papi Prude,534.00,0.80
54,liangyuxing,528.00,0.80
55,Second Uncle,527.50,0.80
56,CozyT,525.00,0.80
57,LovGZW,524.00,0.80
58,UmbrellaaU,519.00,0.80
59,addfish@TCL,518.00,0.80
60,Unsurpassed,512.00,0.80
61,KakashiEmperor,512.00,0.60
62,FiLTHy RICH,511.00,0.60
63,HuluMie,510.00,0.60
64,Kizelgur,507.00,0.60
65,l1njuc,503.00,0.60
66,Himalaya777,501.00,0.60
67,Mteardiente,500.00,0.60
68,harry747,498.00,0.60
69,Unstop@ble,495.00,0.60
70,Fish-man,485.00,0.60
71,hpcy,483.00,0.60
72,moosheeca,479.00,0.60
73,qiaoqm,477.00,0.60
74,66JJ,476.00,0.60
75,Matheus Silva,475.00,0.60
76,Forlove-918,475.00,0.60
77,Pablo Burgos,470.00,0.60
78,Imyodaddy,469.00,0.60
79,sldexz,464.00,0.60
80,i2qgeniy,464.00,0.60
81,Phantom0216,457.00,0.40
82,zhengwendan,457.00,0.40
83,alligatore19,456.50,0.40
84,joker1296,456.50,0.40
85,shotyGolova,448.00,0.40
86,skvmsdkvmfdk,447.50,0.40
87,solar poker,447.00,0.40
88,peresito,437.00,0.40
89,syttj,433.50,0.40
90,Goku_Ahhh!!,431.50,0.40
91,Agent_Chucha,429.00,0.40
92,pennyoo,427.50,0.40
93,wenzhoulang,425.50,0.40
94,iamFisherman,425.50,0.40
95,it s chickens,421.00,0.40
96,Orias,419.00,0.40
97,Marshmallow54,418.00,0.40
98,Kadiee,418.00,0.40
99,OLD FISHHHHHH,415.00,0.40
100,Are you ready,411.00,0.40
101,KISSFACE,406.00,0.30
102,TudoPerfeito_,403.00,0.30
103,Mr @,402.00,0.30
104,ChickenBoyYy,399.50,0.30
105,BIG FISH AK,399.00,0.30
106,969696qwe,398.00,0.30
107,Joedan,398.00,0.30
108,ClaimTheBounty,396.00,0.30
109,ZugzwangFishMan,393.00,0.30
110,DavidGianG,392.00,0.30
111,Curt_ice24,387.00,0.30
112,Reindeer1996,386.50,0.30
113,dainilaile,385.00,0.30
114,273ksSCM@@2026,379.50,0.30
115,vlaste1ini,378.00,0.30
116,Andytt1986,378.00,0.30
117,IwannabluffU,375.00,0.30
118,avramia1,372.00,0.30
119,rvrfx,371.50,0.30
120,psycho7deuce,370.00,0.30
121,robertino22,369.00,0.20
122,tysunny,369.00,0.20
123,iouccc,367.50,0.20
124,cqpoker,364.00,0.20
125,PITUCA,361.00,0.20
126,ggwcsn,359.50,0.20
127,99JIUJIU,350.00,0.20
128,wudixxc,346.00,0.20
129,den4ikRUS,345.50,0.20
130,Victor O,337.00,0.20
131,win10pro,335.00,0.20
132,vivakorsar,334.00,0.20
133,Dankwin,334.00,0.20
134,KUKHF199,327.00,0.20
135,Max_Money,326.00,0.20
136,Kiedis,325.00,0.20
137,Wout Weghorst,325.00,0.20
138,VN Miner,320.00,0.20
139,KenChauKen2025,319.00,0.20
140,jjpqjj,315.00,0.20
141,liumangxing,314.00,0.20
142,Eventus4,307.00,0.20
143,Val888,307.00,0.20
144,xiaopanzi,306.00,0.20
145,Tequilajazzz,306.00,0.20
146,Santa14,302.00,0.20
147,starsisbetter,300.00,0.20
148,HYIP,299.50,0.20
149,BezPereezdovPLS,295.00,0.20
150,Eddy_AA,295.00,0.20
