Rank,Nickname,Points,Prize
1,RakomSakom,46422.00,90.00
2,yeerniang,41252.00,70.00
3,Asocail,38686.00,65.00
4,sicjoker,38327.00,60.00
5,justforgetm3,36952.00,55.00
6,fishfry2026,35736.00,50.00
7,hesoyam0,31365.00,45.00
8,hdl839852,30837.00,40.00
9,Sammy Chau,28564.00,35.00
10,M2SD,27527.00,35.00
11,Hate You,27071.00,30.00
12,Ado11,26866.00,25.00
13,hsrf,23323.00,20.00
14,DokiDoki2026,20600.00,15.00
15,kpinek,20475.00,10.00
16,crossbones,18867.00,10.00
17,WhiteMagic13,18621.00,9.00
18,Romantic Be,18088.00,9.00
19,ThePrindiMaker,18069.00,9.00
20,Wayennn,18042.00,9.00
21,red@cat,17136.00,9.00
22,rIver616,17083.00,8.00
23,fourtinyshell,17072.00,8.00
24,99mans99,17018.00,8.00
25,nuclearplayer,16936.00,8.00
26,Slow Mobius,16464.00,8.00
27,Summerrain,16200.00,7.00
28,natural villain,16081.00,7.00
29,Carlos Cavieres,15717.00,7.00
30,MountainCat,15563.00,7.00
31,dimibalaci,15010.00,7.00
32,georgexlf,14859.00,7.00
33,blackkiwi,14142.00,6.00
34,pipecmolodec,14132.00,6.00
35,Angler_Fish,13983.00,6.00
36,joker581,13832.00,6.00
37,Geison290692,13510.00,6.00
38,Adventus,13373.00,6.00
39,Coldweather__,13330.00,6.00
40,kklj,12795.00,6.00
41,seeseeKSQ,12792.00,6.00
42,Ibetsu,12508.00,6.00
43,Super SetMan,12438.00,6.00
44,sha ren mo,12438.00,6.00
45,WJ_S1mple,12392.00,6.00
46,PizzaSimo99,12361.00,6.00
47,ESTQ2026LAOMO,12237.00,6.00
48,Katasunis,12065.00,6.00
49,kevesmax34,12019.00,6.00
50,Gentleman001,11977.00,6.00
51,aleksandrpav1,11934.00,6.00
52,simple_magic,11894.00,6.00
53,proofmytilt,11716.00,6.00
54,Vasanavanta,11695.00,6.00
55,Luckora,11677.00,6.00
56,utmb,11581.00,6.00
57,Reywqf,11554.00,6.00
58,kid27149,11483.00,6.00
59,SerginhoCanales,11483.00,6.00
60,0301wks,11418.00,6.00
61,luckykid213,11411.00,6.00
62,Harden13,11403.00,6.00
63,techchang,11400.00,6.00
64,Cssper,11344.00,6.00
65,Bluff4life,11267.00,6.00
66,G4NSTA,11260.00,6.00
67,M A N O N,11249.00,6.00
68,Pilich1234,11219.00,6.00
69,grumpy yak,11190.00,6.00
70,SCPU30,11172.00,6.00
71,matahariku,11165.00,6.00
72,heartgreedy,11137.00,6.00
73,kippari300,11030.00,6.00
74,moomini,10880.00,6.00
75,zalpao,10820.00,6.00
76,h8me0rl0veme,10812.00,6.00
77,Bluff or not,10742.00,6.00
78,Manjoee,10469.00,6.00
79,Stanley_ho,10433.00,6.00
80,Magpie_,10411.00,6.00
81,Heihei Poker,10392.00,5.00
82,Fanfanx,10276.00,5.00
83,player15872,10228.00,5.00
84,freekick,10191.00,5.00
85,WhiteQQ666,10185.00,5.00
86,J Oscar L,10159.00,5.00
87,YourBunnyGG,10047.00,5.00
88,GG_fisher,10039.00,5.00
89,DosMil26,9994.00,5.00
90,GGATM,9985.00,5.00
91,JoeFreecss,9966.00,5.00
92,Gulo gulo Lin,9776.00,5.00
93,DukeT88888,9750.00,5.00
94,FELIX_SKY,9689.00,5.00
95,itzvilyam,9649.00,5.00
96,rainsal2025,9560.00,5.00
97,zepinzig,9523.00,5.00
98,72MyBestFriend,9515.00,5.00
99,HAXPEHABAM,9503.00,5.00
100,Smart_ONE_,9469.00,5.00
101,MotkiBubu@Dudu,9434.00,5.00
102,Tinnik_off,9382.00,5.00
103,SayInGame,9289.00,5.00
104,Bo bobo,9286.00,5.00
105,Alistair1,9212.00,5.00
106,Bad-bit,9193.00,5.00
107,Asa1109,9116.00,5.00
108,constantine232,9045.00,5.00
109,Engel17000,9000.00,5.00
110,Dianfu Zhao,8976.00,5.00
111,GG_Misha_OK,8946.00,5.00
112,name1essplayer,8928.00,5.00
113,N0ngrata,8904.00,5.00
114,jjboy312,8808.00,5.00
115,VukM24,8735.00,5.00
116,pepan322,8718.00,5.00
117,MoShiPK,8696.00,5.00
118,irvinjose,8682.00,5.00
119,Vasus,8594.00,5.00
120,99991111,8557.00,5.00
121,Xardas,8480.00,5.00
122,KillerZdl,8339.00,5.00
123,Munkh_,8305.00,5.00
124,Duo0209,8295.00,5.00
125,Mrdddh,8288.00,5.00
126,hanhanh777,8206.00,5.00
127,Flanners23,8183.00,5.00
128,whttt,8137.00,5.00
129,0X0TA,8088.00,5.00
130,pgone111,8048.00,5.00
131,Leonidok,8033.00,5.00
132,heisenberg-sun,8014.00,5.00
133,blessyou2837,7988.00,5.00
134,MamaYaZareyzil,7982.00,5.00
135,Sky ps,7964.00,5.00
136,WxHuangyang,7951.00,5.00
137,Drax12,7877.00,5.00
138,Big chicken 666,7868.00,5.00
139,Ackerrman,7855.00,5.00
140,playASpsycho,7839.00,5.00
141,metalfrog,7817.00,5.00
142,SesameBall,7722.00,5.00
143,kanekiszn,7675.00,5.00
144,howard1112,7672.00,5.00
145,Maiweisi,7642.00,5.00
146,kaisandadi,7635.00,5.00
147,RiverCore,7592.00,5.00
148,Gear Up,7592.00,5.00
149,Xalikis,7588.00,5.00
150,uray0,7555.00,5.00
151,Dr369,7517.00,5.00
152,WynnFan,7503.00,5.00
153,Grant_F,7460.00,5.00
154,Moneymaker168,7450.00,5.00
155,DIMAvBOSS,7442.00,5.00
156,OverHorse,7439.00,5.00
157,falls9527,7424.00,5.00
158,kaijiayongshi3,7424.00,5.00
159,pukefish25,7405.00,5.00
160,MIAWU,7377.00,5.00
161,dalangwubian,7372.00,5.00
162,TheTwoFourLaws,7345.00,5.00
163,Pro Ao,7309.00,5.00
164,ssssbibby,7198.00,5.00
